fold,seed,policy,representation,target_budget,budget,rows,simulated_second_calls,effective_budget,call_rate,mean_score_acquired,C_D_reference,budget_semantics,macro_f1,malicious_recall,false_positive_rate,tn,fp,fn,tp,C,D,C_minus_D,utility_lambda_0_0,utility_lambda_0_01,utility_lambda_0_05,group
1,42,probability_only_gain_regression,v60_rule_or_gain,1.25,1.25,2000,1000,1.5,0.5,0.01093229690971277,first_temporal,exact_quota,0.49874686716791977,0.995,0.0,0,0,10,1990,2,2,0,0.0,-0.005,-0.025,malware:Neris
1,42,post_first_temporal_gain_regression,v60_rule_or_gain,1.25,1.25,2000,742,1.371,0.371,0.01690395968848695,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-0.0037099999999999998,-0.01855,benign:MySQL
1,42,post_first_temporal_gain_regression,v60_rule_or_gain,1.25,1.25,2000,258,1.129,0.129,0.13059359950955582,first_temporal,exact_quota,0.49849548645937813,0.994,0.0,0,0,12,1988,2,4,-2,-2.0,-2.00129,-2.00645,malware:Neris
1,42,confidence_budget,v60_rule,1.5,1.5,2000,666,1.333,0.333,0.0,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-0.00333,-0.01665,benign:MySQL
1,42,confidence_budget,v60_rule,1.5,1.5,2000,1334,1.667,0.667,0.0,first_temporal,exact_quota,0.49849548645937813,0.994,0.0,0,0,12,1988,2,4,-2,-2.0,-2.00667,-2.03335,malware:Neris
1,42,hashrandom_budget,v60_rule,1.5,1.5,2000,1011,1.5055,0.5055,0.0,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-0.005055,-0.025275000000000002,benign:MySQL
1,42,hashrandom_budget,v60_rule,1.5,1.5,2000,989,1.4945,0.4945,0.0,first_temporal,exact_quota,0.49849548645937813,0.994,0.0,0,0,12,1988,1,3,-2,-2.0,-2.004945,-2.024725,malware:Neris
1,42,probability_only_gain_classifier,v60_rule_or_gain,1.5,1.5,2000,1962,1.9809999999999999,0.981,-1.631836824144903e-05,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-0.009810000000000001,-0.04905,benign:MySQL
1,42,probability_only_gain_classifier,v60_rule_or_gain,1.5,1.5,2000,38,1.019,0.019,0.25710860353910947,first_temporal,exact_quota,0.49874686716791977,0.995,0.0,0,0,10,1990,2,2,0,0.0,-0.00019,-0.0009500000000000001,malware:Neris
1,42,post_first_temporal_gain_classifier,v60_rule_or_gain,1.5,1.5,2000,842,1.421,0.421,-4.453073864158475e-06,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-0.00421,-0.02105,benign:MySQL
1,42,post_first_temporal_gain_classifier,v60_rule_or_gain,1.5,1.5,2000,1158,1.579,0.579,0.01906183705105631,first_temporal,exact_quota,0.49824385348720523,0.993,0.0,0,0,14,1986,0,4,-4,-4.0,-4.00579,-4.02895,malware:Neris
1,42,probability_only_gain_regression,v60_rule_or_gain,1.5,1.5,2000,35,1.0175,0.0175,-0.0005653554561257,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-0.00017500000000000003,-0.000875,benign:MySQL
1,42,probability_only_gain_regression,v60_rule_or_gain,1.5,1.5,2000,1965,1.9825,0.9825,0.00562847293009129,first_temporal,exact_quota,0.49874686716791977,0.995,0.0,0,0,10,1990,2,2,0,0.0,-0.009825,-0.049125,malware:Neris
1,42,post_first_temporal_gain_regression,v60_rule_or_gain,1.5,1.5,2000,1688,1.8439999999999999,0.844,0.007636644118783686,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-0.00844,-0.0422,benign:MySQL
1,42,post_first_temporal_gain_regression,v60_rule_or_gain,1.5,1.5,2000,312,1.156,0.156,0.10800996865733363,first_temporal,exact_quota,0.49849548645937813,0.994,0.0,0,0,12,1988,2,4,-2,-2.0,-2.00156,-2.0078,malware:Neris
1,42,confidence_budget,v60_rule,2.0,2.0,2000,2000,2.0,1.0,0.0,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-0.01,-0.05,benign:MySQL
1,42,confidence_budget,v60_rule,2.0,2.0,2000,2000,2.0,1.0,0.0,first_temporal,exact_quota,0.49849548645937813,0.994,0.0,0,0,12,1988,2,4,-2,-2.0,-2.01,-2.05,malware:Neris
1,42,hashrandom_budget,v60_rule,2.0,2.0,2000,2000,2.0,1.0,0.0,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-0.01,-0.05,benign:MySQL
1,42,hashrandom_budget,v60_rule,2.0,2.0,2000,2000,2.0,1.0,0.0,first_temporal,exact_quota,0.49849548645937813,0.994,0.0,0,0,12,1988,2,4,-2,-2.0,-2.01,-2.05,malware:Neris
1,42,probability_only_gain_classifier,v60_rule_or_gain,2.0,2.0,2000,2000,2.0,1.0,-1.631836824144903e-05,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-0.01,-0.05,benign:MySQL
1,42,probability_only_gain_classifier,v60_rule_or_gain,2.0,2.0,2000,2000,2.0,1.0,0.00020738128479835726,first_temporal,exact_quota,0.49849548645937813,0.994,0.0,0,0,12,1988,2,4,-2,-2.0,-2.01,-2.05,malware:Neris
1,42,post_first_temporal_gain_classifier,v60_rule_or_gain,2.0,2.0,2000,2000,2.0,1.0,-7.274270996655954e-05,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-0.01,-0.05,benign:MySQL
1,42,post_first_temporal_gain_classifier,v60_rule_or_gain,2.0,2.0,2000,2000,2.0,1.0,0.00984838933479108,first_temporal,exact_quota,0.49849548645937813,0.994,0.0,0,0,12,1988,2,4,-2,-2.0,-2.01,-2.05,malware:Neris
1,42,probability_only_gain_regression,v60_rule_or_gain,2.0,2.0,2000,2000,2.0,1.0,-0.0005653554561256998,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-0.01,-0.05,benign:MySQL
1,42,probability_only_gain_regression,v60_rule_or_gain,2.0,2.0,2000,2000,2.0,1.0,0.002115446351786164,first_temporal,exact_quota,0.49849548645937813,0.994,0.0,0,0,12,1988,2,4,-2,-2.0,-2.01,-2.05,malware:Neris
1,42,post_first_temporal_gain_regression,v60_rule_or_gain,2.0,2.0,2000,2000,2.0,1.0,-0.008431412527815827,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-0.01,-0.05,benign:MySQL
1,42,post_first_temporal_gain_regression,v60_rule_or_gain,2.0,2.0,2000,2000,2.0,1.0,0.01551118558390142,first_temporal,exact_quota,0.49849548645937813,0.994,0.0,0,0,12,1988,2,4,-2,-2.0,-2.01,-2.05,malware:Neris
1,42,probability_only_gain_classifier_positive_stop,v60_rule_or_gain,,,2000,0,1.0,0.0,0.0,first_temporal,positive_score_stop,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,0.0,0.0,benign:MySQL
1,42,probability_only_gain_classifier_positive_stop,v60_rule_or_gain,,,2000,32,1.016,0.016,0.30531952639673765,first_temporal,positive_score_stop,0.49874686716791977,0.995,0.0,0,0,10,1990,2,2,0,0.0,-0.00016,-0.0008,malware:Neris
1,42,post_first_temporal_gain_classifier_positive_stop,v60_rule_or_gain,,,2000,0,1.0,0.0,0.0,first_temporal,positive_score_stop,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,0.0,0.0,benign:MySQL
1,42,post_first_temporal_gain_classifier_positive_stop,v60_rule_or_gain,,,2000,38,1.019,0.019,0.5810347343474381,first_temporal,positive_score_stop,0.49824385348720523,0.993,0.0,0,0,14,1986,0,4,-4,-4.0,-4.00019,-4.00095,malware:Neris
1,42,probability_only_gain_regression_positive_stop,v60_rule_or_gain,,,2000,0,1.0,0.0,0.0,first_temporal,positive_score_stop,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,0.0,0.0,benign:MySQL
1,42,probability_only_gain_regression_positive_stop,v60_rule_or_gain,,,2000,1965,1.9825,0.9825,0.00562847293009129,first_temporal,positive_score_stop,0.49874686716791977,0.995,0.0,0,0,10,1990,2,2,0,0.0,-0.009825,-0.049125,malware:Neris
1,42,post_first_temporal_gain_regression_positive_stop,v60_rule_or_gain,,,2000,1379,1.6895,0.6895,0.009367015591569714,first_temporal,positive_score_stop,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-0.006895,-0.034475,benign:MySQL
1,42,post_first_temporal_gain_regression_positive_stop,v60_rule_or_gain,,,2000,291,1.1455,0.1455,0.11580799799191586,first_temporal,positive_score_stop,0.49849548645937813,0.994,0.0,0,0,12,1988,2,4,-2,-2.0,-2.001455,-2.007275,malware:Neris
2,42,confidence_budget,v60_rule,1.0,1.0,2000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,0.0,0.0,benign:Outlook
2,42,confidence_budget,v60_rule,1.0,1.0,2000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,0.0,0.0,0.0,malware:Zeus
2,42,hashrandom_budget,v60_rule,1.0,1.0,2000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,0.0,0.0,benign:Outlook
2,42,hashrandom_budget,v60_rule,1.0,1.0,2000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,0.0,0.0,0.0,malware:Zeus
2,42,probability_only_gain_classifier,v60_rule_or_gain,1.0,1.0,2000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,0.0,0.0,benign:Outlook
2,42,probability_only_gain_classifier,v60_rule_or_gain,1.0,1.0,2000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,0.0,0.0,0.0,malware:Zeus
2,42,post_first_temporal_gain_classifier,v60_rule_or_gain,1.0,1.0,2000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,0.0,0.0,benign:Outlook
2,42,post_first_temporal_gain_classifier,v60_rule_or_gain,1.0,1.0,2000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,0.0,0.0,0.0,malware:Zeus
2,42,probability_only_gain_regression,v60_rule_or_gain,1.0,1.0,2000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,0.0,0.0,benign:Outlook
2,42,probability_only_gain_regression,v60_rule_or_gain,1.0,1.0,2000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,0.0,0.0,0.0,malware:Zeus
2,42,post_first_temporal_gain_regression,v60_rule_or_gain,1.0,1.0,2000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,0.0,0.0,benign:Outlook
2,42,post_first_temporal_gain_regression,v60_rule_or_gain,1.0,1.0,2000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,0.0,0.0,0.0,malware:Zeus
2,42,confidence_budget,v60_rule,1.1,1.1,2000,24,1.012,0.012,0.0,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-0.00011999999999999999,-0.0006000000000000001,benign:Outlook
2,42,confidence_budget,v60_rule,1.1,1.1,2000,376,1.188,0.188,0.0,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,0.0,-0.0018800000000000002,-0.0094,malware:Zeus
2,42,hashrandom_budget,v60_rule,1.1,1.1,2000,198,1.099,0.099,0.0,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-0.00099,-0.00495,benign:Outlook
2,42,hashrandom_budget,v60_rule,1.1,1.1,2000,202,1.101,0.101,0.0,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,0.0,-0.00101,-0.005050000000000001,malware:Zeus
2,42,probability_only_gain_classifier,v60_rule_or_gain,1.1,1.1,2000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,0.0,0.0,benign:Outlook
2,42,probability_only_gain_classifier,v60_rule_or_gain,1.1,1.1,2000,400,1.2,0.2,0.00042832341765278045,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,0.0,-0.002,-0.01,malware:Zeus
2,42,post_first_temporal_gain_classifier,v60_rule_or_gain,1.1,1.1,2000,2,1.001,0.001,2.477367014629416e-06,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-1e-05,-5e-05,benign:Outlook
2,42,post_first_temporal_gain_classifier,v60_rule_or_gain,1.1,1.1,2000,398,1.199,0.199,4.531602425405634e-06,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,0.0,-0.00199,-0.00995,malware:Zeus
2,42,probability_only_gain_regression,v60_rule_or_gain,1.1,1.1,2000,15,1.0075,0.0075,0.016100943267265102,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-7.5e-05,-0.000375,benign:Outlook
2,42,probability_only_gain_regression,v60_rule_or_gain,1.1,1.1,2000,385,1.1925,0.1925,0.0003767792714348953,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,0.0,-0.001925,-0.009625,malware:Zeus
2,42,post_first_temporal_gain_regression,v60_rule_or_gain,1.1,1.1,2000,329,1.1645,0.1645,0.0011261365538062437,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-0.001645,-0.008225,benign:Outlook
2,42,post_first_temporal_gain_regression,v60_rule_or_gain,1.1,1.1,2000,71,1.0355,0.0355,0.12152912790669536,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,0.0,-0.00035499999999999996,-0.001775,malware:Zeus
2,42,confidence_budget,v60_rule,1.25,1.25,2000,44,1.022,0.022,0.0,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-0.00022,-0.0011,benign:Outlook
2,42,confidence_budget,v60_rule,1.25,1.25,2000,956,1.478,0.478,0.0,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,0.0,-0.00478,-0.0239,malware:Zeus
2,42,hashrandom_budget,v60_rule,1.25,1.25,2000,489,1.2445,0.2445,0.0,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-0.0024449999999999997,-0.012225000000000001,benign:Outlook
2,42,hashrandom_budget,v60_rule,1.25,1.25,2000,511,1.2555,0.2555,0.0,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,0.0,-0.002555,-0.012775,malware:Zeus
2,42,probability_only_gain_classifier,v60_rule_or_gain,1.25,1.25,2000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,0.0,0.0,benign:Outlook
2,42,probability_only_gain_classifier,v60_rule_or_gain,1.25,1.25,2000,1000,1.5,0.5,0.00016892031066169147,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,0.0,-0.005,-0.025,malware:Zeus
2,42,post_first_temporal_gain_classifier,v60_rule_or_gain,1.25,1.25,2000,2,1.001,0.001,2.477367014629416e-06,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-1e-05,-5e-05,benign:Outlook
2,42,post_first_temporal_gain_classifier,v60_rule_or_gain,1.25,1.25,2000,998,1.499,0.499,2.4958642319100815e-06,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,0.0,-0.0049900000000000005,-0.024950000000000003,malware:Zeus
2,42,probability_only_gain_regression,v60_rule_or_gain,1.25,1.25,2000,15,1.0075,0.0075,0.016100943267265102,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-7.5e-05,-0.000375,benign:Outlook
2,42,probability_only_gain_regression,v60_rule_or_gain,1.25,1.25,2000,985,1.4925,0.4925,0.00011772751580250609,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,0.0,-0.004925,-0.024625,malware:Zeus
2,42,post_first_temporal_gain_regression,v60_rule_or_gain,1.25,1.25,2000,929,1.4645000000000001,0.4645,0.0005969309746429861,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-0.004645000000000001,-0.023225000000000003,benign:Outlook
2,42,post_first_temporal_gain_regression,v60_rule_or_gain,1.25,1.25,2000,71,1.0355,0.0355,0.12152912790669536,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,0.0,-0.00035499999999999996,-0.001775,malware:Zeus
2,42,confidence_budget,v60_rule,1.5,1.5,2000,44,1.022,0.022,0.0,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-0.00022,-0.0011,benign:Outlook
2,42,confidence_budget,v60_rule,1.5,1.5,2000,1956,1.978,0.978,0.0,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,0.0,-0.009779999999999999,-0.048900000000000006,malware:Zeus
2,42,hashrandom_budget,v60_rule,1.5,1.5,2000,973,1.4865,0.4865,0.0,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-0.004865,-0.024325000000000003,benign:Outlook
2,42,hashrandom_budget,v60_rule,1.5,1.5,2000,1027,1.5135,0.5135,0.0,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,0.0,-0.005135,-0.025675,malware:Zeus
2,42,probability_only_gain_classifier,v60_rule_or_gain,1.5,1.5,2000,150,1.075,0.075,-4.401290448599357e-06,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-0.00075,-0.00375,benign:Outlook
2,42,probability_only_gain_classifier,v60_rule_or_gain,1.5,1.5,2000,1850,1.925,0.925,8.946350311487141e-05,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,0.0,-0.00925,-0.04625,malware:Zeus
2,42,post_first_temporal_gain_classifier,v60_rule_or_gain,1.5,1.5,2000,506,1.2530000000000001,0.253,-2.7281766085805423e-07,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-0.00253,-0.01265,benign:Outlook
2,42,post_first_temporal_gain_classifier,v60_rule_or_gain,1.5,1.5,2000,1494,1.7469999999999999,0.747,1.89037665671272e-06,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,0.0,-0.00747,-0.03735,malware:Zeus
2,42,probability_only_gain_regression,v60_rule_or_gain,1.5,1.5,2000,150,1.075,0.075,0.0014456429198546296,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-0.00075,-0.00375,benign:Outlook
2,42,probability_only_gain_regression,v60_rule_or_gain,1.5,1.5,2000,1850,1.925,0.925,4.000615461378862e-05,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,0.0,-0.00925,-0.04625,malware:Zeus
2,42,post_first_temporal_gain_regression,v60_rule_or_gain,1.5,1.5,2000,1929,1.9645000000000001,0.9645,0.0004465001507750825,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-0.009644999999999999,-0.048225000000000004,benign:Outlook
2,42,post_first_temporal_gain_regression,v60_rule_or_gain,1.5,1.5,2000,71,1.0355,0.0355,0.12152912790669536,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,0.0,-0.00035499999999999996,-0.001775,malware:Zeus
2,42,confidence_budget,v60_rule,2.0,2.0,2000,2000,2.0,1.0,0.0,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-0.01,-0.05,benign:Outlook
2,42,confidence_budget,v60_rule,2.0,2.0,2000,2000,2.0,1.0,0.0,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,0.0,-0.01,-0.05,malware:Zeus
2,42,hashrandom_budget,v60_rule,2.0,2.0,2000,2000,2.0,1.0,0.0,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-0.01,-0.05,benign:Outlook
2,42,hashrandom_budget,v60_rule,2.0,2.0,2000,2000,2.0,1.0,0.0,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,0.0,-0.01,-0.05,malware:Zeus
2,42,probability_only_gain_classifier,v60_rule_or_gain,2.0,2.0,2000,2000,2.0,1.0,-0.0034410229949921353,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-0.01,-0.05,benign:Outlook
2,42,probability_only_gain_classifier,v60_rule_or_gain,2.0,2.0,2000,2000,2.0,1.0,7.882265436983182e-05,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,0.0,-0.01,-0.05,malware:Zeus
2,42,post_first_temporal_gain_classifier,v60_rule_or_gain,2.0,2.0,2000,2000,2.0,1.0,-8.147291340642405e-05,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-0.01,-0.05,benign:Outlook
2,42,post_first_temporal_gain_classifier,v60_rule_or_gain,2.0,2.0,2000,2000,2.0,1.0,-2.9447644666591554e-05,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,0.0,-0.01,-0.05,malware:Zeus
2,42,probability_only_gain_regression,v60_rule_or_gain,2.0,2.0,2000,2000,2.0,1.0,-0.0027035388279051595,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-0.01,-0.05,benign:Outlook
2,42,probability_only_gain_regression,v60_rule_or_gain,2.0,2.0,2000,2000,2.0,1.0,-3.823910587307891e-05,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,0.0,-0.01,-0.05,malware:Zeus
2,42,post_first_temporal_gain_regression,v60_rule_or_gain,2.0,2.0,2000,2000,2.0,1.0,9.564111875682058e-05,first_temporal,exact_quota,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-0.01,-0.05,benign:Outlook
2,42,post_first_temporal_gain_regression,v60_rule_or_gain,2.0,2.0,2000,2000,2.0,1.0,-0.005139346789578354,first_temporal,exact_quota,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,0.0,-0.01,-0.05,malware:Zeus
2,42,probability_only_gain_classifier_positive_stop,v60_rule_or_gain,,,2000,0,1.0,0.0,0.0,first_temporal,positive_score_stop,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,0.0,0.0,benign:Outlook
2,42,probability_only_gain_classifier_positive_stop,v60_rule_or_gain,,,2000,1,1.0005,0.0005,0.17293138956672693,first_temporal,positive_score_stop,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,0.0,-5e-06,-2.5e-05,malware:Zeus
2,42,post_first_temporal_gain_classifier_positive_stop,v60_rule_or_gain,,,2000,11,1.0055,0.0055,7.773540104639186e-07,first_temporal,positive_score_stop,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-5.5e-05,-0.000275,benign:Outlook
2,42,post_first_temporal_gain_classifier_positive_stop,v60_rule_or_gain,,,2000,1480,1.74,0.74,1.9093878053057264e-06,first_temporal,positive_score_stop,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,0.0,-0.0074,-0.037,malware:Zeus
2,42,probability_only_gain_regression_positive_stop,v60_rule_or_gain,,,2000,15,1.0075,0.0075,0.016100943267265102,first_temporal,positive_score_stop,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-7.5e-05,-0.000375,benign:Outlook
2,42,probability_only_gain_regression_positive_stop,v60_rule_or_gain,,,2000,1,1.0005,0.0005,0.1636830060220931,first_temporal,positive_score_stop,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,0.0,-5e-06,-2.5e-05,malware:Zeus
2,42,post_first_temporal_gain_regression_positive_stop,v60_rule_or_gain,,,2000,1991,1.9955,0.9955,0.0004421483101959044,first_temporal,positive_score_stop,0.5,0.0,0.0,2000,0,0,0,0,0,0,0.0,-0.009955,-0.04977500000000001,benign:Outlook
2,42,post_first_temporal_gain_regression_positive_stop,v60_rule_or_gain,,,2000,1499,1.7495,0.7495,0.005893361381353996,first_temporal,positive_score_stop,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,0.0,-0.007495,-0.037475,malware:Zeus
3,42,confidence_budget,v60_rule,1.0,1.0,2000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,0.0,0.0,0.0,benign:Facetime
3,42,confidence_budget,v60_rule,1.0,1.0,2000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.49096462204123187,0.9645,0.0,0,0,71,1929,0,0,0,0.0,0.0,0.0,malware:Geodo
3,42,hashrandom_budget,v60_rule,1.0,1.0,2000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,0.0,0.0,0.0,benign:Facetime
3,42,hashrandom_budget,v60_rule,1.0,1.0,2000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.49096462204123187,0.9645,0.0,0,0,71,1929,0,0,0,0.0,0.0,0.0,malware:Geodo
3,42,probability_only_gain_classifier,v60_rule_or_gain,1.0,1.0,2000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,0.0,0.0,0.0,benign:Facetime
3,42,probability_only_gain_classifier,v60_rule_or_gain,1.0,1.0,2000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.49096462204123187,0.9645,0.0,0,0,71,1929,0,0,0,0.0,0.0,0.0,malware:Geodo
3,42,post_first_temporal_gain_classifier,v60_rule_or_gain,1.0,1.0,2000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,0.0,0.0,0.0,benign:Facetime
3,42,post_first_temporal_gain_classifier,v60_rule_or_gain,1.0,1.0,2000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.49096462204123187,0.9645,0.0,0,0,71,1929,0,0,0,0.0,0.0,0.0,malware:Geodo
3,42,probability_only_gain_regression,v60_rule_or_gain,1.0,1.0,2000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,0.0,0.0,0.0,benign:Facetime
3,42,probability_only_gain_regression,v60_rule_or_gain,1.0,1.0,2000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.49096462204123187,0.9645,0.0,0,0,71,1929,0,0,0,0.0,0.0,0.0,malware:Geodo
3,42,post_first_temporal_gain_regression,v60_rule_or_gain,1.0,1.0,2000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,0.0,0.0,0.0,benign:Facetime
