fold,seed,policy,representation,target_budget,budget,rows,simulated_second_calls,effective_budget,call_rate,mean_score_acquired,C_D_reference,budget_semantics,macro_f1,malicious_recall,false_positive_rate,tn,fp,fn,tp,C,D,C_minus_D,utility_lambda_0_0,utility_lambda_0_01,utility_lambda_0_05,mean_delta
2,42,first_temporal,v60_baseline,1.25,1.25,4000,0,1.0,0.0,0.0,first_temporal,repeated_reference_panel,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,0.0,0.0,0.0
2,42,first_temporal,v60_baseline,1.5,1.5,4000,0,1.0,0.0,0.0,first_temporal,repeated_reference_panel,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,0.0,0.0,0.0
2,42,first_temporal,v60_baseline,2.0,2.0,4000,0,1.0,0.0,0.0,first_temporal,repeated_reference_panel,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,0.0,0.0,0.0
2,42,hashrandom_budget,v60_rule,1.0,1.0,4000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,0.0,0.0,0.0
2,42,hashrandom_budget,v60_rule,1.1,1.1,4000,400,1.1,0.1,0.0,first_temporal,exact_quota,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,-0.001,-0.005000000000000001,0.0
2,42,hashrandom_budget,v60_rule,1.25,1.25,4000,1000,1.25,0.25,0.0,first_temporal,exact_quota,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,-0.0025,-0.0125,0.0
2,42,hashrandom_budget,v60_rule,1.5,1.5,4000,2000,1.5,0.5,0.0,first_temporal,exact_quota,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,-0.005,-0.025,0.0
2,42,hashrandom_budget,v60_rule,2.0,2.0,4000,4000,2.0,1.0,0.0,first_temporal,exact_quota,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,-0.01,-0.05,0.0
2,42,post_first_temporal_gain_classifier,v60_rule_or_gain,1.0,1.0,4000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,0.0,0.0,0.0
2,42,post_first_temporal_gain_classifier,v60_rule_or_gain,1.1,1.1,4000,400,1.1,0.1,4.521331248351752e-06,first_temporal,exact_quota,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,-0.001,-0.005000000000000001,0.0
2,42,post_first_temporal_gain_classifier,v60_rule_or_gain,1.25,1.25,4000,1000,1.25,0.25,2.4958272374755195e-06,first_temporal,exact_quota,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,-0.0025,-0.0125,0.0
2,42,post_first_temporal_gain_classifier,v60_rule_or_gain,1.5,1.5,4000,2000,1.5,0.5,1.343088494367314e-06,first_temporal,exact_quota,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,-0.005,-0.025,0.0
2,42,post_first_temporal_gain_classifier,v60_rule_or_gain,2.0,2.0,4000,4000,2.0,1.0,-5.54602790365078e-05,first_temporal,exact_quota,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,-0.01,-0.05,0.0
2,42,post_first_temporal_gain_classifier_positive_stop,v60_rule_or_gain,,,4000,1491,1.37275,0.37275,1.9010361139956929e-06,first_temporal,positive_score_stop,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,-0.0037275000000000003,-0.0186375,0.0
2,42,post_first_temporal_gain_regression,v60_rule_or_gain,1.0,1.0,4000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,0.0,0.0,0.0
2,42,post_first_temporal_gain_regression,v60_rule_or_gain,1.1,1.1,4000,400,1.1,0.1,0.022497667518944,first_temporal,exact_quota,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,-0.001,-0.005000000000000001,0.0
2,42,post_first_temporal_gain_regression,v60_rule_or_gain,1.25,1.25,4000,1000,1.25,0.25,0.0091831169568187,first_temporal,exact_quota,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,-0.0025,-0.0125,0.0
2,42,post_first_temporal_gain_regression,v60_rule_or_gain,1.5,1.5,4000,2000,1.5,0.5,0.0047449334361102,first_temporal,exact_quota,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,-0.005,-0.025,0.0
2,42,post_first_temporal_gain_regression,v60_rule_or_gain,2.0,2.0,4000,4000,2.0,1.0,-0.0025218528354107,first_temporal,exact_quota,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,-0.01,-0.05,0.0
2,42,post_first_temporal_gain_regression_positive_stop,v60_rule_or_gain,,,4000,3490,1.8725,0.8725,0.0027835146121059,first_temporal,positive_score_stop,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,-0.008725,-0.043625000000000004,0.0
2,42,probability_only_gain_classifier,v60_rule_or_gain,1.0,1.0,4000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,0.0,0.0,0.0
2,42,probability_only_gain_classifier,v60_rule_or_gain,1.1,1.1,4000,400,1.1,0.1,0.0004283234176527,first_temporal,exact_quota,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,-0.001,-0.005000000000000001,0.0
2,42,probability_only_gain_classifier,v60_rule_or_gain,1.25,1.25,4000,1000,1.25,0.25,0.0001689203106616,first_temporal,exact_quota,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,-0.0025,-0.0125,0.0
2,42,probability_only_gain_classifier,v60_rule_or_gain,1.5,1.5,4000,2000,1.5,0.5,8.24236435976111e-05,first_temporal,exact_quota,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,-0.005,-0.025,0.0
2,42,probability_only_gain_classifier,v60_rule_or_gain,2.0,2.0,4000,4000,2.0,1.0,-0.0016811001703111,first_temporal,exact_quota,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,-0.01,-0.05,0.0
2,42,probability_only_gain_classifier_positive_stop,v60_rule_or_gain,,,4000,1,1.00025,0.00025,0.1729313895667269,first_temporal,positive_score_stop,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,-2.5e-06,-1.25e-05,0.0
2,42,probability_only_gain_regression,v60_rule_or_gain,1.0,1.0,4000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,0.0,0.0,0.0
2,42,probability_only_gain_regression,v60_rule_or_gain,1.1,1.1,4000,400,1.1,0.1,0.0009664354212785,first_temporal,exact_quota,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,-0.001,-0.005000000000000001,0.0
2,42,probability_only_gain_regression,v60_rule_or_gain,1.25,1.25,4000,1000,1.25,0.25,0.0003574757520744,first_temporal,exact_quota,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,-0.0025,-0.0125,0.0
2,42,probability_only_gain_regression,v60_rule_or_gain,1.5,1.5,4000,2000,1.5,0.5,0.0001454289120068,first_temporal,exact_quota,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,-0.005,-0.025,0.0
2,42,probability_only_gain_regression,v60_rule_or_gain,2.0,2.0,4000,4000,2.0,1.0,-0.0013708889668891,first_temporal,exact_quota,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,-0.01,-0.05,0.0
2,42,probability_only_gain_regression_positive_stop,v60_rule_or_gain,,,4000,16,1.004,0.004,0.0253248221894418,first_temporal,positive_score_stop,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,-4e-05,-0.0002,0.0
3,42,all_average,v60_baseline,1.0,1.0,4000,4000,2.0,1.0,0.0,first_temporal,repeated_reference_panel,0.5010397893634195,0.9995,0.827,346,1654,1,1999,70,0,70,0.0175,0.0075000000000000015,-0.0325,0.0175
3,42,all_average,v60_baseline,1.1,1.1,4000,4000,2.0,1.0,0.0,first_temporal,repeated_reference_panel,0.5010397893634195,0.9995,0.827,346,1654,1,1999,70,0,70,0.0175,0.0075000000000000015,-0.0325,0.0175
3,42,all_average,v60_baseline,1.25,1.25,4000,4000,2.0,1.0,0.0,first_temporal,repeated_reference_panel,0.5010397893634195,0.9995,0.827,346,1654,1,1999,70,0,70,0.0175,0.0075000000000000015,-0.0325,0.0175
3,42,all_average,v60_baseline,1.5,1.5,4000,4000,2.0,1.0,0.0,first_temporal,repeated_reference_panel,0.5010397893634195,0.9995,0.827,346,1654,1,1999,70,0,70,0.0175,0.0075000000000000015,-0.0325,0.0175
3,42,all_average,v60_baseline,2.0,2.0,4000,4000,2.0,1.0,0.0,first_temporal,repeated_reference_panel,0.5010397893634195,0.9995,0.827,346,1654,1,1999,70,0,70,0.0175,0.0075000000000000015,-0.0325,0.0175
3,42,confidence_budget,v60_rule,1.0,1.0,4000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.4886658335625073,0.9645,0.827,346,1654,71,1929,0,0,0,0.0,0.0,0.0,0.0
3,42,confidence_budget,v60_rule,1.1,1.1,4000,400,1.1,0.1,0.0,first_temporal,exact_quota,0.5010397893634195,0.9995,0.827,346,1654,1,1999,70,0,70,0.0175,0.0165,0.0125,0.0175
3,42,confidence_budget,v60_rule,1.25,1.25,4000,1000,1.25,0.25,0.0,first_temporal,exact_quota,0.5010397893634195,0.9995,0.827,346,1654,1,1999,70,0,70,0.0175,0.015000000000000001,0.005000000000000001,0.0175
3,42,confidence_budget,v60_rule,1.5,1.5,4000,2000,1.5,0.5,0.0,first_temporal,exact_quota,0.5010397893634195,0.9995,0.827,346,1654,1,1999,70,0,70,0.0175,0.0125,-0.0075,0.0175
3,42,confidence_budget,v60_rule,2.0,2.0,4000,4000,2.0,1.0,0.0,first_temporal,exact_quota,0.5010397893634195,0.9995,0.827,346,1654,1,1999,70,0,70,0.0175,0.0075000000000000015,-0.0325,0.0175
3,42,first_stats,v60_baseline,1.0,1.0,4000,0,1.0,0.0,0.0,first_temporal,repeated_reference_panel,0.5010397893634195,0.9995,0.827,346,1654,1,1999,70,0,70,0.0175,0.0175,0.0175,0.0175
3,42,first_stats,v60_baseline,1.1,1.1,4000,0,1.0,0.0,0.0,first_temporal,repeated_reference_panel,0.5010397893634195,0.9995,0.827,346,1654,1,1999,70,0,70,0.0175,0.0175,0.0175,0.0175
3,42,first_stats,v60_baseline,1.25,1.25,4000,0,1.0,0.0,0.0,first_temporal,repeated_reference_panel,0.5010397893634195,0.9995,0.827,346,1654,1,1999,70,0,70,0.0175,0.0175,0.0175,0.0175
3,42,first_stats,v60_baseline,1.5,1.5,4000,0,1.0,0.0,0.0,first_temporal,repeated_reference_panel,0.5010397893634195,0.9995,0.827,346,1654,1,1999,70,0,70,0.0175,0.0175,0.0175,0.0175
3,42,first_stats,v60_baseline,2.0,2.0,4000,0,1.0,0.0,0.0,first_temporal,repeated_reference_panel,0.5010397893634195,0.9995,0.827,346,1654,1,1999,70,0,70,0.0175,0.0175,0.0175,0.0175
3,42,first_temporal,v60_baseline,1.0,1.0,4000,0,1.0,0.0,0.0,first_temporal,repeated_reference_panel,0.4886658335625073,0.9645,0.827,346,1654,71,1929,0,0,0,0.0,0.0,0.0,0.0
3,42,first_temporal,v60_baseline,1.1,1.1,4000,0,1.0,0.0,0.0,first_temporal,repeated_reference_panel,0.4886658335625073,0.9645,0.827,346,1654,71,1929,0,0,0,0.0,0.0,0.0,0.0
3,42,first_temporal,v60_baseline,1.25,1.25,4000,0,1.0,0.0,0.0,first_temporal,repeated_reference_panel,0.4886658335625073,0.9645,0.827,346,1654,71,1929,0,0,0,0.0,0.0,0.0,0.0
3,42,first_temporal,v60_baseline,1.5,1.5,4000,0,1.0,0.0,0.0,first_temporal,repeated_reference_panel,0.4886658335625073,0.9645,0.827,346,1654,71,1929,0,0,0,0.0,0.0,0.0,0.0
3,42,first_temporal,v60_baseline,2.0,2.0,4000,0,1.0,0.0,0.0,first_temporal,repeated_reference_panel,0.4886658335625073,0.9645,0.827,346,1654,71,1929,0,0,0,0.0,0.0,0.0,0.0
3,42,hashrandom_budget,v60_rule,1.0,1.0,4000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.4886658335625073,0.9645,0.827,346,1654,71,1929,0,0,0,0.0,0.0,0.0,0.0
3,42,hashrandom_budget,v60_rule,1.1,1.1,4000,400,1.1,0.1,0.0,first_temporal,exact_quota,0.4907838339473728,0.9705,0.827,346,1654,59,1941,12,0,12,0.003,0.002,-0.002000000000000001,0.003
3,42,hashrandom_budget,v60_rule,1.25,1.25,4000,1000,1.25,0.25,0.0,first_temporal,exact_quota,0.492726345534427,0.976,0.827,346,1654,48,1952,23,0,23,0.00575,0.00325,-0.006750000000000001,0.00575
3,42,hashrandom_budget,v60_rule,1.5,1.5,4000,2000,1.5,0.5,0.0,first_temporal,exact_quota,0.4959073906442327,0.985,0.827,346,1654,30,1970,41,0,41,0.01025,0.00525,-0.014750000000000001,0.01025
3,42,hashrandom_budget,v60_rule,2.0,2.0,4000,4000,2.0,1.0,0.0,first_temporal,exact_quota,0.5010397893634195,0.9995,0.827,346,1654,1,1999,70,0,70,0.0175,0.0075000000000000015,-0.0325,0.0175
3,42,post_first_temporal_gain_classifier,v60_rule_or_gain,1.0,1.0,4000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.4886658335625073,0.9645,0.827,346,1654,71,1929,0,0,0,0.0,0.0,0.0,0.0
3,42,post_first_temporal_gain_classifier,v60_rule_or_gain,1.1,1.1,4000,400,1.1,0.1,1.3224354385717114e-05,first_temporal,exact_quota,0.4886658335625073,0.9645,0.827,346,1654,71,1929,0,0,0,0.0,-0.001,-0.005000000000000001,0.0
3,42,post_first_temporal_gain_classifier,v60_rule_or_gain,1.25,1.25,4000,1000,1.25,0.25,2.1582697575770065e-06,first_temporal,exact_quota,0.4886658335625073,0.9645,0.827,346,1654,71,1929,0,0,0,0.0,-0.0025,-0.0125,0.0
3,42,post_first_temporal_gain_classifier,v60_rule_or_gain,1.5,1.5,4000,2000,1.5,0.5,-2.776585537016436e-06,first_temporal,exact_quota,0.4886658335625073,0.9645,0.827,346,1654,71,1929,0,0,0,0.0,-0.005,-0.025,0.0
3,42,post_first_temporal_gain_classifier,v60_rule_or_gain,2.0,2.0,4000,4000,2.0,1.0,-0.0160678596414057,first_temporal,exact_quota,0.5010397893634195,0.9995,0.827,346,1654,1,1999,70,0,70,0.0175,0.0075000000000000015,-0.0325,0.0175
3,42,post_first_temporal_gain_classifier_positive_stop,v60_rule_or_gain,,,4000,190,1.0475,0.0475,2.9507123066965958e-05,first_temporal,positive_score_stop,0.4886658335625073,0.9645,0.827,346,1654,71,1929,0,0,0,0.0,-0.000475,-0.0023750000000000004,0.0
3,42,post_first_temporal_gain_regression,v60_rule_or_gain,1.0,1.0,4000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.4886658335625073,0.9645,0.827,346,1654,71,1929,0,0,0,0.0,0.0,0.0,0.0
3,42,post_first_temporal_gain_regression,v60_rule_or_gain,1.1,1.1,4000,400,1.1,0.1,0.0120117530629148,first_temporal,exact_quota,0.5010397893634195,0.9995,0.827,346,1654,1,1999,70,0,70,0.0175,0.0165,0.0125,0.0175
3,42,post_first_temporal_gain_regression,v60_rule_or_gain,1.25,1.25,4000,1000,1.25,0.25,0.0065224170816514,first_temporal,exact_quota,0.5010397893634195,0.9995,0.827,346,1654,1,1999,70,0,70,0.0175,0.015000000000000001,0.005000000000000001,0.0175
3,42,post_first_temporal_gain_regression,v60_rule_or_gain,1.5,1.5,4000,2000,1.5,0.5,0.0046263103700038,first_temporal,exact_quota,0.5010397893634195,0.9995,0.827,346,1654,1,1999,70,0,70,0.0175,0.0125,-0.0075,0.0175
3,42,post_first_temporal_gain_regression,v60_rule_or_gain,2.0,2.0,4000,4000,2.0,1.0,-0.0073297327392164,first_temporal,exact_quota,0.5010397893634195,0.9995,0.827,346,1654,1,1999,70,0,70,0.0175,0.0075000000000000015,-0.0325,0.0175
3,42,post_first_temporal_gain_regression_positive_stop,v60_rule_or_gain,,,4000,2342,1.5855,0.5855,0.004067785911233,first_temporal,positive_score_stop,0.5010397893634195,0.9995,0.827,346,1654,1,1999,70,0,70,0.0175,0.011645000000000003,-0.011775,0.0175
3,42,probability_only_gain_classifier,v60_rule_or_gain,1.0,1.0,4000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.4886658335625073,0.9645,0.827,346,1654,71,1929,0,0,0,0.0,0.0,0.0,0.0
3,42,probability_only_gain_classifier,v60_rule_or_gain,1.1,1.1,4000,400,1.1,0.1,0.0002487875678214,first_temporal,exact_quota,0.4886658335625073,0.9645,0.827,346,1654,71,1929,0,0,0,0.0,-0.001,-0.005000000000000001,0.0
3,42,probability_only_gain_classifier,v60_rule_or_gain,1.25,1.25,4000,1000,1.25,0.25,9.712770188187728e-05,first_temporal,exact_quota,0.4886658335625073,0.9645,0.827,346,1654,71,1929,0,0,0,0.0,-0.0025,-0.0125,0.0
3,42,probability_only_gain_classifier,v60_rule_or_gain,1.5,1.5,4000,2000,1.5,0.5,4.65744132353483e-05,first_temporal,exact_quota,0.4886658335625073,0.9645,0.827,346,1654,71,1929,0,0,0,0.0,-0.005,-0.025,0.0
3,42,probability_only_gain_classifier,v60_rule_or_gain,2.0,2.0,4000,4000,2.0,1.0,-0.0087369471464063,first_temporal,exact_quota,0.5010397893634195,0.9995,0.827,346,1654,1,1999,70,0,70,0.0175,0.0075000000000000015,-0.0325,0.0175
3,42,probability_only_gain_classifier_positive_stop,v60_rule_or_gain,,,4000,1,1.00025,0.00025,0.1007936729008742,first_temporal,positive_score_stop,0.4886658335625073,0.9645,0.827,346,1654,71,1929,0,0,0,0.0,-2.5e-06,-1.25e-05,0.0
3,42,probability_only_gain_regression,v60_rule_or_gain,1.0,1.0,4000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.4886658335625073,0.9645,0.827,346,1654,71,1929,0,0,0,0.0,0.0,0.0,0.0
3,42,probability_only_gain_regression,v60_rule_or_gain,1.1,1.1,4000,400,1.1,0.1,0.0002055950267462,first_temporal,exact_quota,0.4886658335625073,0.9645,0.827,346,1654,71,1929,0,0,0,0.0,-0.001,-0.005000000000000001,0.0
3,42,probability_only_gain_regression,v60_rule_or_gain,1.25,1.25,4000,1000,1.25,0.25,7.295608047251209e-05,first_temporal,exact_quota,0.4886658335625073,0.9645,0.827,346,1654,71,1929,0,0,0,0.0,-0.0025,-0.0125,0.0
3,42,probability_only_gain_regression,v60_rule_or_gain,1.5,1.5,4000,2000,1.5,0.5,2.847968070830066e-05,first_temporal,exact_quota,0.4886658335625073,0.9645,0.827,346,1654,71,1929,0,0,0,0.0,-0.005,-0.025,0.0
3,42,probability_only_gain_regression,v60_rule_or_gain,2.0,2.0,4000,4000,2.0,1.0,-0.0148107144974351,first_temporal,exact_quota,0.5010397893634195,0.9995,0.827,346,1654,1,1999,70,0,70,0.0175,0.0075000000000000015,-0.0325,0.0175
3,42,probability_only_gain_regression_positive_stop,v60_rule_or_gain,,,4000,1,1.00025,0.00025,0.0884104942987869,first_temporal,positive_score_stop,0.4886658335625073,0.9645,0.827,346,1654,71,1929,0,0,0,0.0,-2.5e-06,-1.25e-05,0.0
4,42,all_average,v60_baseline,1.0,1.0,4000,4000,2.0,1.0,0.0,first_temporal,repeated_reference_panel,1.0,1.0,0.0,2000,0,0,2000,1,0,1,0.00025,-0.00975,-0.04975,0.00025
4,42,all_average,v60_baseline,1.1,1.1,4000,4000,2.0,1.0,0.0,first_temporal,repeated_reference_panel,1.0,1.0,0.0,2000,0,0,2000,1,0,1,0.00025,-0.00975,-0.04975,0.00025
4,42,all_average,v60_baseline,1.25,1.25,4000,4000,2.0,1.0,0.0,first_temporal,repeated_reference_panel,1.0,1.0,0.0,2000,0,0,2000,1,0,1,0.00025,-0.00975,-0.04975,0.00025
4,42,all_average,v60_baseline,1.5,1.5,4000,4000,2.0,1.0,0.0,first_temporal,repeated_reference_panel,1.0,1.0,0.0,2000,0,0,2000,1,0,1,0.00025,-0.00975,-0.04975,0.00025
4,42,all_average,v60_baseline,2.0,2.0,4000,4000,2.0,1.0,0.0,first_temporal,repeated_reference_panel,1.0,1.0,0.0,2000,0,0,2000,1,0,1,0.00025,-0.00975,-0.04975,0.00025
4,42,confidence_budget,v60_rule,1.0,1.0,4000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,0.0,0.0,0.0
4,42,confidence_budget,v60_rule,1.1,1.1,4000,400,1.1,0.1,0.0,first_temporal,exact_quota,1.0,1.0,0.0,2000,0,0,2000,1,0,1,0.00025,-0.00075,-0.004750000000000001,0.00025
4,42,confidence_budget,v60_rule,1.25,1.25,4000,1000,1.25,0.25,0.0,first_temporal,exact_quota,1.0,1.0,0.0,2000,0,0,2000,1,0,1,0.00025,-0.0022500000000000003,-0.01225,0.00025
4,42,confidence_budget,v60_rule,1.5,1.5,4000,2000,1.5,0.5,0.0,first_temporal,exact_quota,1.0,1.0,0.0,2000,0,0,2000,1,0,1,0.00025,-0.00475,-0.02475,0.00025
4,42,confidence_budget,v60_rule,2.0,2.0,4000,4000,2.0,1.0,0.0,first_temporal,exact_quota,1.0,1.0,0.0,2000,0,0,2000,1,0,1,0.00025,-0.00975,-0.04975,0.00025
4,42,first_stats,v60_baseline,1.0,1.0,4000,0,1.0,0.0,0.0,first_temporal,repeated_reference_panel,0.9942498098843392,0.9885,0.0,2000,0,23,1977,1,23,-22,-0.0055,-0.0055,-0.0055,-0.0055
4,42,first_stats,v60_baseline,1.1,1.1,4000,0,1.0,0.0,0.0,first_temporal,repeated_reference_panel,0.9942498098843392,0.9885,0.0,2000,0,23,1977,1,23,-22,-0.0055,-0.0055,-0.0055,-0.0055
4,42,first_stats,v60_baseline,1.25,1.25,4000,0,1.0,0.0,0.0,first_temporal,repeated_reference_panel,0.9942498098843392,0.9885,0.0,2000,0,23,1977,1,23,-22,-0.0055,-0.0055,-0.0055,-0.0055
4,42,first_stats,v60_baseline,1.5,1.5,4000,0,1.0,0.0,0.0,first_temporal,repeated_reference_panel,0.9942498098843392,0.9885,0.0,2000,0,23,1977,1,23,-22,-0.0055,-0.0055,-0.0055,-0.0055
4,42,first_stats,v60_baseline,2.0,2.0,4000,0,1.0,0.0,0.0,first_temporal,repeated_reference_panel,0.9942498098843392,0.9885,0.0,2000,0,23,1977,1,23,-22,-0.0055,-0.0055,-0.0055,-0.0055
4,42,first_temporal,v60_baseline,1.0,1.0,4000,0,1.0,0.0,0.0,first_temporal,repeated_reference_panel,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,0.0,0.0,0.0
4,42,first_temporal,v60_baseline,1.1,1.1,4000,0,1.0,0.0,0.0,first_temporal,repeated_reference_panel,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,0.0,0.0,0.0
4,42,first_temporal,v60_baseline,1.25,1.25,4000,0,1.0,0.0,0.0,first_temporal,repeated_reference_panel,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,0.0,0.0,0.0
4,42,first_temporal,v60_baseline,1.5,1.5,4000,0,1.0,0.0,0.0,first_temporal,repeated_reference_panel,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,0.0,0.0,0.0
4,42,first_temporal,v60_baseline,2.0,2.0,4000,0,1.0,0.0,0.0,first_temporal,repeated_reference_panel,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,0.0,0.0,0.0
4,42,hashrandom_budget,v60_rule,1.0,1.0,4000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,0.0,0.0,0.0
4,42,hashrandom_budget,v60_rule,1.1,1.1,4000,400,1.1,0.1,0.0,first_temporal,exact_quota,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,-0.001,-0.005000000000000001,0.0
4,42,hashrandom_budget,v60_rule,1.25,1.25,4000,1000,1.25,0.25,0.0,first_temporal,exact_quota,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,-0.0025,-0.0125,0.0
4,42,hashrandom_budget,v60_rule,1.5,1.5,4000,2000,1.5,0.5,0.0,first_temporal,exact_quota,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,-0.005,-0.025,0.0
4,42,hashrandom_budget,v60_rule,2.0,2.0,4000,4000,2.0,1.0,0.0,first_temporal,exact_quota,1.0,1.0,0.0,2000,0,0,2000,1,0,1,0.00025,-0.00975,-0.04975,0.00025
4,42,post_first_temporal_gain_classifier,v60_rule_or_gain,1.0,1.0,4000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,0.0,0.0,0.0
4,42,post_first_temporal_gain_classifier,v60_rule_or_gain,1.1,1.1,4000,400,1.1,0.1,0.3286805703218003,first_temporal,exact_quota,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,-0.001,-0.005000000000000001,0.0
4,42,post_first_temporal_gain_classifier,v60_rule_or_gain,1.25,1.25,4000,1000,1.25,0.25,0.1315835786331804,first_temporal,exact_quota,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,-0.0025,-0.0125,0.0
4,42,post_first_temporal_gain_classifier,v60_rule_or_gain,1.5,1.5,4000,2000,1.5,0.5,0.0657939847184726,first_temporal,exact_quota,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,-0.005,-0.025,0.0
4,42,post_first_temporal_gain_classifier,v60_rule_or_gain,2.0,2.0,4000,4000,2.0,1.0,0.0327978286230201,first_temporal,exact_quota,1.0,1.0,0.0,2000,0,0,2000,1,0,1,0.00025,-0.00975,-0.04975,0.00025
4,42,post_first_temporal_gain_classifier_positive_stop,v60_rule_or_gain,,,4000,2527,1.63175,0.63175,0.052072905671524,first_temporal,positive_score_stop,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,-0.0063175,-0.031587500000000004,0.0
4,42,post_first_temporal_gain_regression,v60_rule_or_gain,1.0,1.0,4000,0,1.0,0.0,0.0,first_temporal,exact_quota,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,0.0,0.0,0.0
4,42,post_first_temporal_gain_regression,v60_rule_or_gain,1.1,1.1,4000,400,1.1,0.1,0.8273826394499776,first_temporal,exact_quota,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,-0.001,-0.005000000000000001,0.0
4,42,post_first_temporal_gain_regression,v60_rule_or_gain,1.25,1.25,4000,1000,1.25,0.25,0.3786130720509115,first_temporal,exact_quota,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,-0.0025,-0.0125,0.0
4,42,post_first_temporal_gain_regression,v60_rule_or_gain,1.5,1.5,4000,2000,1.5,0.5,0.1895462208553145,first_temporal,exact_quota,0.9997499999843752,0.9995,0.0,2000,0,1,1999,0,0,0,0.0,-0.005,-0.025,0.0
4,42,post_first_temporal_gain_regression,v60_rule_or_gain,2.0,2.0,4000,4000,2.0,1.0,0.0905208805103359,first_temporal,exact_quota,1.0,1.0,0.0,2000,0,0,2000,1,0,1,0.00025,-0.00975,-0.04975,0.00025
