iteration,sample_bootstrap_macro_f1_delta,grouped_bootstrap_macro_f1_delta
119,0.03051595207426483,0.03341766685333225
120,0.03545402082843252,0.00020090003424522163
121,0.03117372593716694,0.03283138787172335
122,0.03083509697412623,0.03155884264152542
123,0.03134135832540308,0.03998625693079738
124,0.02921740550459251,0.031377112516746686
125,0.030316631826896256,0.05627338109290447
126,0.03009415297518825,0.01024627914656051
127,0.03191324844524834,0.06755123864504453
128,0.03145266205894015,0.09544366615977418
129,0.03283245515304267,0.03111445162728632
130,0.02953331314294183,0.004134902525171902
131,0.03041805818326193,0.001201866539188745
132,0.027991377971155806,0.03760319288473468
133,0.030866574885983766,0.00991086674538133
134,0.029799505818610905,0.09020539197157396
135,0.033925907570405034,0.0832894515574506
136,0.03071912096045115,0.032273407727334
137,0.03475466963711704,0.030942755011873935
138,0.03066323735239951,0.06143037662126305
139,0.030338735472897893,0.09806507454578695
140,0.029440644164387963,0.05705748115545739
141,0.03201434544561199,0.03218693565732189
142,0.03449854556925347,0.037711716988072075
143,0.02927754691687512,0.007311858365641188
144,0.03242610215740527,0.03318721313852446
145,0.031353253669942904,0.08960957972351347
146,0.029334656620910282,0.03535635419944294
147,0.028530586283841197,0.003825864391430178
148,0.03286258411438048,0.00031240010224675707
149,0.029314075901426206,0.0038936885153877387
150,0.030811168378574783,0.030405310744500813
151,0.03123331448293265,0.060454401591845786
152,0.032213488478926355,0.02997924715784861
153,0.031659792112959995,0.0038986210258312726
154,0.03356168299592632,0.0002535180001814741
155,0.03248270240358364,0.06006245438611668
156,0.030474368347547687,0.0006944795753560662
157,0.03233691867925581,0.03395610868622556
158,0.03328564657299826,0.05878123159396764
159,0.029724798452848478,0.006809377673780315
160,0.02913814514114965,0.05675470168789609
161,0.03216216588845944,0.030348748344091958
162,0.029932782329730845,0.03843121894480772
163,0.027976140358700108,0.030725277207327983
164,0.029309169609461172,0.0005196088095354989
165,0.030149954818090352,0.04095733387521361
166,0.032417400997057255,0.027465438080648497
167,0.02821452540077307,0.03188349873676466
168,0.032408775662129186,0.058763217295924264
169,0.03236875325492772,0.006656466666922989
170,0.029728495747435413,0.030672964064718533
171,0.03121905231927735,0.0045938819890177784
172,0.0285486628696896,0.03440070137374707
173,0.02981974566402279,0.004522718005606552
174,0.029375984399105715,0.0035785119672426813
175,0.03283198389670394,0.13737950738066085
176,0.030933563329921476,0.052941237248384065
177,0.02966560209459257,0.008914565377797112
178,0.030887374360048958,0.0045815673179210314
179,0.02978571456664525,0.030042093539207615
180,0.035288637681827995,0.0372582729405978
181,0.0292392213675452,0.030852474711508093
182,0.03398761657796079,0.00021411097607781926
183,0.03151418461351896,0.07197331636452375
184,0.031596871634995916,0.0003220617388602909
185,0.0331804531757085,0.003841233464207283
186,0.02997510804401693,0.03686694856088413
187,0.03228471686040624,0.03786802913206666
188,0.030193855728206653,0.06226657094346333
189,0.02967739766159716,0.09830210520235771
190,0.031758109582385674,0.11278943077884851
191,0.031991687274132374,0.060149370052738904
192,0.02992777792523793,0.028326637697415502
193,0.02963469985642142,0.000828413797994032
194,0.03164863103986326,0.04512279696586663
195,0.03278755007175427,0.0009257809894711588
196,0.031070983428265975,0.0042262739457255005
197,0.03178331015453595,0.0554294261099314
198,0.030684638851531942,0.05658205705430153
199,0.0326981423724535,0.03612831205765632
200,0.030316901756515136,0.003893810433205136
201,0.030506733949830167,0.03815063926647155
202,0.03276355350598048,0.02852997116899525
203,0.032049937092742065,0.003921408392508763
204,0.033183036390084686,0.02797764135462011
205,0.03028464245926965,0.004298660389411846
206,0.030638004097932825,0.03016400292876631
207,0.028671780861509122,0.000800080008000803
208,0.03365147387873324,0.030368723570705747
209,0.030691315187902135,0.054648638652377235
210,0.03265652301721489,0.003694332391401489
211,0.0327842668998386,0.0035308949894548025
212,0.03220341660440629,0.005013036512557356
213,0.0295068385123739,0.031546407377867514
214,0.030219389469756552,0.03001258409107721
215,0.030824112272209714,0.03087201489584035
216,0.030132898989993717,0.039617215282971796
217,0.0333243410788272,0.06323917221615749
218,0.02919473496860947,0.027115170055987292
219,0.032300928673261176,0.08730897846640473
220,0.028685472194638684,0.033471895838375954
221,0.03118477066437264,0.030420351926683353
222,0.032893342502388734,0.05733066340396875
223,0.03031249887661336,0.004100047021368902
224,0.029067483477137612,0.008489603399714607
225,0.03293529682731022,0.038472756907436345
226,0.02653355580599881,0.0040257975830133574
227,0.03002657387466312,0.030304133999820904
228,0.03268280901895437,0.03572134512066849
229,0.030087731706901932,0.053945277981377715
230,0.030019320697201923,0.03003972065090077
231,0.03114962084843864,0.030192204465678385
232,0.030521356726093574,0.031090454701839132
233,0.030503217969787055,0.06133000194509797
234,0.02895909956464382,0.03352083082069268
235,0.03279122413736357,0.0291475716182672
236,0.03300067652384664,0.003263919073281385
237,0.02882653274993363,0.08876616961592465
238,0.0314503089604482,0.030649800866849874
239,0.034107865202325005,0.007181388935394217
240,0.031567743762219824,0.003596128095503026
241,0.03169140993914765,0.007641735267667649
242,0.033704200034060494,0.007941530634151706
243,0.0339143059239414,0.007437946009086538
244,0.03278296962557703,0.05888500501729299
245,0.03044378969119188,0.0005000300455997309
246,0.030416350790208657,0.008618743438971066
247,0.031786270926087434,0.03345557620223216
248,0.03376381516209048,0.03424181869411391
249,0.03252465156256934,0.03095939964357275
250,0.030605561974554885,0.004666895329397125
251,0.033762587648059506,0.056530131109636894
252,0.029956470218723164,0.032272169848337806
253,0.03342738179565041,0.03998535400945935
254,0.028622544932488392,0.06368775022143403
255,0.029124628580743606,0.003409199271862784
256,0.031281481879557704,0.06324127950120373
257,0.029796432932545525,0.007325029287722273
258,0.028796264624086687,0.00148759446894553
259,0.032742466045332264,0.0005547087020627561
260,0.029751377911569676,0.030821280942789686
261,0.031799603486386885,0.00110449663497314
262,0.029293352743904766,0.0337381343644656
263,0.02979030687643247,0.007769436045337086
264,0.03231521059270315,0.05496373414794575
265,0.030306686006341232,0.0010188473635374118
266,0.029990299285452937,0.007505988837200661
267,0.03193600983207456,0.0016464380940642842
268,0.033442795990246355,0.1433921561577538
269,0.029143715809559434,0.0014004410674444134
270,0.031417286939632194,0.05735176098302108
271,0.03214951600167337,0.03554306461006629
272,0.03115729702191028,0.027528145647627733
273,0.031802586836886526,0.008149216011772431
274,0.03222319717375244,0.032268021977153505
275,0.03151529337142156,0.03769850575522593
276,0.0325583673998574,0.03667808872399858
277,0.02873416861480993,0.05394933667704083
278,0.03182796764057105,0.03124606984069833
279,0.02917276269676017,0.05907856500707709
280,0.03082194963869278,0.0005563517554967312
281,0.030027065165359912,0.00558180131782926
282,0.029059171099430348,0.03361436171967014
283,0.031028973335035737,0.05609872464421062
284,0.031444251174855053,0.026767839417707218
285,0.029904454514129153,0.05585825817489409
286,0.029357079486203252,0.03553648708071655
287,0.03141769187273724,0.033741922011448766
288,0.029092349208501567,0.00336065945213182
289,0.031576496075071736,0.00040411420999020287
290,0.03434624531400221,0.004197332523169561
291,0.03192399266221835,0.03230509977456952
292,0.031513297706371235,0.03300587881968353
293,0.032141178733520626,0.0006789901783036401
294,0.029825225506729947,0.0008369444084471711
295,0.030525493572842288,0.05678856493422901
296,0.03440605623283788,0.031099229810823026
297,0.03332947336445802,0.007233930792750032
298,0.03339280144561374,0.004100056969587151
299,0.02928524981420977,0.0004031469750684913
300,0.029886518312043142,0.060374734235540406
301,0.03270963591316289,0.02774656919980001
302,0.03014898228568108,0.036677094670998445
303,0.027589601665356067,0.08650455920804778
304,0.031895867282615176,0.03336521074956833
305,0.02880408526331235,0.030501600765172165
306,0.029647710022654872,0.009522783378845157
307,0.032956077904765735,0.03436161994639386
308,0.03320518190689936,0.062382952928990876
309,0.033963907174279995,0.00032594093891402665
310,0.02972167794843239,0.061794543303470784
311,0.03157633663341697,0.03925708567935071
312,0.03295407933160588,0.06089054476684641
313,0.028877596876127676,0.03613992810573308
314,0.029940664880727663,0.03084879351248171
315,0.031804649685684305,0.05909275696680205
316,0.03339847479111879,0.027045512106833147
317,0.03087206458353353,0.03289255931694335
318,0.0301634488357978,0.030056807337036084
319,0.03313091026977244,0.03273398328810917
320,0.030353358925790275,0.10505684332927823
321,0.03257106479261673,0.06310015947373837
322,0.0327348637456607,0.006652928156433147
323,0.03017537469342324,0.034348698042501624
324,0.02606406953320417,0.05634402944158645
325,0.03178295553397503,0.00029765110809432116
326,0.032156691584295016,0.03695441233897778
327,0.030990405036038005,0.0006157677756746249
328,0.032428950866630224,0.03469186166678828
329,0.02849831426142313,0.033116940757799584
330,0.02963960725863768,0.03463670201026359
331,0.02924006077826591,0.004139703775590808
332,0.031952840888910594,0.03094103299852624
333,0.02888233736220369,0.027519897928855896
334,0.03219943905731737,0.009043374792205405
335,0.030949677226819627,0.03478243291799643
336,0.03069441301348208,0.007080733214652191
337,0.028290686670707776,0.03797912143648852
338,0.033606382884822095,0.03818329920546781
339,0.03153847017034017,0.11002914578288214
340,0.03406863052998399,0.0074841444749444985
341,0.030659063531228714,0.0332134025424361
342,0.032616848012672284,0.004341905363504317
343,0.02885737348741979,0.029978160431632817
344,0.034278310970650816,0.057058570947594145
345,0.030415065691429155,0.05631755902735769
346,0.03240321166729587,0.0860703564634201
347,0.03385521490013377,0.027380563485619014
348,0.03111955604430028,0.00010363107812128014
349,0.03230391320393711,0.0015996669358175897
350,0.034180749776566044,0.00677677353843209
351,0.030493062844153207,0.0037058931587928834
352,0.030669685484000286,0.03308867263318338
353,0.0279222534984519,0.0569912383971698
354,0.02930001160854534,0.05907379361643761
355,0.032643563753688154,0.06021281798015876
356,0.03127408330935744,0.03717691471371154
357,0.0314968787391261,0.06274768177378887
358,0.030585292683581455,0.028072479360614522
359,0.029133148966468014,0.027126404081393996
360,0.030548291692710117,0.03414506446786636
361,0.03120864291429659,0.03056982477754222
362,0.029588290847675447,0.004072962713183803
363,0.03337307398479705,0.003877845615603226
364,0.029798339163626064,0.0011142390281421166
365,0.031753187575882746,0.003719469861760527
366,0.03141400579296416,0.03159094230709125
367,0.026004290632221316,0.07791853964138329
368,0.032221531302955464,0.00020297904970423275
369,0.028971967456290826,0.028296988260673617
370,0.0313151360837699,0.00687137046728048
371,0.03315433960167358,0.036096102514853845
372,0.032771650033764366,0.033512441357153144
373,0.03155127112985967,0.007545595552676532
374,0.030872443556536733,0.03763587840440408
375,0.03344465336392932,0.006778780861639411
376,0.03346499688551252,0.05556142717787005
377,0.03153836268626664,0.00010402953703392281
378,0.02676037596165426,0.03402719090122286
379,0.030873152690525485,0.030798219923825698
380,0.02886321910209899,0.057448646026890704
381,0.030791250161647743,0.02769304457615962
382,0.03019578659813582,0.014695122365822932
383,0.02940393634056948,0.00717221460614037
384,0.026205444233713737,0.05590239543159292
385,0.030016893232242325,0.001055198877101704
386,0.03116110079722345,0.03874284282742546
387,0.030795800370393867,0.03472862985301939
388,0.03033049607551741,0.00743576292894399
389,0.030041470042650342,0.035898482320152025
390,0.029307980847986914,0.07787962362516687
391,0.03274840447059968,0.03487969300243887
392,0.03084069254421884,0.02948839616170551
393,0.03227178061072644,0.004831527740386532
394,0.030740703540666825,0.06146273371250688
395,0.03208283253700883,0.13477283452701794
396,0.03177151216648477,0.05474134060224645
397,0.031843310873388764,0.060841880651573144
398,0.031488282175883064,0.05464160674043783
399,0.032142278947913105,0.0037549355985964095
400,0.033822694799277686,0.0005604384647875937
401,0.028104747545246278,0.028177128573295906
402,0.032260971984861664,0.03311797457726606
403,0.031660771772346274,0.0548828717431884
404,0.029898840180788477,0.05949733500241572
405,0.027982142752111416,0.029722284707024538
406,0.028046666645339946,0.009273589300745289
407,0.02962525675890837,0.007638008896528881
408,0.032380208075456274,0.007211031616801589
409,0.03341620573557924,0.06913616674154832
410,0.031044122121230533,0.003801458589558049
411,0.031012216505236667,0.054439188382521264
412,0.030776326489143302,0.08284758099435086
413,0.03267336777518415,0.039862549129117464
414,0.03314910857055442,0.06042845014437215
415,0.029444749455393326,0.01020779321134535
416,0.029608732634767043,0.05415882646098624
417,0.03022200583455459,0.06712557482145942
418,0.031467582743656686,0.03384716903244789
419,0.03066097942364787,0.033049602387664634
420,0.03540367198935257,0.09025406628388044
421,0.03011854169304007,0.05299240742021927
422,0.03033421974408479,0.06250570626976726
423,0.02876037391732389,0.00047551244638976975
424,0.034239805532180756,0.033160254908259024
425,0.03197593037550994,0.00363961670180879
426,0.027348644194043592,0.11337450800765658
427,0.03267272668618504,0.03067769710354562
428,0.02921708971033976,0.003691570196848626
429,0.033097838715040906,0.0003142544068768238
430,0.03432204344021961,0.032731382358688554
431,0.031533501122176455,0.0012247492371699753
432,0.02896118678453541,0.00021636027429305926
433,0.030348060293676427,0.04063219699985343
434,0.030507233756177143,0.06131806996511269
435,0.028933954857512045,0.08216914451257629
436,0.03042395433815437,0.005215833069870168
437,0.030191248940877435,0.004725270128846937
438,0.030182413525386753,0.0038597211291803157
439,0.0331679903515919,0.008262594342450358
440,0.03058213831389267,0.028032821328598745
441,0.031208542977302134,0.06023223333317129
442,0.030759273852045244,0.05479637446647101
443,0.028754249498434636,0.06092494832198758
444,0.034109884561926096,0.0037064479741404366
445,0.03177357021213689,0.027535447993794038
446,0.031120526941449178,0.000805753279856547
447,0.030737425968361154,0.03263205406913783
448,0.031877222358373536,0.027341189922096
449,0.030165290430966052,0.0012446682334399384
450,0.030507445744744954,0.0304718225116265
451,0.03378294137487292,0.03067603881696157
452,0.033501861849689396,0.033513219011591655
453,0.029287931839665382,0.030851191821763213
454,0.03041174298905802,0.00772716767142978
455,0.03209267977578334,0.026932091520035062
456,0.03163844312191133,0.005172703354550223
457,0.03254485454416045,0.060527631421587125
458,0.029821637291386982,0.005808110435869818
459,0.028923609415176132,0.030946524507911022
460,0.02932596039448776,0.0035899223776536537
461,0.030989227232464556,0.03341698480715993
462,0.033605330425400926,0.10281311139394111
463,0.029780386432987083,0.0005040180027614527
464,0.030420609492745943,0.0049613894566933325
465,0.028606970959863975,0.08459395736636977
466,0.02865276144846174,0.026701258510550607
467,0.031009337978773144,0.035042393150404916
468,0.03068497874109466,0.030897408823800765
469,0.02895716271143345,0.03154552305376701
470,0.028589148767502848,0.05552371677950407
471,0.03030760112699915,0.006934515609526737
472,0.0345357850689435,0.031713158388605
473,0.032374579992910824,0.027629760974582362
474,0.032420541366469435,0.05640842220015907
475,0.031152349830203763,0.05656503810147295
476,0.027792001823295887,0.08753991548035422
477,0.030559637155332275,0.03265857775019321
478,0.029935212933059008,0.030237083824136146
479,0.03527568409868964,0.006556358893926584
480,0.03204884723141599,0.0303549379187098
481,0.027735352066698415,0.12220583809621066
482,0.032990901964892294,0.08120263335260858
483,0.033392147535324934,0.00020121513537163516
484,0.030553676893461224,0.004517593178879342
485,0.029734880989840118,0.00490389912261846
486,0.03343828759534162,0.09355406141999334
487,0.03160399334177766,0.08343482802450031
488,0.03316324279622729,0.003980762987213393
489,0.029129056071642623,0.08088888651997728
490,0.031853099564588705,0.03497580003525036
491,0.030105406045788152,0.02634507331257363
492,0.03322021207440973,0.0010397019316392697
493,0.030690664647933574,0.04006466378808082
494,0.033138630988117646,0.057248152609620684
495,0.03159183859056136,0.03254923510259711
496,0.03223935643946885,0.03346103870321726
497,0.031022858057775382,0.03692043879568074
498,0.03176336418378112,0.026927506961229142
499,0.031142823267756303,0.056788533854374434
500,0.03276655925114835,0.000904979691560337
501,0.03138224635900233,0.036866340848910384
502,0.03103440379407507,0.08534026135705552
503,0.02924538396262022,0.0038824321327926015
504,0.03202397693596115,0.00019696145318193192
505,0.030918504572022942,0.0007966509136644317
506,0.02951594006097613,0.00409539598814701
507,0.0330455426808699,0.029953384500545965
508,0.02945845650906831,0.0003118703790858657
509,0.03362013992824353,0.00031182439047849897
510,0.030796561324833327,0.007628161167404723
511,0.03250126666136044,0.0423326032788951
512,0.03078303269390925,0.03701735306344256
513,0.03424889095555428,0.05798299501583948
514,0.029611152494095072,0.0006005621734797018
515,0.029928949899591717,0.06253027911554332
516,0.032440127639593475,0.03355545955419581
517,0.028966553787298288,0.010518757046986016
518,0.032020819710227855,0.008526259527881885
519,0.03428220635107171,0.004360517237499639
520,0.030777840369819565,0.05399059859899802
521,0.0318131514780462,0.03125300343347859
522,0.03125379964009767,0.003823479046308753
523,0.030686197677592397,0.0048786611632051224
524,0.02930615814399795,0.004776031668695113
525,0.030141794580743175,0.03233063887188292
526,0.031067566732799756,0.058981785390946895
527,0.029438604058961815,0.013617701425589268
528,0.030406927237004222,0.005179285678725609
529,0.030426066786710004,0.0569587380997254
530,0.03177298802071049,0.0306566358550322
531,0.02884275221220156,0.036926915401297
532,0.03203563780783669,0.030025643694855053
533,0.032083906160005116,0.07451559305142208
534,0.02972301198134386,0.06243755109131499
535,0.0320819125507521,0.063647647576768
536,0.030678932775704215,0.0037938637552057397
537,0.03111391929862628,0.02780227262167745
538,0.029590166940284268,0.03984253861786424
539,0.03415169177829358,0.0005302210753588277
540,0.031070624930134016,0.05908897786391687
541,0.031709111356725495,0.033241107663702696
542,0.03341983468840415,0.03767773578856093
543,0.029816161513789408,0.04180759182706906
544,0.03368305166411045,0.09069311033756478
545,0.03320682764541605,0.0071501947860379556
546,0.027506563160676567,0.02698152121618813
547,0.031827090375936784,0.0003815687604680207
548,0.03094073281930254,0.004013754060931851
549,0.03220074338794998,0.00022296563265589153
550,0.03283954532746769,0.036225669959224494
551,0.03172748624860422,0.0010967500337261127
552,0.03347902085514809,0.0007243268184479179
553,0.031118233080859592,0.014715035196940396
554,0.030503034554377417,0.034161355089044054
555,0.032133122524326874,0.030553893236717977
556,0.02978099786298727,0.08747241389344307
557,0.02845668311121685,0.06508695559918021
558,0.030466264481628258,0.03245950688003507
559,0.03202514949277879,0.04248822406736097
560,0.03154614779516185,0.0003535494684789864
561,0.03241958183619864,0.0038932921692311773
562,0.032054802022332796,0.010699782324816831
563,0.028393957350197008,0.086564741720221
564,0.0322336626701859,0.08637773555473915
565,0.03271596174041269,0.0550407123533605
566,0.030442266916357097,0.06938470635993177
567,0.031446272397833486,0.05934969860772221
568,0.03265685304801935,0.0007177906194806294
569,0.02927080294942419,0.036778971436949526
570,0.028085218727274763,0.004951219007892971
571,0.0313420699137541,0.05661899443483187
572,0.030577579096696672,0.08651103362864365
573,0.034513912371659794,0.00391209961977812
574,0.03295732640718996,0.0006173641345708081
575,0.029042753392570786,0.027155115181698775
576,0.03274191851027708,0.0
577,0.025684117728514866,0.0966941540090076
578,0.03148135319558587,0.001370224610966475
579,0.030084150970691392,0.0045176769201188405
580,0.02724198422211399,0.07118387620848421
581,0.02888562901945746,0.026820781973436736
582,0.03333439939964011,0.027085175895004587
583,0.03157613654246805,0.059300976622442714
584,0.03234195149974051,0.03125880720213314
585,0.03170015074163823,0.004421251399594595
586,0.029608545125490382,0.0006221910454533575
587,0.032316319309374286,0.004144077897367149
588,0.030007379825347957,0.0012291228873708704
589,0.02987555543012832,0.03285742172115458
590,0.03065216274184457,0.02788033402787926
591,0.035569321546174315,0.053520614956542145
592,0.02983483494004724,0.0043871641215338375
593,0.030042743035046837,0.026913578626269974
594,0.03157074446562447,0.03311631012145422
595,0.03076771283135349,0.004393606532813177
596,0.032654174408043746,0.03463683230363923
597,0.031531444871953584,0.06244960567913749
598,0.029175811928817907,0.000723742488846435
599,0.03527634339793018,0.001069291345698331
600,0.030306912081884407,0.03276906656519074
601,0.03262968800656307,0.030765189477446775
602,0.033582350236353364,0.05858488600949363
603,0.03256555679588258,0.03462357895055024
604,0.031091675301940125,0.00089982484697404
605,0.029637442431177385,0.033730740342135634
606,0.029473343138824326,0.030998226029496423
607,0.03330110753052751,0.0006060850678588636
608,0.031042885438526846,0.06304054590395503
609,0.029111017231226888,0.06613994455526817
610,0.02731246837493173,0.03665392122904643
611,0.03166846702854309,0.0002021091854880197
612,0.032738611166162834,0.030644729686895134
613,0.028523714996255167,0.030461050491614516
614,0.0333870818270352,0.004090135580805843
615,0.03155395066762645,0.004184709047945878
616,0.028147217835345795,0.007293747424795716
617,0.03145616733108492,0.0367598342033183
618,0.034831337661761386,0.05395456005057486
619,0.030726910517565598,0.0721331261641327
620,0.03140958280188133,0.004139389271979321
621,0.032241696120361985,0.0006157719061365974
622,0.030273378357380976,0.058044950415670815
623,0.03320322975535228,0.03350809969509694
624,0.03114648763950356,0.031289023042861186
625,0.034784589643067854,0.0540527252000359
626,0.027755377037960494,0.05808243157855786
627,0.029997218251486935,0.09663452252615468
628,0.029664450954526522,0.0005201131715747431
629,0.02975602524944032,0.03732452383712226
630,0.03149182201743517,0.026843303918154038
631,0.03201042302016033,0.05476398514241376
632,0.030551856687029755,0.02822037644172193
633,0.03152709545838328,0.06448750756200095
634,0.03231450457902185,0.1283382947123246
635,0.03007909987026769,0.057270376914930976
636,0.029074575254693258,0.007166217747082926
637,0.03271104790918411,0.040793396863450515
638,0.031445215961823925,0.032272293395328666
639,0.030629598405308767,0.007820519406924742
640,0.032013897232155974,0.0008798108514345149
641,0.029761778399518546,0.05765843605546994
642,0.031899000367464514,0.07556946892069705
643,0.029959686066643676,0.0007013137290057259
644,0.03253930588472631,0.0007290929262473433
645,0.032898695598506444,0.053737376422292926
646,0.02852120229338051,0.03248886722108546
647,0.03374619325063166,0.026950706111444234
648,0.029639442065709898,0.05711295872847133
649,0.031530509667931916,0.0038611340777874315
650,0.03423871276470969,0.06391894170739465
651,0.030320613114883543,0.06224930625483027
652,0.028093747476668485,0.06354771909061863
653,0.028962831570078507,0.027816466791430794
654,0.03152315795625882,0.028493405844942643
655,0.03274929269594795,0.039099712462704606
656,0.030297463588763618,0.03414921954116845
657,0.03418108984722679,0.026738555935238884
658,0.03173663696920648,0.11451455621593942
659,0.031463974918081394,0.06042284243682994
660,0.0305455098588181,0.03510319549620833
661,0.03157137854154224,0.03745816510954514
662,0.03275670750881099,0.06103315035417356
663,0.03311075020936738,0.031240364684101074
664,0.03083206321425558,0.05981764733646633
665,0.031058084009546683,0.00020086980111078123
666,0.03421092415226301,0.03199650961861311
667,0.02910238190814307,0.030659389672502146
668,0.029644287531872537,0.06082806211259606
669,0.029753326062716412,0.007040904988707131
670,0.028212052870827398,0.03427164504605895
671,0.03299758732161018,0.013030908031174349
672,0.03369772491632128,0.0283776997659958
673,0.03174910546871412,0.03436777366886157
674,0.029158417334417708,0.12631815760096687
675,0.028451752124682317,0.00701321686678591
676,0.0323988083783503,0.031066282588472438
677,0.033120098316682056,0.02715791587288441
678,0.031944122026622335,0.06003333384764009
679,0.0306867072133169,0.004641522142591725
680,0.03146069726956535,0.032949504698976284
681,0.03441599766553871,0.014592164139199504
682,0.030150930772456785,0.034301255599944014
683,0.02913250956379243,0.00031412869428004697
684,0.034358499252977515,0.03347082918744271
685,0.02857996320956624,0.03022006681192657
686,0.02980648274770603,0.03377186972844337
687,0.03129001650627328,0.06120904280358064
688,0.032009602848826035,0.06316981893672691
689,0.032236296661251385,0.08194115197468721
690,0.032325685349080646,0.05577484194582938
