iteration,sample_bootstrap_macro_f1_delta,grouped_bootstrap_macro_f1_delta
85,0.011799544093388015,0.013648041862860172
86,0.01216039912101774,0.0
87,0.014446996411525248,0.013237024877853942
88,0.013239983810899969,0.0
89,0.014667436050731508,0.0
90,0.013109974142132552,0.014352481132774209
91,0.012886453386364294,0.013651765791115711
92,0.01425553532386814,0.014018016154304203
93,0.014595991009317633,0.0
94,0.01418413827963827,0.013294125384370026
95,0.011870729384221956,0.015540852276160422
96,0.012574767971198275,0.0
97,0.014484545012174,0.0
98,0.014465001618431672,0.05418089531410364
99,0.013118918399636081,0.0
100,0.013116095939831873,0.0
101,0.013912972491121112,0.0
102,0.013194840774401029,0.014070950570941432
103,0.01393008807007956,0.013712850244216201
104,0.011250483437290848,0.03982376344382277
105,0.01400385925770653,0.01346381757898829
106,0.014513185673810658,0.013017475884874452
107,0.0149331699957449,0.026714140976692224
108,0.012482642362514507,0.01335987364763025
109,0.015063606199539614,0.04119230200917656
110,0.012902048657726484,0.0
111,0.013086265375671258,0.0142922907553803
112,0.014004941080571376,0.013404485872525518
113,0.01434732135921879,0.0
114,0.016272402989335855,0.02705599600693298
115,0.012269604745529294,0.0
116,0.013590329476660723,0.013452909275664338
117,0.014002321528449935,0.013409595875355174
118,0.013725314560594004,0.0
119,0.013414913626846658,0.013361893883780285
120,0.015830747805474776,0.0
121,0.013339845537046369,0.014349061710426492
122,0.013156130682302702,0.01371921868228454
123,0.014990469503606496,0.013394207510712186
124,0.011289922073923986,0.013552776060389182
125,0.01340715356524913,0.027645968952886624
126,0.01341020348531563,0.0
127,0.01370060365859449,0.03141514143725366
128,0.013322243440725301,0.04521660950712192
129,0.014763246774275651,0.013682928997518773
130,0.014080829834132724,0.0
131,0.012810715720053323,0.0
132,0.011639055512107532,0.016379836514721857
133,0.0131218617672485,0.0
134,0.012800965579248702,0.041361948099382984
135,0.014142736272863554,0.039661124482782584
136,0.014263330323624146,0.013800135525518398
137,0.015385284947012634,0.013497035115464961
138,0.01516824831389707,0.028816958125747028
139,0.013065342408789093,0.04471885212801219
140,0.011456921939270615,0.02818214933970309
141,0.013339840777206069,0.01574869323425876
142,0.015082046368800728,0.015063083238702868
143,0.013358600258307929,0.0
144,0.015179021427418893,0.01322767552828752
145,0.0151605180626464,0.04111521477612645
146,0.013014293590034143,0.014149339709310205
147,0.011402938099288162,0.0
148,0.014782307633426028,0.0
149,0.013677736347254998,0.0
150,0.011411149657285402,0.013352776520362264
151,0.015909673142885716,0.026715659578253947
152,0.013895716369398015,0.014461906253372181
153,0.013879048286484008,0.0
154,0.013819532845590121,0.0
155,0.015513250664352385,0.029462054760629908
156,0.013215820878472506,0.0
157,0.014215957270398594,0.013590124501537959
158,0.014885368333634519,0.026348537408604544
159,0.012756207154797305,0.0
160,0.01279002329203649,0.026613135637135077
161,0.014485083230089346,0.013333212607964051
162,0.012650161878345445,0.018882521049625844
163,0.010198773696245222,0.01365947589662131
164,0.013527555546816616,0.0
165,0.013942626484626075,0.013493755001937946
166,0.014918123734202426,0.013402627939737899
167,0.012202067658269478,0.015553801737236195
168,0.013230893475589367,0.025419506689445703
169,0.014026022368587743,0.0
170,0.013887458171421674,0.013552519916952277
171,0.014573942620728975,0.0
172,0.011919650652532865,0.016783701043297183
173,0.014536163559173532,0.0
174,0.0139054215526484,0.0
175,0.015380199101940883,0.06566184930226049
176,0.013676899698707001,0.0264393878437148
177,0.013544922310716134,0.0
178,0.01482021191095828,0.0
179,0.013510208088727937,0.0133897739748281
180,0.014262761673098812,0.013518191229400012
181,0.011643999964864538,0.013755049833950705
182,0.015246358488022582,0.0
183,0.014275196124547307,0.03198955306546347
184,0.01384910761424174,0.0
185,0.014988183351616557,0.0
186,0.012842608754248475,0.014567856898362042
187,0.013323198334306507,0.01670335794751887
188,0.013151524459659836,0.027577353249229497
189,0.013286864574507007,0.045773071114199926
190,0.013785010618300286,0.054214884514402484
191,0.015206482354740758,0.026777602642641174
192,0.01173049452309427,0.01335587932775506
193,0.013223383534119115,0.0
194,0.012809104284480899,0.01792660253613687
195,0.014540270475183581,0.0
196,0.0119692488353077,0.0
197,0.014041125597843318,0.027475032950526668
198,0.013782663918084914,0.026787535455377376
199,0.013985501884458906,0.015623482357302376
200,0.014130179061452197,0.0
201,0.012687285169410867,0.013948936889804142
202,0.012846120002236616,0.014071569993742927
203,0.013977835203316524,0.0
204,0.01453311665455026,0.013895932496492458
205,0.012463296673128621,0.0
206,0.012402327876126829,0.013293866101252272
207,0.011422889661182212,0.0
208,0.013013499022837327,0.01346358611831655
209,0.01465622791303911,0.027128109384064625
210,0.014532151903727253,0.0
211,0.01405753569360857,0.0
212,0.014549815907878294,0.0
213,0.014025058175061167,0.013498643061235605
214,0.012403658496855652,0.014933359073494135
215,0.012542741223726783,0.01348768062968908
216,0.012237297132725145,0.01506135667067987
217,0.013018868484741652,0.029580948854635247
218,0.01290862519418412,0.013355080412368103
219,0.014197318355914756,0.04279788545194352
220,0.013011289336284149,0.016282273046175577
221,0.013027585502284444,0.013358203742429575
222,0.015003320701925338,0.026438827430822043
223,0.01219566647243664,0.0
224,0.013955035676550098,0.0
225,0.014712525926014464,0.01890576360185603
226,0.011320214246764104,0.0
227,0.012556251425477116,0.013217636247340292
228,0.013530154379947201,0.014153910497781919
229,0.013139778403892577,0.02680703076837232
230,0.01401646522577149,0.013336254885943699
231,0.01338181973664998,0.013127856189701026
232,0.01417156560493904,0.013647427987215188
233,0.013694672118860662,0.027094714169007883
234,0.012594271290140124,0.013443366688863034
235,0.015072839559372775,0.01441658570853288
236,0.015154153446931273,0.0
237,0.013475820881036382,0.04201959176796821
238,0.013927550603119232,0.014939984044298082
239,0.015043808219498245,0.0
240,0.013517830048609625,0.0
241,0.015479719038720474,0.0
242,0.01580672325075483,0.0
243,0.013976637023458083,0.0
244,0.016884037263468432,0.02767310699348191
245,0.012918457541982287,0.0
246,0.01416987414238069,0.0
247,0.013989688336593309,0.01629199602620568
248,0.01589846650990545,0.016850855540621712
249,0.014053412398893572,0.013586941231878091
250,0.013911973712143588,0.0
251,0.014769763542894832,0.028124813804847437
252,0.012523684405714941,0.014293563276903787
253,0.014146021487708493,0.01736137632173007
254,0.011905032318100695,0.030970222752126464
255,0.012272777188108264,0.0
256,0.013859819275559793,0.02624089378018568
257,0.011581495170133516,0.0
258,0.011998592983510581,0.0
259,0.015439633239430095,0.0
260,0.012723336191144075,0.013362937300900768
261,0.013530311639312176,0.0
262,0.013776269499437332,0.01451366749643479
263,0.013306482875989678,0.0
264,0.014602873270694205,0.02713168511209918
265,0.012844663045943672,0.0
266,0.013970980927015875,0.0
267,0.012015520149931458,0.0
268,0.013489085970333936,0.06906171247770987
269,0.01109985789930934,0.0
270,0.012718343513884678,0.026709768085612096
271,0.013756615501194225,0.01546105931215025
272,0.01387903026326831,0.013358467351396897
273,0.01349205356176697,0.0
274,0.015332107975841502,0.014108326235297786
275,0.014969762603507797,0.018379446359351403
276,0.013596409511787977,0.014401391653075857
277,0.013586628248571042,0.026705147548551467
278,0.013809916107270781,0.013930564174432503
279,0.012986553437023596,0.027523961022000165
280,0.014788291517729202,0.0
281,0.011257653836354353,0.0
282,0.013593076758016354,0.013278329913152698
283,0.013071106147768408,0.027832507734752876
284,0.01240748619251475,0.013390015948202993
285,0.013664599477087092,0.027733132764825807
286,0.01370522388948936,0.015367999568617896
287,0.013916457796634196,0.014794814904269815
288,0.013054620938208195,0.0
289,0.013877219061867674,0.0
290,0.015933670297638036,0.0
291,0.014569150793855234,0.015753619242343198
292,0.013607389204638665,0.01670425865325842
293,0.014355079693186057,0.0
294,0.013406417369494661,0.0
295,0.012302341930142013,0.02645843862429942
296,0.01596399662110648,0.015295384588159155
297,0.015119655179443026,0.0
298,0.014749590379639854,0.0
299,0.01305044861033211,0.0
300,0.013246497869592533,0.028632283680630977
301,0.013577688002544441,0.013697322623030028
302,0.012871094907955682,0.013033202735325378
303,0.011188820274383948,0.042776108617124664
304,0.015316295265250912,0.013220348669203963
305,0.013122494375840899,0.013435851852682701
306,0.013290330762582903,0.0
307,0.015449220401272057,0.01520318054981662
308,0.014077177981671407,0.026010409801558665
309,0.01454741730934983,0.0
310,0.010341562637112611,0.027088469287658956
311,0.014150591153276437,0.015511658078592228
312,0.014418901051997834,0.027087654259838168
313,0.012434672037718641,0.01562854725969509
314,0.01342021746884059,0.013421232276271455
315,0.013488797307752098,0.027701589408444915
316,0.015158864495891766,0.013221977025256626
317,0.013148740686196203,0.014113270138505385
318,0.012236185752795392,0.01338126705803755
319,0.015012069627116653,0.015818496570878082
320,0.012210422956599687,0.05242112308692293
321,0.0133529549154765,0.03097185742434927
322,0.014925034030558004,0.0
323,0.013302709628583487,0.01337564480373421
324,0.010479951968616064,0.02789852765098144
325,0.013741035467593976,0.0
326,0.013669540043683703,0.014562950347281056
327,0.013805978128942353,0.0
328,0.014717730797819017,0.013668770263042362
329,0.013166887585859932,0.014515221402651046
330,0.011601824772113467,0.01378275710011656
331,0.013080263357420518,0.0
332,0.01448370227025153,0.013265120018926102
333,0.012953191678718667,0.013490705848645979
334,0.012825137581242041,0.0
335,0.012008889016953295,0.013982839357984833
336,0.013347294886090655,0.0
337,0.011795696272164258,0.013617277782692838
338,0.014891991097582769,0.013660903699801219
339,0.01411216800884918,0.0530770680913375
340,0.014116906102472515,0.0
341,0.014958214779169587,0.013320679991235651
342,0.014816249614733157,0.0
343,0.014109035045516305,0.013259376902666653
344,0.013958893056101762,0.026711251271348102
345,0.013524813538179914,0.027650225980671905
346,0.013789255893882135,0.042249718411041415
347,0.014416072992467832,0.013427597695212179
348,0.01350932140768335,0.0
349,0.012836628920979365,0.0
350,0.014880345162065378,0.0
351,0.014366045353911283,0.0
352,0.013293016105719424,0.014396676872389769
353,0.012415454648575741,0.026718322810537987
354,0.012237683700060842,0.027164531262622083
355,0.014166793204869133,0.026532815519556663
356,0.013936369459901954,0.014794201162681597
357,0.013360739003057231,0.02890515824940798
358,0.014264619356977093,0.013897323862616884
359,0.012363509386188687,0.013355522517614182
360,0.014548185139396597,0.013372003723622683
361,0.012465096279703047,0.013465493215966351
362,0.01198560391404091,0.0
363,0.014561634670609447,0.0
364,0.013467620064159358,0.0
365,0.015257501835092224,0.0
366,0.013000851425686744,0.013950612302345733
367,0.011202188036422811,0.03897256785132952
368,0.013384724023906447,0.0
369,0.012795851762342991,0.01371044147514211
370,0.015748645682613804,0.0
371,0.016310186027169826,0.015365997732401215
372,0.014835807640548149,0.013361668612824062
373,0.01363089465568168,0.0
374,0.013794728189886474,0.014744102987696683
375,0.015174839441430166,0.0
376,0.014879886396904629,0.02713017313886512
377,0.013643501189801288,0.0
378,0.014027619608332653,0.016286638157319788
379,0.013438234077339128,0.013638991776922516
380,0.012288917843347846,0.02677508507485693
381,0.01353223891592703,0.013711801718792604
382,0.01341055586423523,0.0
383,0.012442361094325949,0.0
384,0.011207043361177393,0.02620671383764861
385,0.013015133433693316,0.0
386,0.013080729163749805,0.01528061884805465
387,0.012485679399794614,0.013602140440807098
388,0.012709372216192616,0.0
389,0.01193785199386832,0.014151200666780994
390,0.013935339850376649,0.039025996350442904
391,0.014677116374979371,0.015367232807818265
392,0.012539289418283417,0.014333896214967057
393,0.01424132826358293,0.0
394,0.01394672550922027,0.027201425446519156
395,0.012652001322917994,0.0666187697585231
396,0.016939490610559993,0.02681144045880668
397,0.013463426499399911,0.028198958816995967
398,0.014605238616786087,0.02724015716619277
399,0.014268523471246963,0.0
400,0.01373278506916531,0.0
401,0.012967992029944253,0.01389436160938673
402,0.014540779430764372,0.013282923909134992
403,0.013882397693577797,0.02575316280849327
404,0.012377422300599461,0.026602852055473858
405,0.013314477238321687,0.014026014173134094
406,0.014062013861661837,0.0
407,0.012863664607915326,0.0
408,0.012959288722214302,0.0
409,0.015714753120699587,0.03029196318981353
410,0.01352362664646245,0.0
411,0.013103726643874825,0.02680315060869809
412,0.013583794776253488,0.04120837600177896
413,0.013870839578983052,0.013236556319058623
414,0.014425080329545148,0.029840172281586974
415,0.012403821705162854,0.0
416,0.012305917523491638,0.025518275700943338
417,0.012193616526848583,0.03112557351534284
418,0.015160335631212885,0.013375156908075225
419,0.013343449291652876,0.014353993599867998
420,0.015114339887602246,0.039796307378458184
421,0.013095408494663952,0.02651489684992292
422,0.012444692179705674,0.02644245725073402
423,0.012951091599319065,0.0
424,0.01622609417137899,0.01452989148220496
425,0.015149464166465898,0.0
426,0.013414249619019936,0.05209445720344763
427,0.015658419755239628,0.014934170059561325
428,0.013528292980592216,0.0
429,0.014177914885550535,0.0
430,0.01423346151029603,0.014039133608908294
431,0.014629620212332606,0.0
432,0.011914531409332074,0.0
433,0.012672406748802656,0.019882621732076777
434,0.014628228659780085,0.030438097058260505
435,0.012362596936851267,0.04089028267159356
436,0.013297819721011406,0.0
437,0.013669901413922325,0.0
438,0.013711533463248937,0.0
439,0.014637927996542066,0.0
440,0.014258743293872334,0.013366307271816757
441,0.014018464203303438,0.02944863016181065
442,0.013425532560987552,0.02745321334309392
443,0.014365757105015864,0.029813827931628123
444,0.016375895924726214,0.0
445,0.013477047712388002,0.013367342769008417
446,0.014938090605747023,0.0
447,0.014186498612939857,0.014352717481009192
448,0.014593827578329277,0.013454600065793132
449,0.01283402029514713,0.0
450,0.01202808957943069,0.01346652360106515
451,0.013090621374088673,0.01348928837848884
452,0.015512106391343261,0.013358968636477453
453,0.011828361231921769,0.01324446152424641
454,0.014635505817931493,0.0
455,0.01306794421085089,0.013367437204234056
456,0.014119895133680727,0.0
457,0.014033186777498763,0.026745678419022312
458,0.013574366059454723,0.0
459,0.012868669577658087,0.013564857516426665
460,0.012462500289253331,0.0
461,0.014807537897979284,0.013319078111758365
462,0.01359242545740691,0.046853814064203636
463,0.013447927364132584,0.0
464,0.012504083448264258,0.0
465,0.011231816109120052,0.04016288063040885
466,0.011416644198272041,0.013385427587797483
467,0.012393619312517146,0.013764563508834593
468,0.013804226839013833,0.013433917927374472
469,0.011550188813612139,0.013927822159643943
470,0.01331017400389145,0.027511737818544102
471,0.012541122953857786,0.0
472,0.01546777258261467,0.015542659498151812
473,0.01336311658211875,0.013366481660107343
474,0.014616656226148939,0.02652890634079519
475,0.014297414987102908,0.026624336947922878
476,0.012253483685605082,0.043247557697062344
477,0.013231586006102192,0.014242679759934873
478,0.015458456127582232,0.013450207203934195
479,0.014258929150310129,0.0
480,0.015037798928801083,0.0134940544106249
481,0.011174226894905881,0.05999376020099212
482,0.015404905727662843,0.039214767128962436
483,0.013755630468115787,0.0
484,0.012136364535141775,0.0
485,0.01200766559784916,0.0
486,0.016867550833668865,0.04152400055442684
487,0.01333685283538899,0.039824128470630216
488,0.014069372010487413,0.0
489,0.012866196073832437,0.04038281075710326
490,0.014388425950835337,0.015311154709385377
491,0.013562054319200878,0.013213213847198979
492,0.01573430890602856,0.0
493,0.012427074738676658,0.01706821265028846
494,0.013042851243046494,0.028418789780016218
495,0.014702651673041522,0.01423881553902584
496,0.014833597179836455,0.01337621976172354
497,0.014882847729707827,0.013366731071863036
498,0.013424869703184239,0.013357315789403357
499,0.013814461171414494,0.026661952527219812
500,0.013275068801838819,0.0
501,0.014406421572765837,0.013384407360537032
502,0.014002261331235943,0.03798254373337717
503,0.01349069223852084,0.0
504,0.014719761612089544,0.0
505,0.01442997250585809,0.0
506,0.012148138594567426,0.0
507,0.014565613087469953,0.013380023552531761
508,0.013329792753885905,0.0
509,0.014005700290633971,0.0
510,0.013040653801510427,0.0
511,0.016136260558319626,0.013022092450581724
512,0.014049704393590101,0.018390760148236485
513,0.013344817276930931,0.026830764881305758
514,0.012972541663160753,0.0
515,0.013056788184382828,0.029235776408495395
516,0.015133925089735323,0.01330225658582096
517,0.012891776579281866,0.0
518,0.013704868487112831,0.0
519,0.01596189855286234,0.0
520,0.01238946828191434,0.026532875686572033
521,0.012486904096332796,0.013495798332981868
522,0.016740696319166748,0.0
523,0.011156532220639503,0.0
524,0.012053386309519576,0.0
525,0.013324685124627478,0.01373506590825424
526,0.014043979626384373,0.02916080715376579
527,0.012620109340199637,0.0
528,0.012271968487959084,0.0
529,0.014323527388098167,0.02655536855125029
530,0.013411628028284106,0.01338149717938153
531,0.012458681889761847,0.013219347434066164
532,0.013960450497136234,0.01322829288754257
533,0.01359114484758106,0.034537056548321954
534,0.013987902040133782,0.03069887613858102
535,0.014001852949950822,0.026713689857423617
536,0.013908344980226195,0.0
537,0.014066356071338326,0.013712850244216201
538,0.012293881171911103,0.016954884165037876
539,0.01593170758584972,0.0
540,0.013487042044429742,0.027699923445377417
541,0.012669772592567408,0.01453536226359442
542,0.016235164874904062,0.013507431684711024
543,0.013307742830112601,0.015129494515440212
544,0.014355678788345427,0.04136070418678839
545,0.015309818173958822,0.0
546,0.011301219301047771,0.013244131906426593
547,0.012942830139019867,0.0
548,0.013777737993490025,0.0
549,0.012996758487503035,0.0
550,0.014858130281490856,0.01582543766419464
551,0.014162033741374147,0.0
552,0.015029841196820715,0.0
553,0.014526124281933006,0.0
554,0.01234662246012641,0.013541689371137533
555,0.0143746240903746,0.01493753760980554
556,0.011878781559164553,0.041538955564199176
557,0.012640874284769565,0.028965389547432885
558,0.011842996671533879,0.013928148913022187
559,0.01300007873404374,0.02039223433041537
560,0.013175386604341588,0.0
561,0.012558176430394474,0.0
562,0.014113669842703791,0.0
563,0.014847562708596995,0.0412768552686551
564,0.013880110191334838,0.04261274416594496
565,0.014121988214232273,0.02602168110748404
566,0.012506821565510418,0.0320977553052707
567,0.013461111206604759,0.029146995678094534
568,0.014119307034571094,0.0
569,0.01304524741455304,0.017972258317407563
570,0.011576530543578434,0.0
571,0.013564095666600662,0.026510331305586887
572,0.01466212703833647,0.04183294026745232
573,0.016109459021353856,0.0
574,0.01320350197326925,0.0
575,0.013392783368176842,0.013368938415922904
576,0.012568961642559273,0.0
577,0.010117140628519539,0.047377189058212976
578,0.01337327366085106,0.0
579,0.013764340135849262,0.0
580,0.011882431277810301,0.03503494264840645
581,0.012641965234638786,0.013355596975923922
582,0.015539105420485644,0.013274380454296075
583,0.014148686097426477,0.027710071558036287
584,0.013056146716334482,0.015229954418895852
585,0.013341010117052132,0.0
586,0.01168927805012343,0.0
587,0.01345848011980122,0.0
588,0.012939968636268118,0.0
589,0.011466215070365604,0.014040493303144719
590,0.013634633277061048,0.013565929463190685
591,0.014507153514353721,0.026821753965799222
592,0.012450188659987593,0.0
593,0.013732214767181228,0.013353089898707093
594,0.014432756712037809,0.016279970617876116
595,0.014807730097847305,0.0
596,0.014734347512049606,0.016617515505215508
597,0.013654113569122273,0.028910894846175705
598,0.012022462670001621,0.0
599,0.01482248935602537,0.0
600,0.01412374686971063,0.014239075038561255
601,0.014114141589120499,0.013382872854375005
602,0.014125239761242692,0.02617366310174951
603,0.013630436305982707,0.013602950381722101
604,0.012219619436368068,0.0
605,0.01318410154674965,0.013369867746302111
606,0.012387254510385137,0.013648708973336365
607,0.013201707919144323,0.0
608,0.013215566734636641,0.028096416704883942
609,0.01316263727778133,0.029321552749902446
610,0.012018935813744358,0.01620546304261883
611,0.015717957198354227,0.0
612,0.014976057964457334,0.013451160104851034
613,0.013378241757267095,0.01324377395329357
614,0.011955598260374733,0.0
615,0.014037201174096126,0.0
616,0.012167523922090306,0.0
617,0.012587280489012032,0.013232118274955407
618,0.013667097027119546,0.026733687065761624
619,0.01427256087384543,0.03309482081139037
620,0.013650086487011048,0.0
621,0.01397628867155254,0.0
622,0.01221656046764552,0.027399820234069838
623,0.01622054357060687,0.01335982681420289
624,0.01279432139767267,0.015139257996102495
625,0.015605376056392561,0.026808136402923233
626,0.013313430508561375,0.027169388779421988
627,0.01330796755733854,0.04258072993402684
628,0.013848593462311598,0.0
629,0.013131359853755242,0.013610747689631664
630,0.013800952620519613,0.013438601084010404
631,0.013736399756637763,0.025945084520902495
632,0.012344474754857337,0.013935657655917533
633,0.014729034046700451,0.03067992685417842
634,0.013866114778053218,0.05981883307193381
635,0.01313915515100439,0.028381257441267294
636,0.012878381441295939,0.0
637,0.01440784261685868,0.013502883792357423
638,0.013455290925115992,0.01411130953444717
639,0.014542411396943344,0.0
640,0.015180475608972399,0.0
641,0.012939140852111342,0.02671124070800812
642,0.012726330729477153,0.036748243658442536
643,0.014253224475285875,0.0
644,0.014322771708457638,0.0
645,0.01587486376099423,0.026731264474557204
646,0.01190610968729322,0.014378813381352051
647,0.015067231700476302,0.013218154107528579
648,0.012399388194970107,0.026516731966765184
649,0.013456326118071238,0.0
650,0.013084954202829402,0.02956640772453545
651,0.013011187738379837,0.030705573409692155
652,0.01306420006854836,0.026714614365695555
653,0.013047448346002244,0.013532476217517297
654,0.014422650384119051,0.013798545603173062
655,0.01509052782061504,0.01401874598487951
656,0.01253610839165109,0.013539338444599092
657,0.015003544224072352,0.013214588034568209
658,0.012858818685503315,0.054774633070943324
659,0.013733187129020719,0.028205742664751954
660,0.01284734669985066,0.01399790150531044
661,0.013740196361020418,0.01351621570385797
662,0.014071923991641033,0.030059241891236543
663,0.014348237561292665,0.01392808177006577
664,0.013459376780166732,0.02945164425923641
665,0.014345708848109817,0.0
666,0.015202058250962214,0.015757319725228314
667,0.013678386048399549,0.01515122084033882
668,0.013378834693734576,0.027969541750220595
669,0.013034441559542809,0.0
670,0.014351486065661057,0.016794443209371623
671,0.013277735985884331,0.0
672,0.014856948518318092,0.013565984134263465
673,0.013519606635183812,0.01629313354660722
674,0.012276786011213403,0.06127669804029967
675,0.013962665553197251,0.0
676,0.014141840828345797,0.013718271675079219
677,0.01459502267563706,0.013216879993731223
678,0.01379132494273283,0.02644085954551345
679,0.01462216663875704,0.0
680,0.014587588027891174,0.014356723635128965
681,0.013777550354584278,0.0
682,0.013642775671771856,0.015121319292123903
683,0.013787733085485643,0.0
684,0.015216339105595167,0.013421899115237057
685,0.01299636112183733,0.013354718503447272
686,0.013678715969127953,0.013465579996682742
687,0.012987922220058623,0.02672266253793132
688,0.014974680540356777,0.02657355902937719
689,0.014258833771391477,0.04053389341211311
690,0.012531752773063065,0.02763428664150247
691,0.014140878166106652,0.027277295217336572
692,0.013395338453656147,0.013435598490343814
693,0.014452532034258114,0.0334725062304686
694,0.013409911838013211,0.015552803447084096
695,0.014141520761444482,0.053844873531516346
696,0.012696802365747883,0.0
697,0.013588868290970169,0.01660520151335998
698,0.014073259267610272,0.013957389652695884
699,0.013752841392216775,0.0
700,0.014070681451064382,0.028632979302043227
701,0.015482245323749755,0.0133900395887947
702,0.01361138459926714,0.0
703,0.0136975548525613,0.026619341590444323
704,0.012540921106181546,0.01411218364966138
705,0.014673067077098145,0.0
706,0.012436264375929595,0.013497299015080233
707,0.014864725210018026,0.0
708,0.013406225057935872,0.0
709,0.013389668022097068,0.0
710,0.015916927311696694,0.015752466340272053
711,0.013882705027344455,0.0
712,0.011929963032673574,0.04142835157200586
713,0.01472177425132637,0.0
714,0.015717018115978032,0.014465317852714321
715,0.01378016128800752,0.0
716,0.012054835892864268,0.0
717,0.013323523807191262,0.027826127804940093
718,0.014186480228054021,0.01332343764921562
719,0.01240440007988175,0.0
720,0.013108028762977786,0.0
721,0.01400305884375963,0.013567182131920763
722,0.01261012988485155,0.0388552513202457
723,0.012529741203506695,0.014107006260962396
724,0.013332200332381472,0.0
725,0.013235280149794026,0.027250113066903392
726,0.014506309411001395,0.02671104489968279
727,0.014182165309722605,0.013691237737593065
728,0.011419604514868786,0.0
729,0.013030278284985708,0.0
730,0.012786374713402715,0.0
731,0.015186431763848263,0.01457218206816946
732,0.013873375399176213,0.0
733,0.013011741771895124,0.0
734,0.013218547877244746,0.013437807948804004
735,0.014159623958946432,0.01369854188068187
736,0.013023047385044118,0.0
737,0.01300007873404374,0.0
738,0.015059320872852,0.013445621524083795
739,0.014737021183696908,0.021753951280669037
740,0.012894303853431044,0.0
741,0.014490698761286835,0.015117190418260984
742,0.012961230389325507,0.013608914682674111
743,0.01396578512801927,0.027474510281202624
744,0.015594966564655088,0.029233217837630332
745,0.01371175067752417,0.0
746,0.013073358820793746,0.027887214121907755
747,0.014887758192336564,0.0
748,0.0154823925996046,0.0
749,0.014327597725107166,0.013603598821790408
750,0.014816315514199152,0.026713497723049984
751,0.015609136587213301,0.0
752,0.015812032879254923,0.0
753,0.014080362949061342,0.013452891488028973
754,0.013065106266694326,0.026498988214395225
755,0.014190926987268426,0.0
756,0.011930088565911712,0.015551183421257608
757,0.012695949310183141,0.0
758,0.012965329926676983,0.016609810744505626
759,0.015049429021552152,0.04838947994844722
760,0.011176739150450477,0.0
761,0.012860308929799058,0.0
