heldout_group,model_id,artifact,artifact_hash,training_seconds,training_seed
benign:BitTorrent,stats_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_runs/seed_47/ustc_multiseed/seed_47/hybrid/model_artifacts/benign_BitTorrent__stats_hgb.joblib,ecdecdc22b9bca7f1c767b80da39f4badad33f70077f4fbe98430db2520c61d4,14.561070199999449,47
benign:BitTorrent,stats_extra_trees,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_runs/seed_47/ustc_multiseed/seed_47/hybrid/model_artifacts/benign_BitTorrent__stats_extra_trees.joblib,0c004c426ba2c4fead5aafc0a0bf6058de6d68a95e7b51a435650537321153ac,0.5711384000005637,47
benign:BitTorrent,temporal_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_runs/seed_47/ustc_multiseed/seed_47/hybrid/model_artifacts/benign_BitTorrent__temporal_hgb.joblib,94897d04b726c22ea9bdcb0d43fd034db3643ec65d90b8dc73ac683a997f0209,8.990917699999045,47
benign:FTP,stats_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_runs/seed_47/ustc_multiseed/seed_47/hybrid/model_artifacts/benign_FTP__stats_hgb.joblib,55c50da8d97bb123d812d6a69c18790599dc1b28a44b6bd83892d2dd088a39ac,7.403171099998872,47
benign:FTP,stats_extra_trees,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_runs/seed_47/ustc_multiseed/seed_47/hybrid/model_artifacts/benign_FTP__stats_extra_trees.joblib,83c919c4376d5bab1980d502ae810611a91883a6217f269f98930a5355caf231,0.5229180999995151,47
benign:FTP,temporal_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_runs/seed_47/ustc_multiseed/seed_47/hybrid/model_artifacts/benign_FTP__temporal_hgb.joblib,6c3b39cf23ad8acd3e829c29850365fa3f049d5efdba5fe3319524ee4ff750e9,5.601462500000707,47
benign:Facetime,stats_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_runs/seed_47/ustc_multiseed/seed_47/hybrid/model_artifacts/benign_Facetime__stats_hgb.joblib,3d6e4c67ebae8259223acc0234bc78d969abd6671edd85b017243ad8d5df22ae,11.678390799999761,47
benign:Facetime,stats_extra_trees,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_runs/seed_47/ustc_multiseed/seed_47/hybrid/model_artifacts/benign_Facetime__stats_extra_trees.joblib,ac23923b9790da352618e4d4cb21b3492e8d468e0276b578e6a74cce9c9bdf9d,0.6242873999999574,47
benign:Facetime,temporal_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_runs/seed_47/ustc_multiseed/seed_47/hybrid/model_artifacts/benign_Facetime__temporal_hgb.joblib,e9c95cb8e697dcda7a196b49f96eaf5231f1f9fc570282905ec239b52c9c463d,7.703244800000903,47
benign:Gmail,stats_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_runs/seed_47/ustc_multiseed/seed_47/hybrid/model_artifacts/benign_Gmail__stats_hgb.joblib,c2ada50e8901bbf18c290bd9f8c3a77c8ee88ccc4199e2467d6b0c906b2c1265,9.563277200000812,47
benign:Gmail,stats_extra_trees,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_runs/seed_47/ustc_multiseed/seed_47/hybrid/model_artifacts/benign_Gmail__stats_extra_trees.joblib,5ca4fbceb478a90eb49b9716dd0cf8f654e89da2b3e304b57028ebca69bad7f6,0.5805875000005472,47
benign:Gmail,temporal_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_runs/seed_47/ustc_multiseed/seed_47/hybrid/model_artifacts/benign_Gmail__temporal_hgb.joblib,7907635cb3c97453ea4afe7ede8336a9015d306b82adcda02a29839cdb7aa166,8.818724999999176,47
benign:MySQL,stats_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_runs/seed_47/ustc_multiseed/seed_47/hybrid/model_artifacts/benign_MySQL__stats_hgb.joblib,66c6d333711bf042fb1073fb6aee8021dc74eba7ce536e10f30acbe4b4a4682c,9.360281600000235,47
benign:MySQL,stats_extra_trees,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_runs/seed_47/ustc_multiseed/seed_47/hybrid/model_artifacts/benign_MySQL__stats_extra_trees.joblib,bf78a85cabda1105c4ab036030ff786d02b3e693dae3fefc4cec1bfd4cfb0667,0.6172506999992038,47
benign:MySQL,temporal_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_runs/seed_47/ustc_multiseed/seed_47/hybrid/model_artifacts/benign_MySQL__temporal_hgb.joblib,4f71ef7caf0cd62a9eb62bbeeb0afb54b787323793448d3c90bf64d9235dda2e,7.729359099999783,47
benign:Outlook,stats_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_runs/seed_47/ustc_multiseed/seed_47/hybrid/model_artifacts/benign_Outlook__stats_hgb.joblib,66c6d333711bf042fb1073fb6aee8021dc74eba7ce536e10f30acbe4b4a4682c,7.224706299999525,47
benign:Outlook,stats_extra_trees,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_runs/seed_47/ustc_multiseed/seed_47/hybrid/model_artifacts/benign_Outlook__stats_extra_trees.joblib,b135b192cdf60273061b45b6bb3bbaeb9140554c3fa2d6b384a6681c25091f9d,0.6425507999992988,47
benign:Outlook,temporal_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_runs/seed_47/ustc_multiseed/seed_47/hybrid/model_artifacts/benign_Outlook__temporal_hgb.joblib,4f71ef7caf0cd62a9eb62bbeeb0afb54b787323793448d3c90bf64d9235dda2e,8.457068300000174,47
benign:SMB,stats_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_runs/seed_47/ustc_multiseed/seed_47/hybrid/model_artifacts/benign_SMB__stats_hgb.joblib,27262624c5633a433fc1da5e3d64a75868ce92270ef1734e8092a94052d91771,10.579530500001056,47
benign:SMB,stats_extra_trees,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_runs/seed_47/ustc_multiseed/seed_47/hybrid/model_artifacts/benign_SMB__stats_extra_trees.joblib,ddd149c82f228350162ac44aa631aae45ddd9bfaffeb6ee349c2499ab8f3b403,0.6140575999997964,47
benign:SMB,temporal_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_runs/seed_47/ustc_multiseed/seed_47/hybrid/model_artifacts/benign_SMB__temporal_hgb.joblib,b76dae52c8592cf5473edfe944f4b63d222a0c9e905437984d5aa8a05da9fadd,8.245578199999727,47
benign:Skype,stats_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_runs/seed_47/ustc_multiseed/seed_47/hybrid/model_artifacts/benign_Skype__stats_hgb.joblib,b1a52741d2bcd83a9903b998ef0344afd03f2c9169ef92be3462b0bcb9989422,9.256268099999943,47
benign:Skype,stats_extra_trees,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_runs/seed_47/ustc_multiseed/seed_47/hybrid/model_artifacts/benign_Skype__stats_extra_trees.joblib,d7b10e3fe039125a18ecf5697230d38e7786945342dd7a1e85da21c80789a94c,0.6035565999991377,47
benign:Skype,temporal_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_runs/seed_47/ustc_multiseed/seed_47/hybrid/model_artifacts/benign_Skype__temporal_hgb.joblib,e686ed9d09bbaa88dc09d7e82064e1fe64605f65d6d70f18b0a293608fb4a2d1,8.962419800000134,47
benign:Weibo,stats_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_runs/seed_47/ustc_multiseed/seed_47/hybrid/model_artifacts/benign_Weibo__stats_hgb.joblib,a978dc2f1fc4a9b7e3c6d0bca281d979e2d3e8d0dadb8be06ea0feac1329de11,9.996091900000465,47
