heldout_group,model_id,artifact,artifact_hash,training_seconds,training_seed
benign:BitTorrent,stats_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_44/hybrid/model_artifacts/benign_BitTorrent__stats_hgb.joblib,2bf6421b9dbd8370863553f966e8631c863ac99920497d1c6cbc31d8c0332509,8.29709879999973,44
benign:BitTorrent,stats_extra_trees,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_44/hybrid/model_artifacts/benign_BitTorrent__stats_extra_trees.joblib,7a80c667f662d4f498fa56c2c65d9a118fb68e03753df61f6228a511d28afc01,0.5545707999990555,44
benign:BitTorrent,temporal_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_44/hybrid/model_artifacts/benign_BitTorrent__temporal_hgb.joblib,acf5c91e9a4a6da28479b8e5b301e78c2dca26968a4cea4e4487da085e9591af,8.211595800001305,44
benign:FTP,stats_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_44/hybrid/model_artifacts/benign_FTP__stats_hgb.joblib,8cad3a1ba26faeaa93c09fa63b23b74bcdf47e1c27e70f7384c008770f85d8cf,6.116296399999555,44
benign:FTP,stats_extra_trees,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_44/hybrid/model_artifacts/benign_FTP__stats_extra_trees.joblib,7d5d9c95f06741a65c7f596eb13d9763b94a5d84c5012f40c9fcca8430ea627c,0.5952281999998377,44
benign:FTP,temporal_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_44/hybrid/model_artifacts/benign_FTP__temporal_hgb.joblib,9629f3e07c5919f5258613f5c6f3e50987726897b069efc59785b9152ddb95c7,2.4796025000014197,44
benign:Facetime,stats_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_44/hybrid/model_artifacts/benign_Facetime__stats_hgb.joblib,ed93c7c1d5af10b6d01388a646e45e527390272dbc87c81d7303c550569892a3,11.428052900000694,44
benign:Facetime,stats_extra_trees,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_44/hybrid/model_artifacts/benign_Facetime__stats_extra_trees.joblib,f6a3fa677fe2cf10e4784f7de083d0eabd4c8d0f7fd3bfc362d8798548926526,0.5584584999996878,44
benign:Facetime,temporal_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_44/hybrid/model_artifacts/benign_Facetime__temporal_hgb.joblib,0544956c776b417ef4809a6c2b1c2db857afa0d53293bbe6ba1c592b388e559c,4.443463800000245,44
benign:Gmail,stats_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_44/hybrid/model_artifacts/benign_Gmail__stats_hgb.joblib,19d917ca25cc9446c4ef69319c38ce864871a4207c9ec51be24adce221072296,11.558767300000909,44
benign:Gmail,stats_extra_trees,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_44/hybrid/model_artifacts/benign_Gmail__stats_extra_trees.joblib,4daa0c953ae7939f7b5285751b07b429452f4608654252054509502014a31b8c,0.5893106000003172,44
benign:Gmail,temporal_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_44/hybrid/model_artifacts/benign_Gmail__temporal_hgb.joblib,d7c688c57b93aaf69da83f89534a97be446625f52c26593a8ee1e729fdc0ee5b,4.29399740000008,44
benign:MySQL,stats_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_44/hybrid/model_artifacts/benign_MySQL__stats_hgb.joblib,75042cbf85f45829d3561ac0e7ab9d69884ddf409b7003737f3d16d481b12187,10.050922000000355,44
benign:MySQL,stats_extra_trees,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_44/hybrid/model_artifacts/benign_MySQL__stats_extra_trees.joblib,85a54b725e16e90daf71fd2c2446e98c53d370c449643501fe6f0a9dc9ef4214,0.7970260000001872,44
benign:MySQL,temporal_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_44/hybrid/model_artifacts/benign_MySQL__temporal_hgb.joblib,27a8f082a7bd08e3a2af976b568857fa7c524884fc3d05eeb460ba23b5c39de7,7.871167700001024,44
