heldout_group,model_id,artifact,artifact_hash,training_seconds,training_seed
benign:BitTorrent,stats_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_48/hybrid/model_artifacts/benign_BitTorrent__stats_hgb.joblib,69a85699b04c450bf511849dfb09c50cdb920faef3048580a9ab0b20544e5ce9,1.3083341000019573,48
benign:BitTorrent,stats_extra_trees,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_48/hybrid/model_artifacts/benign_BitTorrent__stats_extra_trees.joblib,955a668a5c99f7ea74adcd17498dedb9e8d59014ac3422d01cf4ac57c5f6e148,0.3683301000019128,48
benign:BitTorrent,temporal_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_48/hybrid/model_artifacts/benign_BitTorrent__temporal_hgb.joblib,1ccfdaf5c856857541be8533f573e8b803e2d39817d0ce80086a41713080abe1,1.1646877999992284,48
benign:FTP,stats_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_48/hybrid/model_artifacts/benign_FTP__stats_hgb.joblib,b8def370f56bae23262d10323820955caadc2bacf5da955cae0680f5ef182a1a,1.1059752000001026,48
benign:FTP,stats_extra_trees,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_48/hybrid/model_artifacts/benign_FTP__stats_extra_trees.joblib,61646413f67dfd31289dcbf08431c73fd7a4565d6297256eb1001f3e9b0a4cb6,0.4018169000009948,48
benign:FTP,temporal_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_48/hybrid/model_artifacts/benign_FTP__temporal_hgb.joblib,cf2f7fef5055cd3c23158c7839aaf819529eb35f8145cb9e74a6f5311b1f743c,1.0686167999992904,48
benign:Facetime,stats_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_48/hybrid/model_artifacts/benign_Facetime__stats_hgb.joblib,154bf66491cc8dfd7b3ec397921fdf418072b061e316d492845d6285aecd7ee8,1.1453216000008979,48
benign:Facetime,stats_extra_trees,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_48/hybrid/model_artifacts/benign_Facetime__stats_extra_trees.joblib,ce9e2c4f591e120397d7cb39f7e59c7699256b1b54fe1e15cf4c562c40ee78e4,0.3675384000016493,48
benign:Facetime,temporal_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_48/hybrid/model_artifacts/benign_Facetime__temporal_hgb.joblib,7161d337a92531d6b81fd56084a36839f549a0d3f54f123cc5941c0bf0f30186,1.1521151999986614,48
benign:Gmail,stats_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_48/hybrid/model_artifacts/benign_Gmail__stats_hgb.joblib,0c8e9aa03c9cbea2056cbf68f625e81fab826aa22df08cfd8a58d41d18406e83,0.8896838000000571,48
benign:Gmail,stats_extra_trees,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_48/hybrid/model_artifacts/benign_Gmail__stats_extra_trees.joblib,6abb25062ae4cb96d012de1013181dae07faa85ee87e3fd4b8df8345f5e7bb6e,0.3836287000012817,48
benign:Gmail,temporal_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_48/hybrid/model_artifacts/benign_Gmail__temporal_hgb.joblib,8d9e8154a99ba5ee853dd010db4e0a8a6088c9431f94547f73a6494c058faee5,1.1825934999978926,48
benign:MySQL,stats_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_48/hybrid/model_artifacts/benign_MySQL__stats_hgb.joblib,7289d800672618a3719222b07b9e73398db241588bf8ad0abab2cbaa8aefb7da,1.0226509000021906,48
benign:MySQL,stats_extra_trees,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_48/hybrid/model_artifacts/benign_MySQL__stats_extra_trees.joblib,88f9375cd30902b72e17d62eee4846ddca827c59fdd0d570a2378c9c52efed1f,0.3771104000006744,48
benign:MySQL,temporal_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_48/hybrid/model_artifacts/benign_MySQL__temporal_hgb.joblib,c817ac5dd40e2b4ad4777d045654f95cccdec7537ab6143e2c54bd42207d3da8,1.1532226000017545,48
