schema_version,strategy,application,sample_count,benign_rate,malicious_rate,suspicious_rate,unknown_rate,alert_rate,average_risk_score,average_agent_calls
1.0,temporal_gate_only,adobe-search,16,0.0,0.0625,0.9375,0.0,1.0,0.9998442651271034,3.0
1.0,temporal_gate_only,adobe-updater,579,0.0,0.046632124352331605,0.9343696027633851,0.018998272884283247,0.9810017271157168,0.9790091620723418,2.9810017271157165
1.0,temporal_gate_only,airbank-ib,384,0.026041666666666668,0.21354166666666666,0.71875,0.041666666666666664,0.9322916666666666,0.9343209291866047,2.9505208333333335
1.0,temporal_gate_only,alza-bnr,889,0.04049493813273341,0.22722159730033745,0.6771653543307087,0.05511811023622047,0.9043869516310461,0.8828163796959979,2.9178852643419573
1.0,temporal_gate_only,alza-cdn,631,0.01584786053882726,0.05388272583201268,0.8605388272583201,0.06973058637083994,0.9144215530903328,0.8994860208146951,2.936608557844691
1.0,temporal_gate_only,alza-logapi,388,0.08247422680412371,0.16752577319587628,0.6675257731958762,0.08247422680412371,0.8350515463917526,0.8142564496350545,2.847938144329897
1.0,temporal_gate_only,alza-signalr,565,0.04601769911504425,0.18584070796460178,0.4,0.368141592920354,0.5858407079646017,0.6573715633212281,2.7380530973451327
1.0,temporal_gate_only,alza-webapi,483,0.026915113871635612,0.2236024844720497,0.7184265010351967,0.031055900621118012,0.9420289855072463,0.9242960685945227,2.9420289855072466
1.0,temporal_gate_only,amazon-advertising,2228,0.0017953321364452424,0.3599640933572711,0.6175942549371634,0.02064631956912029,0.9775583482944344,0.9716604587735242,2.975314183123878
1.0,temporal_gate_only,amazon-alexa,148,0.0,0.060810810810810814,0.9121621621621622,0.02702702702702703,0.972972972972973,0.9706070503348404,2.9864864864864864
1.0,temporal_gate_only,amazon-prime,469,0.0021321961620469083,0.06183368869936034,0.8742004264392325,0.06183368869936034,0.9360341151385928,0.9316675794530093,2.9424307036247335
1.0,temporal_gate_only,apple-authentication,1,0.0,1.0,0.0,0.0,1.0,0.9985029584929507,3.0
1.0,temporal_gate_only,apple-icloud,594,0.003367003367003367,0.13973063973063973,0.8316498316498316,0.025252525252525252,0.9713804713804713,0.9482970794720058,2.974747474747475
1.0,temporal_gate_only,apple-itunes,8877,0.0004506026810859525,0.0075475949081897035,0.9719499831023994,0.020051819308324885,0.9794975780105891,0.9810086056441452,2.984341556832263
1.0,temporal_gate_only,apple-location,2928,0.004098360655737705,0.11270491803278689,0.8326502732240437,0.050546448087431695,0.9453551912568307,0.9155411896319794,2.950478142076503
1.0,temporal_gate_only,apple-ocsp,467,0.0,0.15417558886509636,0.8436830835117773,0.0021413276231263384,0.9978586723768736,0.928902614823234,2.982869379014989
1.0,temporal_gate_only,apple-pancake,729,0.0,0.06584362139917696,0.7750342935528121,0.15912208504801098,0.840877914951989,0.8598575988287478,2.880658436213992
1.0,temporal_gate_only,apple-siri,5,0.0,0.2,0.8,0.0,1.0,0.9994680806580549,3.0
1.0,temporal_gate_only,apple-updates,2586,0.0015467904098994587,0.019721577726218097,0.974477958236659,0.004253673627223511,0.994199535962877,0.9902926150299718,2.9953596287703017
1.0,temporal_gate_only,apple-weather,1660,0.0012048192771084338,0.04096385542168675,0.9560240963855422,0.0018072289156626507,0.9969879518072289,0.9714637224195759,2.991566265060241
1.0,temporal_gate_only,appnexus,14551,0.029826128788399422,0.1074840217167205,0.7980894783863652,0.06460037110851488,0.9055735001030857,0.8862082580633931,2.9173252697409113
1.0,temporal_gate_only,aukro-backend,383,0.007832898172323759,0.5718015665796344,0.3472584856396867,0.0731070496083551,0.9190600522193212,0.9247889551826237,2.93733681462141
1.0,temporal_gate_only,autodesk,5425,0.0,0.8521658986175116,0.1408294930875576,0.007004608294930876,0.9929953917050691,0.9864995264885345,2.9931797235023043
1.0,temporal_gate_only,avast,5624,0.021870554765291608,0.44061166429587484,0.3753556187766714,0.16216216216216217,0.8159672830725462,0.8198388676679953,2.829302987197724
1.0,temporal_gate_only,bing,5936,0.013477088948787063,0.022068733153638814,0.7975067385444744,0.16694743935309972,0.8195754716981132,0.830812228036902,2.8957210242587603
1.0,temporal_gate_only,bitdefender-gravityzone,3923,0.0,0.6709151159826663,0.32806525618149374,0.0010196278358399185,0.9989803721641601,0.9819802325520618,2.99949018608208
1.0,temporal_gate_only,bitdefender-nimbus,961,0.05931321540062435,0.4308012486992716,0.47658688865764826,0.03329864724245578,0.9073881373569199,0.8707472362900629,2.9302809573361084
1.0,temporal_gate_only,booking-com,610,0.021311475409836064,0.16393442622950818,0.7852459016393443,0.029508196721311476,0.9491803278688524,0.9271697877649425,2.959016393442623
1.0,temporal_gate_only,cesnet-filesender,331,0.13293051359516617,0.0634441087613293,0.08157099697885196,0.7220543806646526,0.14501510574018128,0.1978663607797084,2.211480362537764
1.0,temporal_gate_only,cesnet-gerrit,263,0.0,0.46387832699619774,0.5209125475285171,0.015209125475285171,0.9847908745247148,0.9848055147212131,2.9923954372623576
1.0,temporal_gate_only,cesnet-kalendar,361,0.0,0.008310249307479225,0.9916897506925207,0.0,1.0,0.9985292905497544,3.0
1.0,temporal_gate_only,cesnet-login,153,0.16339869281045752,0.013071895424836602,0.803921568627451,0.0196078431372549,0.8169934640522876,0.8158081109944189,2.8366013071895426
1.0,temporal_gate_only,cesnet-nerd,371,0.0,0.02425876010781671,0.9757412398921833,0.0,1.0,0.9985303856155189,3.0
1.0,temporal_gate_only,cesnet-perun,53,0.0,0.0,0.9622641509433962,0.03773584905660377,0.9622641509433962,0.9710931418915487,2.981132075471698
1.0,temporal_gate_only,chmi,2622,0.04462242562929062,0.18954996186117468,0.486651411136537,0.2791762013729977,0.6762013729977117,0.6553095297047001,2.719679633867277
1.0,temporal_gate_only,chrome-remotedesktop,563,0.021314387211367674,0.037300177619893425,0.5559502664298401,0.38543516873889877,0.5932504440497336,0.6458484838136257,2.609236234458259
1.0,temporal_gate_only,csas-ib,1,0.0,0.0,1.0,0.0,1.0,0.9994421841094563,3.0
1.0,temporal_gate_only,csas-webchat,481,0.008316008316008316,0.20582120582120583,0.7796257796257796,0.006237006237006237,0.9854469854469855,0.972352118344131,2.991683991683992
1.0,temporal_gate_only,ctu-felmail,445,0.0,0.0651685393258427,0.9303370786516854,0.0044943820224719105,0.9955056179775281,0.995913542857999,2.995505617977528
1.0,temporal_gate_only,ctu-idp2,507,0.0019723865877712033,0.13609467455621302,0.8185404339250493,0.04339250493096647,0.9546351084812623,0.9591566127630677,2.9861932938856017
1.0,temporal_gate_only,ctu-kos,320,0.01875,0.090625,0.865625,0.025,0.95625,0.9581788495924393,2.965625
1.0,temporal_gate_only,ctu-kosapi,31,0.0,0.0,0.8387096774193549,0.16129032258064516,0.8387096774193549,0.8576160429697685,2.967741935483871
