fold,seed,group,policy,target_budget,rows,macro_f1,malicious_recall,false_positive_rate,tn,fp,fn,tp,corrected_C,introduced_D,C_minus_D,effective_budget
3,42,malware:Geodo,first_stats,1.0,2000,0.49987496874218557,0.9995,0.0,0,0,1,1999,70,0,70,1.0
3,42,benign:Facetime,all_average,1.0,2000,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,2.0
3,42,malware:Geodo,all_average,1.0,2000,0.49987496874218557,0.9995,0.0,0,0,1,1999,70,0,70,2.0
3,42,benign:Facetime,confidence_budget,1.0,2000,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,1.0
3,42,malware:Geodo,confidence_budget,1.0,2000,0.49096462204123187,0.9645,0.0,0,0,71,1929,0,0,0,1.0
3,42,benign:Facetime,hashrandom_budget,1.0,2000,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,1.0
3,42,malware:Geodo,hashrandom_budget,1.0,2000,0.49096462204123187,0.9645,0.0,0,0,71,1929,0,0,0,1.0
3,42,benign:Facetime,probability_only_gain,1.0,2000,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,1.0
3,42,malware:Geodo,probability_only_gain,1.0,2000,0.49096462204123187,0.9645,0.0,0,0,71,1929,0,0,0,1.0
3,42,benign:Facetime,post_first_temporal_gain,1.0,2000,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,1.0
3,42,malware:Geodo,post_first_temporal_gain,1.0,2000,0.49096462204123187,0.9645,0.0,0,0,71,1929,0,0,0,1.0
3,42,benign:Facetime,first_temporal,1.1,2000,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,1.0
3,42,malware:Geodo,first_temporal,1.1,2000,0.49096462204123187,0.9645,0.0,0,0,71,1929,0,0,0,1.0
3,42,benign:Facetime,first_stats,1.1,2000,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,1.0
3,42,malware:Geodo,first_stats,1.1,2000,0.49987496874218557,0.9995,0.0,0,0,1,1999,70,0,70,1.0
3,42,benign:Facetime,all_average,1.1,2000,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,2.0
3,42,malware:Geodo,all_average,1.1,2000,0.49987496874218557,0.9995,0.0,0,0,1,1999,70,0,70,2.0
3,42,benign:Facetime,confidence_budget,1.1,2000,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,1.1
3,42,malware:Geodo,confidence_budget,1.1,2000,0.49987496874218557,0.9995,0.0,0,0,1,1999,70,0,70,1.1
3,42,benign:Facetime,hashrandom_budget,1.1,2000,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,1.1
3,42,malware:Geodo,hashrandom_budget,1.1,2000,0.49251459020553157,0.9705,0.0,0,0,59,1941,12,0,12,1.1
3,42,benign:Facetime,probability_only_gain,1.1,2000,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,1.1
3,42,malware:Geodo,probability_only_gain,1.1,2000,0.49096462204123187,0.9645,0.0,0,0,71,1929,0,0,0,1.1
3,42,benign:Facetime,post_first_temporal_gain,1.1,2000,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,1.1
3,42,malware:Geodo,post_first_temporal_gain,1.1,2000,0.49987496874218557,0.9995,0.0,0,0,1,1999,70,0,70,1.1
3,42,benign:Facetime,first_temporal,1.25,2000,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,1.0
3,42,malware:Geodo,first_temporal,1.25,2000,0.49096462204123187,0.9645,0.0,0,0,71,1929,0,0,0,1.0
3,42,benign:Facetime,first_stats,1.25,2000,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,1.0
3,42,malware:Geodo,first_stats,1.25,2000,0.49987496874218557,0.9995,0.0,0,0,1,1999,70,0,70,1.0
3,42,benign:Facetime,all_average,1.25,2000,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,2.0
3,42,malware:Geodo,all_average,1.25,2000,0.49987496874218557,0.9995,0.0,0,0,1,1999,70,0,70,2.0
3,42,benign:Facetime,confidence_budget,1.25,2000,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,1.25
3,42,malware:Geodo,confidence_budget,1.25,2000,0.49987496874218557,0.9995,0.0,0,0,1,1999,70,0,70,1.25
3,42,benign:Facetime,hashrandom_budget,1.25,2000,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,1.25
3,42,malware:Geodo,hashrandom_budget,1.25,2000,0.4939271255060729,0.976,0.0,0,0,48,1952,23,0,23,1.25
3,42,benign:Facetime,probability_only_gain,1.25,2000,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,1.25
3,42,malware:Geodo,probability_only_gain,1.25,2000,0.49096462204123187,0.9645,0.0,0,0,71,1929,0,0,0,1.25
3,42,benign:Facetime,post_first_temporal_gain,1.25,2000,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,1.25
3,42,malware:Geodo,post_first_temporal_gain,1.25,2000,0.49987496874218557,0.9995,0.0,0,0,1,1999,70,0,70,1.25
3,42,benign:Facetime,first_temporal,1.5,2000,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,1.0
3,42,malware:Geodo,first_temporal,1.5,2000,0.49096462204123187,0.9645,0.0,0,0,71,1929,0,0,0,1.0
3,42,benign:Facetime,first_stats,1.5,2000,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,1.0
3,42,malware:Geodo,first_stats,1.5,2000,0.49987496874218557,0.9995,0.0,0,0,1,1999,70,0,70,1.0
3,42,benign:Facetime,all_average,1.5,2000,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,2.0
3,42,malware:Geodo,all_average,1.5,2000,0.49987496874218557,0.9995,0.0,0,0,1,1999,70,0,70,2.0
3,42,benign:Facetime,confidence_budget,1.5,2000,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,1.5
3,42,malware:Geodo,confidence_budget,1.5,2000,0.49987496874218557,0.9995,0.0,0,0,1,1999,70,0,70,1.5
3,42,benign:Facetime,hashrandom_budget,1.5,2000,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,1.5
3,42,malware:Geodo,hashrandom_budget,1.5,2000,0.49622166246851385,0.985,0.0,0,0,30,1970,41,0,41,1.5
3,42,benign:Facetime,probability_only_gain,1.5,2000,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,1.5
3,42,malware:Geodo,probability_only_gain,1.5,2000,0.49096462204123187,0.9645,0.0,0,0,71,1929,0,0,0,1.5
3,42,benign:Facetime,post_first_temporal_gain,1.5,2000,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,1.5
3,42,malware:Geodo,post_first_temporal_gain,1.5,2000,0.49987496874218557,0.9995,0.0,0,0,1,1999,70,0,70,1.5
3,42,benign:Facetime,first_temporal,2.0,2000,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,1.0
3,42,malware:Geodo,first_temporal,2.0,2000,0.49096462204123187,0.9645,0.0,0,0,71,1929,0,0,0,1.0
3,42,benign:Facetime,first_stats,2.0,2000,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,1.0
3,42,malware:Geodo,first_stats,2.0,2000,0.49987496874218557,0.9995,0.0,0,0,1,1999,70,0,70,1.0
3,42,benign:Facetime,all_average,2.0,2000,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,2.0
3,42,malware:Geodo,all_average,2.0,2000,0.49987496874218557,0.9995,0.0,0,0,1,1999,70,0,70,2.0
3,42,benign:Facetime,confidence_budget,2.0,2000,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,2.0
3,42,malware:Geodo,confidence_budget,2.0,2000,0.49987496874218557,0.9995,0.0,0,0,1,1999,70,0,70,2.0
3,42,benign:Facetime,hashrandom_budget,2.0,2000,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,2.0
3,42,malware:Geodo,hashrandom_budget,2.0,2000,0.49987496874218557,0.9995,0.0,0,0,1,1999,70,0,70,2.0
3,42,benign:Facetime,probability_only_gain,2.0,2000,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,2.0
3,42,malware:Geodo,probability_only_gain,2.0,2000,0.49987496874218557,0.9995,0.0,0,0,1,1999,70,0,70,2.0
3,42,benign:Facetime,post_first_temporal_gain,2.0,2000,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,2.0
3,42,malware:Geodo,post_first_temporal_gain,2.0,2000,0.49987496874218557,0.9995,0.0,0,0,1,1999,70,0,70,2.0
3,42,benign:Facetime,positive_gain_no_call,,2000,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,1.00025
3,42,malware:Geodo,positive_gain_no_call,,2000,0.49096462204123187,0.9645,0.0,0,0,71,1929,0,0,0,1.00025
3,42,benign:Facetime,post_first_temporal_positive_gain_no_call,,2000,0.1474850809889173,0.0,0.827,346,1654,0,0,0,0,0,1.5855000000000001
3,42,malware:Geodo,post_first_temporal_positive_gain_no_call,,2000,0.49987496874218557,0.9995,0.0,0,0,1,1999,70,0,70,1.5855000000000001
4,42,benign:Weibo,first_temporal,1.0,2000,0.5,0.0,0.0,2000,0,0,0,0,0,0,1.0
4,42,malware:Miuref,first_temporal,1.0,2000,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,1.0
4,42,benign:Weibo,first_stats,1.0,2000,0.5,0.0,0.0,2000,0,0,0,0,0,0,1.0
4,42,malware:Miuref,first_stats,1.0,2000,0.49710837314558715,0.9885,0.0,0,0,23,1977,1,23,-22,1.0
4,42,benign:Weibo,all_average,1.0,2000,0.5,0.0,0.0,2000,0,0,0,0,0,0,2.0
4,42,malware:Miuref,all_average,1.0,2000,0.5,1.0,0.0,0,0,0,2000,1,0,1,2.0
4,42,benign:Weibo,confidence_budget,1.0,2000,0.5,0.0,0.0,2000,0,0,0,0,0,0,1.0
4,42,malware:Miuref,confidence_budget,1.0,2000,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,1.0
4,42,benign:Weibo,hashrandom_budget,1.0,2000,0.5,0.0,0.0,2000,0,0,0,0,0,0,1.0
4,42,malware:Miuref,hashrandom_budget,1.0,2000,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,1.0
4,42,benign:Weibo,probability_only_gain,1.0,2000,0.5,0.0,0.0,2000,0,0,0,0,0,0,1.0
4,42,malware:Miuref,probability_only_gain,1.0,2000,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,1.0
4,42,benign:Weibo,post_first_temporal_gain,1.0,2000,0.5,0.0,0.0,2000,0,0,0,0,0,0,1.0
4,42,malware:Miuref,post_first_temporal_gain,1.0,2000,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,1.0
4,42,benign:Weibo,first_temporal,1.1,2000,0.5,0.0,0.0,2000,0,0,0,0,0,0,1.0
4,42,malware:Miuref,first_temporal,1.1,2000,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,1.0
4,42,benign:Weibo,first_stats,1.1,2000,0.5,0.0,0.0,2000,0,0,0,0,0,0,1.0
4,42,malware:Miuref,first_stats,1.1,2000,0.49710837314558715,0.9885,0.0,0,0,23,1977,1,23,-22,1.0
4,42,benign:Weibo,all_average,1.1,2000,0.5,0.0,0.0,2000,0,0,0,0,0,0,2.0
4,42,malware:Miuref,all_average,1.1,2000,0.5,1.0,0.0,0,0,0,2000,1,0,1,2.0
4,42,benign:Weibo,confidence_budget,1.1,2000,0.5,0.0,0.0,2000,0,0,0,0,0,0,1.1
4,42,malware:Miuref,confidence_budget,1.1,2000,0.5,1.0,0.0,0,0,0,2000,1,0,1,1.1
4,42,benign:Weibo,hashrandom_budget,1.1,2000,0.5,0.0,0.0,2000,0,0,0,0,0,0,1.1
4,42,malware:Miuref,hashrandom_budget,1.1,2000,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,1.1
4,42,benign:Weibo,probability_only_gain,1.1,2000,0.5,0.0,0.0,2000,0,0,0,0,0,0,1.1
4,42,malware:Miuref,probability_only_gain,1.1,2000,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,1.1
4,42,benign:Weibo,post_first_temporal_gain,1.1,2000,0.5,0.0,0.0,2000,0,0,0,0,0,0,1.1
4,42,malware:Miuref,post_first_temporal_gain,1.1,2000,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,1.1
4,42,benign:Weibo,first_temporal,1.25,2000,0.5,0.0,0.0,2000,0,0,0,0,0,0,1.0
4,42,malware:Miuref,first_temporal,1.25,2000,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,1.0
4,42,benign:Weibo,first_stats,1.25,2000,0.5,0.0,0.0,2000,0,0,0,0,0,0,1.0
4,42,malware:Miuref,first_stats,1.25,2000,0.49710837314558715,0.9885,0.0,0,0,23,1977,1,23,-22,1.0
4,42,benign:Weibo,all_average,1.25,2000,0.5,0.0,0.0,2000,0,0,0,0,0,0,2.0
4,42,malware:Miuref,all_average,1.25,2000,0.5,1.0,0.0,0,0,0,2000,1,0,1,2.0
4,42,benign:Weibo,confidence_budget,1.25,2000,0.5,0.0,0.0,2000,0,0,0,0,0,0,1.25
4,42,malware:Miuref,confidence_budget,1.25,2000,0.5,1.0,0.0,0,0,0,2000,1,0,1,1.25
4,42,benign:Weibo,hashrandom_budget,1.25,2000,0.5,0.0,0.0,2000,0,0,0,0,0,0,1.25
4,42,malware:Miuref,hashrandom_budget,1.25,2000,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,1.25
4,42,benign:Weibo,probability_only_gain,1.25,2000,0.5,0.0,0.0,2000,0,0,0,0,0,0,1.25
4,42,malware:Miuref,probability_only_gain,1.25,2000,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,1.25
4,42,benign:Weibo,post_first_temporal_gain,1.25,2000,0.5,0.0,0.0,2000,0,0,0,0,0,0,1.25
4,42,malware:Miuref,post_first_temporal_gain,1.25,2000,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,1.25
4,42,benign:Weibo,first_temporal,1.5,2000,0.5,0.0,0.0,2000,0,0,0,0,0,0,1.0
4,42,malware:Miuref,first_temporal,1.5,2000,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,1.0
4,42,benign:Weibo,first_stats,1.5,2000,0.5,0.0,0.0,2000,0,0,0,0,0,0,1.0
4,42,malware:Miuref,first_stats,1.5,2000,0.49710837314558715,0.9885,0.0,0,0,23,1977,1,23,-22,1.0
4,42,benign:Weibo,all_average,1.5,2000,0.5,0.0,0.0,2000,0,0,0,0,0,0,2.0
4,42,malware:Miuref,all_average,1.5,2000,0.5,1.0,0.0,0,0,0,2000,1,0,1,2.0
4,42,benign:Weibo,confidence_budget,1.5,2000,0.5,0.0,0.0,2000,0,0,0,0,0,0,1.5
4,42,malware:Miuref,confidence_budget,1.5,2000,0.5,1.0,0.0,0,0,0,2000,1,0,1,1.5
4,42,benign:Weibo,hashrandom_budget,1.5,2000,0.5,0.0,0.0,2000,0,0,0,0,0,0,1.5
4,42,malware:Miuref,hashrandom_budget,1.5,2000,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,1.5
4,42,benign:Weibo,probability_only_gain,1.5,2000,0.5,0.0,0.0,2000,0,0,0,0,0,0,1.5
4,42,malware:Miuref,probability_only_gain,1.5,2000,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,1.5
4,42,benign:Weibo,post_first_temporal_gain,1.5,2000,0.5,0.0,0.0,2000,0,0,0,0,0,0,1.5
4,42,malware:Miuref,post_first_temporal_gain,1.5,2000,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,1.5
4,42,benign:Weibo,first_temporal,2.0,2000,0.5,0.0,0.0,2000,0,0,0,0,0,0,1.0
4,42,malware:Miuref,first_temporal,2.0,2000,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,1.0
4,42,benign:Weibo,first_stats,2.0,2000,0.5,0.0,0.0,2000,0,0,0,0,0,0,1.0
4,42,malware:Miuref,first_stats,2.0,2000,0.49710837314558715,0.9885,0.0,0,0,23,1977,1,23,-22,1.0
4,42,benign:Weibo,all_average,2.0,2000,0.5,0.0,0.0,2000,0,0,0,0,0,0,2.0
4,42,malware:Miuref,all_average,2.0,2000,0.5,1.0,0.0,0,0,0,2000,1,0,1,2.0
4,42,benign:Weibo,confidence_budget,2.0,2000,0.5,0.0,0.0,2000,0,0,0,0,0,0,2.0
4,42,malware:Miuref,confidence_budget,2.0,2000,0.5,1.0,0.0,0,0,0,2000,1,0,1,2.0
4,42,benign:Weibo,hashrandom_budget,2.0,2000,0.5,0.0,0.0,2000,0,0,0,0,0,0,2.0
4,42,malware:Miuref,hashrandom_budget,2.0,2000,0.5,1.0,0.0,0,0,0,2000,1,0,1,2.0
4,42,benign:Weibo,probability_only_gain,2.0,2000,0.5,0.0,0.0,2000,0,0,0,0,0,0,2.0
4,42,malware:Miuref,probability_only_gain,2.0,2000,0.5,1.0,0.0,0,0,0,2000,1,0,1,2.0
4,42,benign:Weibo,post_first_temporal_gain,2.0,2000,0.5,0.0,0.0,2000,0,0,0,0,0,0,2.0
4,42,malware:Miuref,post_first_temporal_gain,2.0,2000,0.5,1.0,0.0,0,0,0,2000,1,0,1,2.0
4,42,benign:Weibo,positive_gain_no_call,,2000,0.5,0.0,0.0,2000,0,0,0,0,0,0,1.999
4,42,malware:Miuref,positive_gain_no_call,,2000,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,1.999
4,42,benign:Weibo,post_first_temporal_positive_gain_no_call,,2000,0.5,0.0,0.0,2000,0,0,0,0,0,0,1.5385
4,42,malware:Miuref,post_first_temporal_positive_gain_no_call,,2000,0.49987496874218557,0.9995,0.0,0,0,1,1999,0,0,0,1.5385
