heldout_group,model_id,artifact,artifact_hash,training_seconds,training_seed
benign:MySQL,stats_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_50/hybrid/model_artifacts/benign_MySQL__stats_hgb.joblib,2dfc2ed01031975a45f0be78d91f85b54237cda44b2c50b84a5215f04b8c4323,0.9823054999978922,50
benign:MySQL,stats_extra_trees,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_50/hybrid/model_artifacts/benign_MySQL__stats_extra_trees.joblib,836da679ed08c09ab06916e746040c2e4988aef15779e7aeb7bab35af156876f,0.39485919999788166,50
benign:MySQL,temporal_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_50/hybrid/model_artifacts/benign_MySQL__temporal_hgb.joblib,8d3d63d7bb522ef3b3a800904d7d12bd9e862e5d752862d10e36c59be32b77e2,1.0765506999996433,50
benign:Outlook,stats_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_50/hybrid/model_artifacts/benign_Outlook__stats_hgb.joblib,2dfc2ed01031975a45f0be78d91f85b54237cda44b2c50b84a5215f04b8c4323,1.02363780000087,50
benign:Outlook,stats_extra_trees,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_50/hybrid/model_artifacts/benign_Outlook__stats_extra_trees.joblib,83bbb8c0a5827ebd69ab2dcd51aa439a280102b83109d5d1c786c7b61e7e48ce,0.34444230000008247,50
benign:Outlook,temporal_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_50/hybrid/model_artifacts/benign_Outlook__temporal_hgb.joblib,8d3d63d7bb522ef3b3a800904d7d12bd9e862e5d752862d10e36c59be32b77e2,1.102879000001849,50
benign:SMB,stats_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_50/hybrid/model_artifacts/benign_SMB__stats_hgb.joblib,e4be398a73c701bdf9adc85b14f157151b0b586a95ed09521e0312507c88ca02,0.9909026999994239,50
benign:SMB,stats_extra_trees,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_50/hybrid/model_artifacts/benign_SMB__stats_extra_trees.joblib,d5dc50e0053384879e3664f596cfd607b16a86d87752e5674c7df75ab1244128,0.34259989999918616,50
benign:SMB,temporal_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_50/hybrid/model_artifacts/benign_SMB__temporal_hgb.joblib,a06ab572d6900cf37c6af4607fad68bf4c4447cfeb25f5f466a13aa399876092,1.0819771999995282,50
benign:Skype,stats_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_50/hybrid/model_artifacts/benign_Skype__stats_hgb.joblib,fa5c403e203099547aaa24416e83240923dbedea9a5026826d84d142d2ad4831,1.047351900000649,50
benign:Skype,stats_extra_trees,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_50/hybrid/model_artifacts/benign_Skype__stats_extra_trees.joblib,cb840473a386b97740a954bd40a1167993fda4b2c564509fbf45628f754f2d77,0.3727939000018523,50
benign:Skype,temporal_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_50/hybrid/model_artifacts/benign_Skype__temporal_hgb.joblib,8ff5969153a198ee9a8551d1b7f90887529bfdf33eaffa3391301ef9c8882761,1.11390240000037,50
benign:Weibo,stats_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_50/hybrid/model_artifacts/benign_Weibo__stats_hgb.joblib,cbe123142f0b24668acbf9ff4cc088926022e724c40f2900cc8cb397d7e0b348,1.0679775999997219,50
benign:Weibo,stats_extra_trees,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_50/hybrid/model_artifacts/benign_Weibo__stats_extra_trees.joblib,c0eefb279fa987c208818d73453cc36436f6ab5f2fd8f61cc1b2a28bad2a9e9b,0.3644791999977315,50
benign:Weibo,temporal_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_50/hybrid/model_artifacts/benign_Weibo__temporal_hgb.joblib,60cbd6a476c3b184214bc1312799d04c7310226d94f2d69e2e45c1e49d9794ec,1.0930821000001743,50
benign:WorldOfWarcraft,stats_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_50/hybrid/model_artifacts/benign_WorldOfWarcraft__stats_hgb.joblib,0926efd5fe2e1cb70cc41d1d59622483c5553266d2e9aac36dc875b87c64de2b,0.9933434999984456,50
benign:WorldOfWarcraft,stats_extra_trees,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_50/hybrid/model_artifacts/benign_WorldOfWarcraft__stats_extra_trees.joblib,a3cb1068395d72d81b58a7a53ee48e2c8ac36d801a2a86e7259c54b68e769691,0.4162913000000117,50
benign:WorldOfWarcraft,temporal_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_50/hybrid/model_artifacts/benign_WorldOfWarcraft__temporal_hgb.joblib,e80ad84376d2579633ed848876aef9743b16406e28438ab9b08fb6fc58e6e680,1.0874531000008574,50
malware:Cridex,stats_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_50/hybrid/model_artifacts/malware_Cridex__stats_hgb.joblib,3b5e1f6fd8e5d2671d007a27c04b4c4e74aa1887c42e7d311e963057716c664e,1.067900499998359,50
malware:Cridex,stats_extra_trees,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_50/hybrid/model_artifacts/malware_Cridex__stats_extra_trees.joblib,0aa407db02fa757bece37d8844812516eec91fbc5423027d56defa5fc4a7d009,0.37636709999787854,50
malware:Cridex,temporal_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_50/hybrid/model_artifacts/malware_Cridex__temporal_hgb.joblib,459d24a4e1043dc10cf3813064d4f1f6376931584c672c994e2ed91d791b2b3a,1.2246873000003689,50
malware:Geodo,stats_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_50/hybrid/model_artifacts/malware_Geodo__stats_hgb.joblib,34e230b64ae2b0b00170ce84968e15d280ed8899e4cdce79aa6813600962cf85,1.0448698999971384,50
malware:Geodo,stats_extra_trees,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_50/hybrid/model_artifacts/malware_Geodo__stats_extra_trees.joblib,db47bf8cefdcec79c9c1e62eff8ab61bea3bf7890dc7f06c6680720b21e5b8be,0.34688330000062706,50
malware:Geodo,temporal_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_50/hybrid/model_artifacts/malware_Geodo__temporal_hgb.joblib,dc1832a80fcada329ad0c547453be12a2c4700e3ec5b9c2399fc4f07cef6901e,1.160509199999069,50
malware:Htbot,stats_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_50/hybrid/model_artifacts/malware_Htbot__stats_hgb.joblib,aca395b05e5ae8841dc0a28f0ba739c05927cfc9a6e283f42db06ca625d71937,0.9874653999977454,50
malware:Htbot,stats_extra_trees,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_50/hybrid/model_artifacts/malware_Htbot__stats_extra_trees.joblib,c36e3a51d907be2a27faeebb1451ed58f524122ac0c48e88e037aa703c81e1ad,0.3588911000006192,50
malware:Htbot,temporal_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_50/hybrid/model_artifacts/malware_Htbot__temporal_hgb.joblib,e5c4e87d842356a024cf64bb8495813de12fbc8dd00033a32aa1c43830204f0c,1.1449605999987398,50
malware:Miuref,stats_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_50/hybrid/model_artifacts/malware_Miuref__stats_hgb.joblib,da5b1f6da5bd2df954a0e728b94ab49c49b94612c14accda8c3679111d9281a6,1.0914811999973608,50
malware:Miuref,stats_extra_trees,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_50/hybrid/model_artifacts/malware_Miuref__stats_extra_trees.joblib,77e00a97b8a6d093af3e2dbb6f1201bc1f68a661f13758b6dccd467d77a15a26,0.3719167000017478,50
malware:Miuref,temporal_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_50/hybrid/model_artifacts/malware_Miuref__temporal_hgb.joblib,f34c86e87c2a429b86e0ab318e42859879638fdbca036a25441002fac4246e66,1.1914849999993748,50
malware:Neris,stats_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_50/hybrid/model_artifacts/malware_Neris__stats_hgb.joblib,40d56d239009666d4731598ebda194455c448328334e8eb6f8c5acdfab8dc0b8,1.0701692999973602,50
malware:Neris,stats_extra_trees,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_50/hybrid/model_artifacts/malware_Neris__stats_extra_trees.joblib,3c742e577827f8731283b35b90e4c05abedbf3806899f7e0f3b6457cf0a237b7,0.3648858000015025,50
malware:Neris,temporal_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_50/hybrid/model_artifacts/malware_Neris__temporal_hgb.joblib,767d102fc73a6a6675fe028bcb1ddaaab6c4f74e2aa47bfbd616fac0938ab056,1.1046822999996948,50
malware:Nsis-ay,stats_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_50/hybrid/model_artifacts/malware_Nsis-ay__stats_hgb.joblib,6b551178fd334325a103f830cb3711a3c3bc46d9bcdd37dc2610cfb84f0d740a,0.7669491999986349,50
malware:Nsis-ay,stats_extra_trees,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_50/hybrid/model_artifacts/malware_Nsis-ay__stats_extra_trees.joblib,23a72f4b76bbb97d4e0e60821037c15f3d1f0e500223beeeeb599912aef1bc47,0.3577900000018417,50
malware:Nsis-ay,temporal_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_50/hybrid/model_artifacts/malware_Nsis-ay__temporal_hgb.joblib,4999f31839c7033570a151d97b835b140af386e81e0150890b549a7dd069963d,0.9930185000011988,50
malware:Shifu,stats_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_50/hybrid/model_artifacts/malware_Shifu__stats_hgb.joblib,83cbb97a6d2ce012e0c1894bbb2f63519539359d3671e614e0b1da8a7bfc0c18,0.9485873999983596,50
malware:Shifu,stats_extra_trees,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_50/hybrid/model_artifacts/malware_Shifu__stats_extra_trees.joblib,b64e27ab5c680391ee06cd7f7644a9836af27ebb27edf323b47f8d1b8cfb5964,0.3731606000001193,50
malware:Shifu,temporal_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_50/hybrid/model_artifacts/malware_Shifu__temporal_hgb.joblib,7b5b38dca7e0f7885573a8fa5d3138baca84a97557ea6412b91ba85e5e81e040,1.0868164999992587,50
malware:Tinba,stats_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_50/hybrid/model_artifacts/malware_Tinba__stats_hgb.joblib,10f2ec996d2c02e5924449a5c2e89dc4753adcf0ad30777bfacc9e53becf4517,0.7568516999999702,50
malware:Tinba,stats_extra_trees,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_50/hybrid/model_artifacts/malware_Tinba__stats_extra_trees.joblib,94c9c67731cf2d3b96afb9de0e9c04d037c4a4c8792cd24a73dc531971e6f9c2,0.37198669999997946,50
malware:Tinba,temporal_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_50/hybrid/model_artifacts/malware_Tinba__temporal_hgb.joblib,3974c38c3a80c87b59e901c01b6d0dbaf5980e4610df4b055bd93aef732318ff,0.9701791000006779,50
malware:Virut,stats_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_50/hybrid/model_artifacts/malware_Virut__stats_hgb.joblib,436511577fb4db37c2f943d30143f951a6bbf98038c730db327c08fcf9f95da6,0.8428313000003982,50
malware:Virut,stats_extra_trees,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_50/hybrid/model_artifacts/malware_Virut__stats_extra_trees.joblib,ed505d2df8f3d1e0aa3110f5a0a986227c11dd420cbf9901aad99a5c2d291a82,0.4297594999989087,50
malware:Virut,temporal_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_50/hybrid/model_artifacts/malware_Virut__temporal_hgb.joblib,cc5598c4a5bd8a7d0e2d1557e40150458c9a3d64f452fcde0f1325d240671542,0.8266772999995737,50
malware:Zeus,stats_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_50/hybrid/model_artifacts/malware_Zeus__stats_hgb.joblib,7d61841b7d9b8203148b649360f61de6111aa0fba3356c03c2dfac7546bc70f1,0.8574953999996069,50
malware:Zeus,stats_extra_trees,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_50/hybrid/model_artifacts/malware_Zeus__stats_extra_trees.joblib,0e35cceee09e3403e10181a0dd110e790bcc7711c5371e1056b0afecd3f2e6a3,0.39427389999764273,50
malware:Zeus,temporal_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_50/hybrid/model_artifacts/malware_Zeus__temporal_hgb.joblib,6bfa43bc70caf2cc699b7bc645e88c59e534512aef2b1c48869e1a671fdcb2ab,1.3759030000001076,50
