heldout_group,model_id,artifact,artifact_hash,training_seconds,training_seed
benign:BitTorrent,stats_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_49/hybrid/model_artifacts/benign_BitTorrent__stats_hgb.joblib,0e7952b3133c53948db80fe934a45fe3769f2e577b27d95d50eb28568d17fb3f,1.064219600000797,49
benign:BitTorrent,stats_extra_trees,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_49/hybrid/model_artifacts/benign_BitTorrent__stats_extra_trees.joblib,9154d35e3b9f077662914d6b9fe2101602488c4ad210d81f13652eacf54a353f,0.37251199999809614,49
benign:BitTorrent,temporal_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_49/hybrid/model_artifacts/benign_BitTorrent__temporal_hgb.joblib,ae2d2e97594e6469c0c4180243e78442931cc24e495b3aa883a46a7c16f2cd39,1.036250500001188,49
benign:FTP,stats_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_49/hybrid/model_artifacts/benign_FTP__stats_hgb.joblib,435ad119b3c7ef8bf22a48ef187963f5b4ba883dd8ef247f5f6561d5d6f5fb40,0.794176299998071,49
benign:FTP,stats_extra_trees,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_49/hybrid/model_artifacts/benign_FTP__stats_extra_trees.joblib,7ccda5be7ff6220b83e14e7b389c5adc3e3350af8cc2920d278fa6bddaa7e0dc,0.3642519999993965,49
benign:FTP,temporal_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_49/hybrid/model_artifacts/benign_FTP__temporal_hgb.joblib,670f22a326fbf78e89eb66e415beaf20287508616641b57c3f2513df34a84a9f,0.7259692000006908,49
benign:Facetime,stats_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_49/hybrid/model_artifacts/benign_Facetime__stats_hgb.joblib,31b5e93d9bd3e890b953fc5f6f9aeadbed8a73639de07f5f7bd3a4e3894c958b,1.039298499999859,49
benign:Facetime,stats_extra_trees,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_49/hybrid/model_artifacts/benign_Facetime__stats_extra_trees.joblib,3d9a8534006149185b37127265b2afafce596da2ce809923ceecb886b22247f3,0.4197611000017787,49
benign:Facetime,temporal_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_49/hybrid/model_artifacts/benign_Facetime__temporal_hgb.joblib,51f635ddbef1a11449d414a95cfae9d5d9202caf788385b46737dd32bf25e08b,0.9803836999999476,49
benign:Gmail,stats_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_49/hybrid/model_artifacts/benign_Gmail__stats_hgb.joblib,71391852776de8cf07cbc4305b6d97fda49cc7d87978773fcf9e8b919507a229,1.033319300000585,49
