heldout_group,model_id,artifact,artifact_hash,training_seconds,training_seed
benign:BitTorrent,stats_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_43/hybrid/model_artifacts/benign_BitTorrent__stats_hgb.joblib,40680245ccfb9a2e2444225fd8a47f616d5eb1eaf312cadd8c8329afa7a4d19f,3.5496014000000287,43
benign:BitTorrent,stats_extra_trees,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_43/hybrid/model_artifacts/benign_BitTorrent__stats_extra_trees.joblib,d7a3ec268a57c88c4a5ad6f86dcfdbe1c35dac174fd5f09769b5f4f7dc3eb3e2,0.5480920999998489,43
benign:BitTorrent,temporal_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_43/hybrid/model_artifacts/benign_BitTorrent__temporal_hgb.joblib,2e5bb683455fc559f0e844a67c5c14e415a288ce35b9a02a6ecac80337da5959,3.202729399999953,43
benign:FTP,stats_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_43/hybrid/model_artifacts/benign_FTP__stats_hgb.joblib,964ed48b7fb676d8d471138bb3f3b106d6bfb929e6c5e52a15de32630c0febb9,3.7431178000006184,43
benign:FTP,stats_extra_trees,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_43/hybrid/model_artifacts/benign_FTP__stats_extra_trees.joblib,c6180a3021276d70f2bffbcbc29c9c5549a45831cf3a2184395991b7b3409b48,0.5439358999992692,43
benign:FTP,temporal_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_43/hybrid/model_artifacts/benign_FTP__temporal_hgb.joblib,36cfa7824f970fd581b5332f474b702c2fc725c96262e61acd565e0ce9a54966,2.8282663999998476,43
benign:Facetime,stats_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_43/hybrid/model_artifacts/benign_Facetime__stats_hgb.joblib,35fc26065ab83441168a2e9f4c72b5fbdb8034a77ed9636007aae737317e4e07,3.9404384000008577,43
benign:Facetime,stats_extra_trees,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_43/hybrid/model_artifacts/benign_Facetime__stats_extra_trees.joblib,34a31f443c2a72f996348b8825e07c4afbf1e60a459df4a1bfde41df68f15ad1,0.6541675000007672,43
benign:Facetime,temporal_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_43/hybrid/model_artifacts/benign_Facetime__temporal_hgb.joblib,eef9830581955efad6a58cf63b301cee4e02040a0ef4ece73a316c3578c734e9,3.5914763000000676,43
benign:Gmail,stats_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_43/hybrid/model_artifacts/benign_Gmail__stats_hgb.joblib,112d9751efcee170ec73ad17a64c3dde14a329cdff49636c186c7a3f0a9438a1,3.9993238000006386,43
benign:Gmail,stats_extra_trees,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_43/hybrid/model_artifacts/benign_Gmail__stats_extra_trees.joblib,37c886d9fd04ee26a36eb429f14afac6ba81c770d8e18a32021dc940384566b3,0.6855687000006583,43
benign:Gmail,temporal_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_43/hybrid/model_artifacts/benign_Gmail__temporal_hgb.joblib,44e2ea5b236b6b13032fe3fff45943281e521db981ee0e338589302689773374,4.4356342000010045,43
benign:MySQL,stats_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_43/hybrid/model_artifacts/benign_MySQL__stats_hgb.joblib,f2b585ce2f4597183d3747bb13d14a10aff15043ef0cba3898cbe47c1fb954fc,4.310099199999968,43
benign:MySQL,stats_extra_trees,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_43/hybrid/model_artifacts/benign_MySQL__stats_extra_trees.joblib,fc4043ccd2e501d7b39d7f75b4ba2261cb44ae63be4ce9eeba7324fe9b6f071c,0.5282556000001932,43
benign:MySQL,temporal_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_43/hybrid/model_artifacts/benign_MySQL__temporal_hgb.joblib,fb6f00cabc05a19b6eead1293bc7832d768d276dc45061e814cb62e896949c06,3.777495700000145,43
benign:Outlook,stats_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_43/hybrid/model_artifacts/benign_Outlook__stats_hgb.joblib,f2b585ce2f4597183d3747bb13d14a10aff15043ef0cba3898cbe47c1fb954fc,4.5494731000017055,43
benign:Outlook,stats_extra_trees,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_43/hybrid/model_artifacts/benign_Outlook__stats_extra_trees.joblib,4e02875f9f36784d91f13b3090d5adba9138795b829d4ab39c32490a10e8ba01,0.5886151999984577,43
benign:Outlook,temporal_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_43/hybrid/model_artifacts/benign_Outlook__temporal_hgb.joblib,fb6f00cabc05a19b6eead1293bc7832d768d276dc45061e814cb62e896949c06,3.9876466000005166,43
benign:SMB,stats_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_43/hybrid/model_artifacts/benign_SMB__stats_hgb.joblib,936893876ed2ba6a886461c897e34996fd001e833b41f58acd60bc3cbd42b1dd,3.7095661999992444,43
benign:SMB,stats_extra_trees,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_43/hybrid/model_artifacts/benign_SMB__stats_extra_trees.joblib,b41ddff2b56d9ab9d6f82495ca20a53eba7f210275b2ad76923b5a6a04e7b2d5,0.457347599998684,43
benign:SMB,temporal_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_43/hybrid/model_artifacts/benign_SMB__temporal_hgb.joblib,685be98e14169f29989e1b86007087dfe6555354709263c9550c87d8c00a9742,3.1804913000014494,43
benign:Skype,stats_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_43/hybrid/model_artifacts/benign_Skype__stats_hgb.joblib,9f972f43a492836e5280947abb55d388f64d9718f6e47ae70b357e66283a36a8,3.5482819999997446,43
benign:Skype,stats_extra_trees,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_43/hybrid/model_artifacts/benign_Skype__stats_extra_trees.joblib,3ec36c864dc53b1b26edacaf58255dd41dccbbdfff8fa05d6b8555a775efd716,0.4442562000003818,43
benign:Skype,temporal_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_43/hybrid/model_artifacts/benign_Skype__temporal_hgb.joblib,07471974b73fa4ea42c319f185bbb90ce81603ddd9bc050a7c26c4753a02c612,3.55009070000051,43
benign:Weibo,stats_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_43/hybrid/model_artifacts/benign_Weibo__stats_hgb.joblib,903d8d2727ece57211f2b58ab497b4e3175cc59ea70055db3d55ff26cff2b630,3.898191600001155,43
benign:Weibo,stats_extra_trees,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_43/hybrid/model_artifacts/benign_Weibo__stats_extra_trees.joblib,e3f616594bf90d1f1556458f2c6bf0c0ef8834f1cbe8ad50bf734ccff9cd4594,0.46723650000058115,43
benign:Weibo,temporal_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_43/hybrid/model_artifacts/benign_Weibo__temporal_hgb.joblib,ad3d62a66219eec7f8da58b1db3d9bf776cabcdd6a2a6a7c45af68efb8ca3fc1,3.129927100000714,43
benign:WorldOfWarcraft,stats_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_43/hybrid/model_artifacts/benign_WorldOfWarcraft__stats_hgb.joblib,dc03812cc60ffbd4c8a5a4777199b4ddc4a6baa98f842739081af46d88a3a6e8,3.5495396999995137,43
benign:WorldOfWarcraft,stats_extra_trees,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_43/hybrid/model_artifacts/benign_WorldOfWarcraft__stats_extra_trees.joblib,99294108ad898192e956b6231123e203b1db4d4b3dc7c95e26c2e6ba90d0fb6d,0.5044459000000643,43
benign:WorldOfWarcraft,temporal_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_43/hybrid/model_artifacts/benign_WorldOfWarcraft__temporal_hgb.joblib,cf093cd156664535654dcf23bc0e033a25e7faf70891cf42826d853d8af68126,2.943850800000291,43
malware:Cridex,stats_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_43/hybrid/model_artifacts/malware_Cridex__stats_hgb.joblib,539c5fa1f71222701243797c82310bb571854ea1e53a6bbb27c0a9de7b12b5be,3.1544700999984343,43
malware:Cridex,stats_extra_trees,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_43/hybrid/model_artifacts/malware_Cridex__stats_extra_trees.joblib,5216c17dd8cfbbc59737ce8fdf5563c28e9514de46232d26f62ebf5254952d8c,0.46346019999873533,43
malware:Cridex,temporal_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_43/hybrid/model_artifacts/malware_Cridex__temporal_hgb.joblib,d848b2a4d99e2a9b7786d22e242b817a3bad1dbafa7d2578bb63eca2a7e904b4,3.3157670000000508,43
malware:Geodo,stats_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_43/hybrid/model_artifacts/malware_Geodo__stats_hgb.joblib,f00561ff513f097f44b8dfeedfa33b76f86890e7ea187c1d95e394db7df41b6b,3.7533743000003597,43
