heldout_group,model_id,artifact,artifact_hash,training_seconds,training_seed
benign:BitTorrent,stats_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_47/hybrid/model_artifacts/benign_BitTorrent__stats_hgb.joblib,ecdecdc22b9bca7f1c767b80da39f4badad33f70077f4fbe98430db2520c61d4,0.8185617999988608,47
benign:BitTorrent,stats_extra_trees,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_47/hybrid/model_artifacts/benign_BitTorrent__stats_extra_trees.joblib,58af6321ae5beb3b5a25e41ca4981eeb7e19dc11047d6f280a9554d1bb623457,0.3702322999997705,47
benign:BitTorrent,temporal_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_47/hybrid/model_artifacts/benign_BitTorrent__temporal_hgb.joblib,94897d04b726c22ea9bdcb0d43fd034db3643ec65d90b8dc73ac683a997f0209,1.2163643999992928,47
benign:FTP,stats_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_47/hybrid/model_artifacts/benign_FTP__stats_hgb.joblib,55c50da8d97bb123d812d6a69c18790599dc1b28a44b6bd83892d2dd088a39ac,0.9032041000027675,47
benign:FTP,stats_extra_trees,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_47/hybrid/model_artifacts/benign_FTP__stats_extra_trees.joblib,520fe7a0cfc759236d371541000492d290ef9332861620030004d945cf9a812f,0.3499361000031058,47
benign:FTP,temporal_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_47/hybrid/model_artifacts/benign_FTP__temporal_hgb.joblib,6c3b39cf23ad8acd3e829c29850365fa3f049d5efdba5fe3319524ee4ff750e9,0.9554444999994303,47
benign:Facetime,stats_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_47/hybrid/model_artifacts/benign_Facetime__stats_hgb.joblib,3d6e4c67ebae8259223acc0234bc78d969abd6671edd85b017243ad8d5df22ae,1.0275258000001486,47
benign:Facetime,stats_extra_trees,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_47/hybrid/model_artifacts/benign_Facetime__stats_extra_trees.joblib,3191bb4e26d4c2221dbf9c8c71aed8cf7ca2ad8050eecfdf0353b847d831d242,0.3494018999990658,47
benign:Facetime,temporal_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_47/hybrid/model_artifacts/benign_Facetime__temporal_hgb.joblib,e9c95cb8e697dcda7a196b49f96eaf5231f1f9fc570282905ec239b52c9c463d,1.0875212000028114,47
benign:Gmail,stats_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_internal/ustc_multiseed/seed_47/hybrid/model_artifacts/benign_Gmail__stats_hgb.joblib,c2ada50e8901bbf18c290bd9f8c3a77c8ee88ccc4199e2467d6b0c906b2c1265,0.9449450000029174,47
