fold,policy,representation,target_budget,budget,rows,simulated_second_calls,effective_budget,call_rate,C_D_reference,budget_semantics,scope,macro_f1,malicious_recall,false_positive_rate,tn,fp,fn,tp,C,D,C_minus_D,mean_delta,utility_lambda_0_0,utility_lambda_0_01,utility_lambda_0_05
4,probability_only_gain_regression,frozen_gain_model,2.0,2.0,8000,8000,2.0,1.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9971249762361317,0.99425,0.0,4000,0,23,3977,16,12,4,0.0005,0.0005,-0.0095,-0.0495
4,probability_only_gain_regression_positive_stop,frozen_gain_model,,,8000,7752,1.9689999999999999,0.969,first_temporal,positive_score_stop,outer_role_re-evaluation; no refit,0.9963749523646084,0.99275,0.0,4000,0,29,3971,0,2,-2,-0.00025,-0.00025,-0.009940000000000001,-0.0487
4,post_first_temporal_gain_regression,frozen_gain_model,1.0,1.0,8000,0,1.0,0.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9966249615562027,0.99325,0.0,4000,0,27,3973,0,0,0,0.0,0.0,0.0,0.0
4,post_first_temporal_gain_regression,frozen_gain_model,1.1,1.1,8000,800,1.1,0.1,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9956249162581627,0.99125,0.0,4000,0,35,3965,0,8,-8,-0.001,-0.001,-0.002,-0.006000000000000001
4,post_first_temporal_gain_regression,frozen_gain_model,1.25,1.25,8000,2000,1.25,0.25,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9954999088731546,0.991,0.0,4000,0,36,3964,0,9,-9,-0.001125,-0.001125,-0.0036249999999999998,-0.013625
4,post_first_temporal_gain_regression,frozen_gain_model,1.5,1.5,8000,4000,1.5,0.5,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9954999088731546,0.991,0.0,4000,0,36,3964,0,9,-9,-0.001125,-0.001125,-0.006125,-0.026125000000000002
4,post_first_temporal_gain_regression,frozen_gain_model,2.0,2.0,8000,8000,2.0,1.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9971249762361317,0.99425,0.0,4000,0,23,3977,16,12,4,0.0005,0.0005,-0.0095,-0.0495
4,post_first_temporal_gain_regression_positive_stop,frozen_gain_model,,,8000,2150,1.26875,0.26875,first_temporal,positive_score_stop,outer_role_re-evaluation; no refit,0.9954999088731546,0.991,0.0,4000,0,36,3964,0,9,-9,-0.001125,-0.001125,-0.0038125,-0.014562499999999999
4,probability_only_gain_classifier,frozen_gain_model,1.0,1.0,8000,0,1.0,0.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9966249615562027,0.99325,0.0,4000,0,27,3973,0,0,0,0.0,0.0,0.0,0.0
4,probability_only_gain_classifier,frozen_gain_model,1.1,1.1,8000,800,1.1,0.1,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9957499232329884,0.9915,0.0,4000,0,34,3966,0,7,-7,-0.000875,-0.000875,-0.001875,-0.005875000000000001
4,probability_only_gain_classifier,frozen_gain_model,1.25,1.25,8000,2000,1.25,0.25,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9957499232329884,0.9915,0.0,4000,0,34,3966,0,7,-7,-0.000875,-0.000875,-0.003375,-0.013375000000000001
4,probability_only_gain_classifier,frozen_gain_model,1.5,1.5,8000,4000,1.5,0.5,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9957499232329884,0.9915,0.0,4000,0,34,3966,0,7,-7,-0.000875,-0.000875,-0.005875,-0.025875000000000002
4,probability_only_gain_classifier,frozen_gain_model,2.0,2.0,8000,8000,2.0,1.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9971249762361317,0.99425,0.0,4000,0,23,3977,16,12,4,0.0005,0.0005,-0.0095,-0.0495
4,probability_only_gain_classifier_positive_stop,frozen_gain_model,,,8000,7827,1.978375,0.978375,first_temporal,positive_score_stop,outer_role_re-evaluation; no refit,0.9957499232329884,0.9915,0.0,4000,0,34,3966,0,7,-7,-0.000875,-0.000875,-0.010658750000000002,-0.049793750000000005
4,post_first_temporal_gain_classifier,frozen_gain_model,1.0,1.0,8000,0,1.0,0.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9966249615562027,0.99325,0.0,4000,0,27,3973,0,0,0,0.0,0.0,0.0,0.0
4,post_first_temporal_gain_classifier,frozen_gain_model,1.1,1.1,8000,800,1.1,0.1,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9961249418135794,0.99225,0.0,4000,0,31,3969,0,4,-4,-0.0005,-0.0005,-0.0015,-0.005500000000000001
4,post_first_temporal_gain_classifier,frozen_gain_model,1.25,1.25,8000,2000,1.25,0.25,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9961249418135794,0.99225,0.0,4000,0,31,3969,0,4,-4,-0.0005,-0.0005,-0.003,-0.013000000000000001
4,post_first_temporal_gain_classifier,frozen_gain_model,1.5,1.5,8000,4000,1.5,0.5,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9961249418135794,0.99225,0.0,4000,0,31,3969,0,4,-4,-0.0005,-0.0005,-0.0055,-0.025500000000000002
4,post_first_temporal_gain_classifier,frozen_gain_model,2.0,2.0,8000,8000,2.0,1.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9971249762361317,0.99425,0.0,4000,0,23,3977,16,12,4,0.0005,0.0005,-0.0095,-0.0495
4,post_first_temporal_gain_classifier_positive_stop,frozen_gain_model,,,8000,5297,1.662125,0.662125,first_temporal,positive_score_stop,outer_role_re-evaluation; no refit,0.9961249418135794,0.99225,0.0,4000,0,31,3969,0,4,-4,-0.0005,-0.0005,-0.007121249999999999,-0.03360625
4,first_temporal,frozen_rule,1.0,1.0,8000,0,1.0,0.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9966249615562027,0.99325,0.0,4000,0,27,3973,0,0,0,0.0,0.0,0.0,0.0
4,first_temporal,frozen_rule,1.1,1.1,8000,0,1.0,0.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9966249615562027,0.99325,0.0,4000,0,27,3973,0,0,0,0.0,0.0,0.0,0.0
4,first_temporal,frozen_rule,1.25,1.25,8000,0,1.0,0.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9966249615562027,0.99325,0.0,4000,0,27,3973,0,0,0,0.0,0.0,0.0,0.0
4,first_temporal,frozen_rule,1.5,1.5,8000,0,1.0,0.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9966249615562027,0.99325,0.0,4000,0,27,3973,0,0,0,0.0,0.0,0.0,0.0
4,first_temporal,frozen_rule,2.0,2.0,8000,0,1.0,0.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9966249615562027,0.99325,0.0,4000,0,27,3973,0,0,0,0.0,0.0,0.0,0.0
4,first_stats,frozen_rule,1.0,1.0,8000,0,1.0,0.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9784991601234423,0.97225,0.01525,3939,61,111,3889,23,168,-145,-0.018125,-0.018125,-0.018125,-0.018125
4,first_stats,frozen_rule,1.1,1.1,8000,0,1.0,0.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9784991601234423,0.97225,0.01525,3939,61,111,3889,23,168,-145,-0.018125,-0.018125,-0.018125,-0.018125
4,first_stats,frozen_rule,1.25,1.25,8000,0,1.0,0.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9784991601234423,0.97225,0.01525,3939,61,111,3889,23,168,-145,-0.018125,-0.018125,-0.018125,-0.018125
4,first_stats,frozen_rule,1.5,1.5,8000,0,1.0,0.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9784991601234423,0.97225,0.01525,3939,61,111,3889,23,168,-145,-0.018125,-0.018125,-0.018125,-0.018125
4,first_stats,frozen_rule,2.0,2.0,8000,0,1.0,0.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9784991601234423,0.97225,0.01525,3939,61,111,3889,23,168,-145,-0.018125,-0.018125,-0.018125,-0.018125
4,all_average,frozen_rule,1.0,1.0,8000,8000,2.0,1.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9971249762361317,0.99425,0.0,4000,0,23,3977,16,12,4,0.0005,0.0005,-0.0095,-0.0495
4,all_average,frozen_rule,1.1,1.1,8000,8000,2.0,1.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9971249762361317,0.99425,0.0,4000,0,23,3977,16,12,4,0.0005,0.0005,-0.0095,-0.0495
4,all_average,frozen_rule,1.25,1.25,8000,8000,2.0,1.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9971249762361317,0.99425,0.0,4000,0,23,3977,16,12,4,0.0005,0.0005,-0.0095,-0.0495
4,all_average,frozen_rule,1.5,1.5,8000,8000,2.0,1.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9971249762361317,0.99425,0.0,4000,0,23,3977,16,12,4,0.0005,0.0005,-0.0095,-0.0495
4,all_average,frozen_rule,2.0,2.0,8000,8000,2.0,1.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9971249762361317,0.99425,0.0,4000,0,23,3977,16,12,4,0.0005,0.0005,-0.0095,-0.0495
4,confidence_budget,frozen_rule,1.0,1.0,8000,0,1.0,0.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9966249615562027,0.99325,0.0,4000,0,27,3973,0,0,0,0.0,0.0,0.0,0.0
4,confidence_budget,frozen_rule,1.1,1.1,8000,800,1.1,0.1,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9971249762361317,0.99425,0.0,4000,0,23,3977,16,12,4,0.0005,0.0005,-0.0005,-0.0045000000000000005
4,confidence_budget,frozen_rule,1.25,1.25,8000,2000,1.25,0.25,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9971249762361317,0.99425,0.0,4000,0,23,3977,16,12,4,0.0005,0.0005,-0.002,-0.012
4,confidence_budget,frozen_rule,1.5,1.5,8000,4000,1.5,0.5,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9971249762361317,0.99425,0.0,4000,0,23,3977,16,12,4,0.0005,0.0005,-0.0045000000000000005,-0.0245
4,confidence_budget,frozen_rule,2.0,2.0,8000,8000,2.0,1.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9971249762361317,0.99425,0.0,4000,0,23,3977,16,12,4,0.0005,0.0005,-0.0095,-0.0495
4,hashrandom_budget,frozen_rule,1.0,1.0,8000,0,1.0,0.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9966249615562027,0.99325,0.0,4000,0,27,3973,0,0,0,0.0,0.0,0.0,0.0
4,hashrandom_budget,frozen_rule,1.1,1.1,8000,800,1.1,0.1,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9967499656715124,0.9935,0.0,4000,0,26,3974,2,1,1,0.000125,0.000125,-0.000875,-0.004875000000000001
4,hashrandom_budget,frozen_rule,1.25,1.25,8000,2000,1.25,0.25,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9967499656715124,0.9935,0.0,4000,0,26,3974,4,3,1,0.000125,0.000125,-0.002375,-0.012375
4,hashrandom_budget,frozen_rule,1.5,1.5,8000,4000,1.5,0.5,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9968749694821238,0.99375,0.0,4000,0,25,3975,7,5,2,0.00025,0.00025,-0.00475,-0.02475
4,hashrandom_budget,frozen_rule,2.0,2.0,8000,8000,2.0,1.0,first_temporal,exact_quota,outer_role_re-evaluation; no refit,0.9971249762361317,0.99425,0.0,4000,0,23,3977,16,12,4,0.0005,0.0005,-0.0095,-0.0495
