iteration,sample_bootstrap_macro_f1_delta,grouped_bootstrap_macro_f1_delta
78,0.020123451030945705,0.0049796385062956805
79,0.021463815415713405,0.05698027302113984
80,0.02136746793844424,0.056680904349380334
81,0.02374816490722198,0.025538490475695452
82,0.022425927089829933,0.03804335640484191
83,0.022827404408234386,0.0026510490823761224
84,0.020980699653292856,0.021031905731237588
85,0.024736833183581552,0.021326877332575322
86,0.02108427974796634,0.006052795100865982
87,0.020696068767385167,0.02279325342150096
88,0.02152841906633096,0.0028236020564563757
89,0.023336481536133435,0.0005071728146039955
90,0.021397876027069218,0.022207955820745195
91,0.02268271161779989,0.022031988982529005
92,0.023028428701056036,0.025908765426460034
93,0.023056156954760154,0.004989460250213851
94,0.022164527580137205,0.021264385067459757
95,0.022518179389198645,0.022124857106517126
96,0.01986227990327427,0.0029027340451055483
97,0.01943369634197345,0.0023901834664414867
98,0.020418793047164097,0.07995596385037418
99,0.02100380819591241,0.006605351504951229
100,0.02130697986115737,0.0009867688662942298
101,0.02210423246559101,0.0005250248374351063
102,0.021900750439013184,0.020101312897840007
103,0.022510003250533206,0.019376105128279142
104,0.021111365356713763,0.05819544182206149
105,0.02299180511180765,0.02103201784813924
106,0.023281253151217318,0.022969168418813135
107,0.020581549469493088,0.04398945959623146
108,0.02197738928797288,0.023324517450071136
109,0.021621797629579942,0.05699637914287414
110,0.021116373746403183,0.00020664216601151697
111,0.021462048863300387,0.023443779036997126
112,0.020866508354956848,0.01999188492574433
113,0.019190584529720778,0.0021825182092732875
114,0.02451324111737696,0.040085712700699494
115,0.018462289877118176,0.00369356538060317
116,0.02096045024163473,0.021193349471248624
117,0.018870442400314658,0.021323826488531927
118,0.020495086439931143,0.002666415074706885
119,0.02189652431566136,0.02302476950082677
120,0.02116206119736075,0.0004017779412522904
121,0.023535897198241562,0.022200907833353822
122,0.019844299968015733,0.021515052358728082
123,0.022153428923838092,0.027322747473114584
124,0.019899509611731703,0.021918829782689775
125,0.021815131864490578,0.038924826269824964
126,0.02259595385478219,0.006392466894486137
127,0.02237942642656654,0.04495186160477593
128,0.022411286889761572,0.06235501754936301
129,0.021625213422763356,0.021907484252329468
130,0.021467331555281466,0.002962922269986512
131,0.023617309606824732,0.0007999252359969233
132,0.02025990579851389,0.025182853166948127
133,0.021002774186819617,0.0062113654627067305
134,0.020887857816574318,0.061300092450113475
135,0.02070251415984703,0.06028938147981955
136,0.01941890071181851,0.022222685821195687
137,0.020323680774060326,0.021335120540788233
138,0.02091916378426184,0.0466540158961708
139,0.020959560516242037,0.05995728871492023
140,0.02177164719411495,0.03904947617833243
141,0.022332815337045897,0.022268476302837792
142,0.020325813735585174,0.025352850475709343
143,0.021644919292913234,0.004703316496093457
144,0.021823664296021228,0.02279618102290515
145,0.02150352532653821,0.061146127832604646
146,0.02174017102287995,0.024943396905635407
147,0.021832322004585736,0.0023167411974958085
148,0.021534646264615653,0.00031215945224949415
149,0.020362327516497913,0.0026581874820079676
150,0.018816421545087336,0.021551876083860222
151,0.020938929579565335,0.042116204006718116
152,0.02259586867035046,0.020462236191838845
153,0.02267404469295986,0.0024994434846715707
154,0.0233986188191595,0.00012675462847600016
155,0.020542436358247707,0.04017609117807286
156,0.020721868182947523,0.0003968554316327033
157,0.021280733455604328,0.02405882743585841
158,0.020136809866323935,0.04298079259745369
159,0.020764755994150064,0.004606856918055735
160,0.019763304838897877,0.039289389330769975
161,0.02114399864754013,0.021153460861671025
162,0.020550630038122186,0.02575120170705847
163,0.019847531740495472,0.02184913653621523
164,0.02331761267291599,0.0005196462328297402
165,0.020512416059319305,0.028047072696673947
166,0.020967823587811574,0.019360132235550886
167,0.021654695442289706,0.02192511911356443
168,0.02111478772142128,0.03756383198903013
169,0.017760701051540262,0.004234620471479156
170,0.020250643417662584,0.02111977884606453
171,0.018018411781278276,0.0027607348413797306
172,0.02456563250215782,0.023269661469991654
173,0.023908802872502966,0.002776434567326458
174,0.0202769087798097,0.0024197913064714083
175,0.021933553066372458,0.10217740385660812
176,0.021245676912584832,0.03728282604955302
177,0.02083413314003657,0.005420762757124109
178,0.021774484011602535,0.002743769003257901
179,0.021292582573849805,0.021485527454200626
180,0.023229654536662814,0.025947739642614986
181,0.020775444529895437,0.022044180761049192
182,0.02400496330854396,0.0001070548023744955
183,0.022437822947559027,0.05739582187199521
184,0.022428124154407536,0.0003095647625382947
185,0.023861670849635974,0.0023253779453791257
186,0.020324646642578048,0.024710820195041228
187,0.02150629992421682,0.025352670525273013
188,0.02345531939687706,0.04258804080854883
189,0.01967124617194793,0.06410979591002053
190,0.01934101259943033,0.07656610904532235
191,0.021765088093251284,0.04327014138016805
192,0.0220650383401374,0.019543523111667627
193,0.020603256322912267,0.0005142287961511505
194,0.02160314574965494,0.029783577601418476
195,0.019487742733810487,0.0007136314427426127
196,0.023374423958031798,0.0028159950274947443
197,0.02393243278112689,0.038178548849143734
198,0.019352379439986245,0.040418900534767044
199,0.019735695986707436,0.024248471300160057
200,0.021095212524804063,0.0024963954569215963
201,0.024439074304315134,0.02670792424931623
202,0.023866162030704352,0.01979369192117586
203,0.02175525396386513,0.002514926429034392
204,0.01956715512848639,0.01938787656370955
205,0.021274485773954077,0.003003436971115603
206,0.024435229559741645,0.021169008783114007
207,0.02054072658926842,0.0005000268853303513
208,0.025571666149455607,0.021032149492504204
209,0.019811347645072974,0.03800913196974742
210,0.019885137758698268,0.0023966410329681054
211,0.020508893248550097,0.0025298074319470842
212,0.020504668331610798,0.0031054189923269693
213,0.020084058910633473,0.02173766702379276
214,0.023713876330321293,0.020735573292776865
215,0.020239288869471905,0.021767468907298637
216,0.021053860246065037,0.026405743239171442
217,0.02181231838897646,0.04271425892521141
218,0.020996511045096256,0.0189587805650433
219,0.020774007284184215,0.05833396649085354
220,0.0226081034479112,0.022841704902207605
221,0.021725078983901747,0.021032725823498688
222,0.023468116734357558,0.039863337846650526
223,0.019883351388781723,0.0024000422243729558
224,0.02112460764515478,0.00499945088366438
225,0.020155167261560414,0.025773219829892335
226,0.019241558259973535,0.0025805188802207057
227,0.023496313281785808,0.02126309681395322
228,0.02120741886992694,0.024136138235703042
229,0.02053037063036789,0.03768314485085156
230,0.01989424078121993,0.02104982767442376
231,0.020551464464882763,0.02115861493891924
232,0.022348886155850067,0.0216264531064857
233,0.01824754702317355,0.04201085755687217
234,0.023199354638983483,0.023215228851616088
235,0.021515066513740577,0.020216849916187662
236,0.02331554520159984,0.002246072543503841
237,0.021578827915869847,0.0601785859396734
238,0.02008552218419546,0.02215208334354213
239,0.02410788999540403,0.004889666286816419
240,0.022708120455158687,0.002700868349228558
241,0.02112360682678871,0.004724049791281937
242,0.02204261279145292,0.0052580689329689845
243,0.021959071411634556,0.004723333131126495
244,0.023308730337617156,0.04334062256564897
245,0.024638079306464,0.00020002163433996412
246,0.020740120354670988,0.005205645648322932
247,0.0215665637943252,0.022622577499139096
248,0.021735816804374197,0.023185150295606194
249,0.020414004350989834,0.021260568098393162
250,0.022209376300054484,0.0028416495672272113
251,0.02132865555214991,0.0387513360544921
252,0.02163707538960702,0.022349071018072042
253,0.024332108128522933,0.02640001536285186
254,0.02071088401704857,0.04245970612443095
255,0.022067641672175453,0.002168686215322513
256,0.021115842373771176,0.044435724423106615
257,0.019980499471302093,0.004543929543775915
258,0.02009930278993255,0.0006399425194133501
259,0.020782881050460333,0.00022264207817945803
260,0.021725000310487075,0.02140404835624865
261,0.01990349332017538,0.0008013288383161843
262,0.018627461932452904,0.0226341894711255
263,0.019266325599358147,0.004801556242196692
264,0.02036501775073818,0.03851048060164497
265,0.020847494222111074,0.0007822794636058727
266,0.020531023541662696,0.004781868908945275
267,0.020895234632912874,0.0009876325809152764
268,0.023098753123283577,0.08700104568882638
269,0.0204274389555259,0.0005996912773710283
270,0.022065736496496458,0.04022786142954571
271,0.020420256602764253,0.025542897447055957
272,0.020355321790467507,0.01944463750372205
273,0.019355793425479217,0.005788579848612585
274,0.023303011991502642,0.022109024064556948
275,0.02203008525300898,0.025573977526019642
276,0.02168584200365764,0.024777489503643557
277,0.02057725529218868,0.03793719275666163
278,0.020467671960690437,0.02146841140087319
279,0.0201821755429068,0.04052658939404652
280,0.02013990081181749,0.00022815727487868198
281,0.021308976522222856,0.004213919913068964
282,0.02522543211832584,0.023342606116756315
283,0.020244379269495516,0.0386057351450948
284,0.019793667887026634,0.019062439667403175
285,0.02124232740540366,0.04077633153661864
286,0.0214755360852783,0.02389067195833361
287,0.022488720341275026,0.022841623271227962
288,0.021548936205468716,0.002277374427641421
289,0.020352424988319795,0.0005052789148287662
290,0.02107116257577224,0.0024975435246193944
291,0.020428265552423497,0.021971072427590665
292,0.02199168268679841,0.024451254897594588
293,0.022653370253821192,0.0004572129263168412
294,0.020708118861345493,0.000531858539796648
295,0.02029450510419828,0.040008756125232026
296,0.020691182952918385,0.021265722524244635
297,0.01905071575265027,0.004403844024721826
298,0.023210552827093944,0.002800036052270527
299,0.018120358029289574,0.00030235302197545444
300,0.019724785170315062,0.044837786761716125
301,0.022978172710603206,0.019365125800023142
302,0.022994236247064537,0.025312953531014704
303,0.02252025449386097,0.05792236035410525
304,0.021367649038620318,0.022957056085352034
305,0.020906740709969007,0.02111093478608983
306,0.022476911424971657,0.0061780296588658246
307,0.021387730309384123,0.02357812615771826
308,0.02063888149721005,0.04373611226476415
309,0.020718994413756353,0.0001086808893435709
310,0.0230672816271551,0.042583921534690816
311,0.021916402949218816,0.026348146045318765
312,0.02139059656594433,0.04208335325102186
313,0.020432746285946934,0.024255541261472557
314,0.021132957677584607,0.021434894150516803
315,0.02430906866392757,0.04039841478348549
316,0.01908270642064991,0.019398016200319557
317,0.02303390944683692,0.02252028490493585
318,0.0196174242243895,0.02115723777436207
319,0.023385979873368545,0.022145052124835862
320,0.01970080031018695,0.07697571574316164
321,0.022353718805503853,0.04278190540173066
322,0.022376947138515124,0.004234756997946398
323,0.024101715938301238,0.023650933696589105
324,0.0206199000494236,0.03862663107180442
325,0.02302788505811526,9.921703400406212e-05
326,0.023971019585833253,0.02609156210481467
327,0.01946110208497709,0.00046230420254889104
328,0.021681072051833894,0.023869443501770893
329,0.022273799381449466,0.02242656795294018
330,0.023035342191212727,0.024547455254733896
331,0.022094991075370718,0.0026247315920715497
332,0.023269840296002764,0.02156207804589938
333,0.020543813909194686,0.019255306984440335
334,0.02273237310187637,0.0059253292518302025
335,0.02363827392944917,0.02370425969650447
336,0.020515968628012526,0.00468868875484052
337,0.020903188940931572,0.026613693406290717
338,0.021447087808067034,0.026658374698496745
339,0.02371473993309925,0.07694054001088924
340,0.023186647288980677,0.004891055515546916
341,0.01918745327868243,0.023242908546139418
342,0.02006104836611733,0.0032353116467275234
343,0.020988207752978605,0.021084731383669175
344,0.019916897416159873,0.040126046235812396
345,0.02230726044088549,0.03903281059057595
346,0.023390443064885358,0.058150803377494564
347,0.021081546868882306,0.019106759937870366
348,0.020481155068189816,0.0002072524342637827
349,0.02354605117956121,0.0008000881026964946
350,0.020934481082288903,0.004285266962625656
351,0.022340971098889773,0.0023037771924454553
352,0.021266607689009787,0.022690659360563803
353,0.019401836740889022,0.03994826064449952
354,0.01974239653946186,0.04043557419252197
355,0.019826854837835972,0.042409238287911655
356,0.021104925619651826,0.026429879614450646
357,0.023234378146456347,0.042343063268518
358,0.024050667507455548,0.019386832061713877
359,0.021786474944892942,0.018941911574127168
360,0.01990125512078811,0.023869693298592454
361,0.022898251941754322,0.021432128193430433
362,0.020679932820188873,0.002642973943921767
363,0.022951079072756064,0.0023486239751913107
364,0.02154166754809117,0.0009090314180846271
365,0.021399938124787132,0.0025094601658878224
366,0.020880285826765377,0.021611505101724715
367,0.02134145249358621,0.05542557092403322
368,0.023903940679166236,0.0001014871492547309
369,0.021888389222219806,0.01957605581362276
370,0.02077095479408786,0.004576495839464179
371,0.02222947973285394,0.02410892797628461
372,0.020292384501375715,0.023599476686789078
373,0.022412761787880098,0.0045318884473309895
374,0.021467358028636307,0.025290441571806932
375,0.021127959671676022,0.004588033163948069
376,0.021230608067624335,0.038710822738482364
377,0.02044669779492181,0.0002080502129960804
378,0.01878691256954057,0.02277665472633128
379,0.02464789059291128,0.021935220907744135
380,0.024794827431852573,0.03988609438068491
381,0.025575529369356698,0.019374333484357242
382,0.020784169799619945,0.009837286395689926
383,0.0234720387354862,0.004510013023467319
384,0.021548774337427634,0.03966999086134826
385,0.022013316099996127,0.0007320557644228121
386,0.02386967251916916,0.025981185752619096
387,0.022086008384261335,0.023886113448876367
388,0.021092044991567027,0.004470187049883889
389,0.023477385005578943,0.02432690121868808
390,0.021934764985813704,0.055803887969511856
391,0.024358691491916273,0.023668161002280752
392,0.020037030372775155,0.020119088797041162
393,0.017373669269523218,0.003324633663133736
394,0.021720535371476335,0.04225996525685671
395,0.020038000625231644,0.09373115692318945
396,0.02295929627033544,0.03838862032382506
397,0.023162518840518675,0.04126445916290311
398,0.021672438417775997,0.039867996635813974
399,0.02143520847712066,0.0022955801612363214
400,0.022412487467711406,0.00022553819757209492
401,0.020465593406903904,0.01978933008220285
402,0.02129396093361935,0.023145598444376025
403,0.021066670177863456,0.04072410175431407
404,0.019893131387212604,0.0425807773223037
405,0.0224144302425362,0.020049964701956968
406,0.020327119757793555,0.005694346532656658
407,0.019530894796551124,0.0049261076772566526
408,0.021158754711400496,0.004497267919967851
409,0.024684523690202576,0.04584855138462651
410,0.02029373492993103,0.0023009911533552474
411,0.020282395185855284,0.03798597805502535
412,0.024297692556629724,0.05689903789174555
413,0.01993125039724486,0.027309447395428177
414,0.024293609177741482,0.04059251393998797
415,0.021951916606602007,0.006605530712242569
416,0.021507243090532313,0.039205735976845735
417,0.019785679664677702,0.04417191286970357
418,0.02000391957480041,0.02345106855395862
419,0.019712525767550004,0.022621942335797285
420,0.019452496627304416,0.0639958703927117
421,0.02343912844400864,0.03768256686640192
422,0.02155350098612785,0.043626968576990555
423,0.020738829897570366,0.0005936245158900677
424,0.022762526942559203,0.022687597756952393
425,0.01918064618787496,0.002224714898790947
426,0.022808161554297657,0.08498765254189922
427,0.021295716317943025,0.020853989681798746
428,0.020401140908158366,0.0023948921267080703
429,0.020743301487370136,0.00030730084111119105
430,0.021400769905636885,0.02298101656418783
431,0.022496051247713922,0.000813067265213574
432,0.018721718282627475,0.00010817712496535847
433,0.02266546011760462,0.026901645093271975
434,0.020082905654636773,0.041043656779206183
435,0.021290028245794845,0.05660942807853442
436,0.02241598977167003,0.0030812387112436612
437,0.022164502200735625,0.002695277354493153
438,0.022390556907483372,0.00250418467533553
439,0.022401571784398167,0.005278787593299805
440,0.02244104330664798,0.019714084206273297
441,0.019784196940269005,0.04057858871711206
442,0.020909329319394376,0.04078605880870967
443,0.020222102093906624,0.04086996608849425
444,0.023001961763849055,0.002267600214979404
445,0.02176859495742911,0.01931458393228036
446,0.02320320627082373,0.0005020590740367759
447,0.022769034180669667,0.02230932163411814
448,0.020846373936967977,0.01922440784307644
449,0.022230671892659037,0.000895850377726326
450,0.021032083266384727,0.021033735022453204
451,0.022911782095153987,0.021667975375001647
452,0.021751262581549913,0.023223688807844534
453,0.021754700354264855,0.0214505053339068
454,0.023203030024630977,0.0049721004295423255
455,0.023589431581529485,0.018910789076528767
456,0.020086403041328915,0.003112138336710313
457,0.0211962409844888,0.043007721563198875
458,0.019756639833217515,0.003832289358493224
459,0.021980110796924968,0.02202280520820521
460,0.02004833898056302,0.002444003553322638
461,0.0211718351791923,0.023138506365630196
462,0.022870214092698626,0.06601753505459107
463,0.020018130594455674,0.0005040421542603646
464,0.021001057870839945,0.0033740828014874324
465,0.020464017593282424,0.05886555751578626
466,0.02164881814261088,0.018746280815528205
467,0.022401826102297906,0.023683680025394338
468,0.019252994904053633,0.021409934788304885
469,0.023214341038274355,0.021568574219134162
470,0.02202018128211336,0.03827535969882834
471,0.02124683541592043,0.004522357659229481
472,0.02352503144831919,0.021793022095767833
473,0.022559573708055947,0.019209946599888728
474,0.02267811281380616,0.03985580066730132
475,0.022158741514972657,0.039397166880229983
476,0.02066715579094236,0.05841105076451114
477,0.021716570520010747,0.022281537458221923
478,0.020390317307325434,0.02108737427405294
479,0.0226295611302314,0.0036493340961668563
480,0.02229129360402138,0.02114252467054789
481,0.020082664277912943,0.07874314256669801
482,0.020146660455369614,0.05981049810831751
483,0.019517253497912668,0.00010060952108281729
484,0.023171223446485034,0.002941390736780569
485,0.020412801144922832,0.0028908213988407816
486,0.022986595437143986,0.06310605217656695
487,0.022234952669647923,0.057990863979298535
488,0.019827005084357308,0.0023850573492411042
489,0.020671105635032605,0.05625250129213122
490,0.019339438267095943,0.024030869346618244
491,0.022754735255305247,0.01854609273404706
492,0.022273507420378147,0.0006288245699869188
493,0.0210359010181167,0.02647476495091594
494,0.020114835994821112,0.03899007519900599
495,0.022096936575357384,0.022076075721034316
496,0.01836223917899138,0.02332761565933339
497,0.02074575687927538,0.02531963678722171
498,0.018785174048814746,0.01934506557020166
499,0.021811412016177423,0.04071207267761223
500,0.022352849320593338,0.0005028793615556859
501,0.0206663730522908,0.025320416327968553
502,0.021690297351901755,0.060347455168826
503,0.02320922931115965,0.002377353395535242
504,0.02208837677048825,9.848599861550511e-05
505,0.021603688186469627,0.0009292998719783174
506,0.02228490379631487,0.0023956840874659324
507,0.0212272166318217,0.020953589539151274
508,0.022968140624184175,0.00010397498079606216
509,0.021471491040853108,0.0001039510980889169
510,0.02284383098387277,0.00464520200643237
511,0.01905071267170977,0.02895536184206593
512,0.02041672916795112,0.024859632057149805
513,0.023346699096127965,0.04048438736491433
514,0.02195710533334938,0.0006026455088886662
515,0.019742284905091778,0.041996400802555955
516,0.02258492452701666,0.023526531859759836
517,0.019995499890583912,0.006567479878296645
518,0.020776395720704555,0.0054495367268889705
519,0.02389355102240298,0.0030039918343748306
520,0.023297195402220527,0.03770078302481883
521,0.022385099582618917,0.0218387089799168
522,0.022863756517982337,0.0026146750303244204
523,0.02077114235335087,0.003105704591928715
524,0.02034009008363369,0.0029870922368484543
525,0.02271770452987898,0.022031181728959792
526,0.018596599824661997,0.03996288854056651
527,0.021921621164011196,0.008708348074611738
528,0.023119562541309646,0.0032662323293040085
529,0.020591092612822104,0.040343022599777734
530,0.02353104476968526,0.021256042035407652
531,0.023800248982009498,0.025609540724573665
532,0.019929308429506687,0.020999923444959934
533,0.022464939709163745,0.04814896509854594
534,0.02014427729114565,0.04195716436128183
535,0.02348104553374364,0.044195580550098645
536,0.020266212582593868,0.002292762490866629
537,0.021746492036136322,0.019276162538102715
538,0.023306562692770094,0.02606151856992933
539,0.023793969242867474,0.0002105653257866713
540,0.02156512038251579,0.04039677089857663
541,0.02148872984704253,0.022696380071136835
542,0.019140153155734918,0.026367258602953747
543,0.02179680911556825,0.028133351286637298
544,0.022546084414050482,0.06149426888425724
545,0.01914864576419717,0.004597877480205348
546,0.02183298953509083,0.019260812850563136
547,0.019932749111200465,0.00028618189732143584
548,0.019936997438334436,0.0025724420164379147
549,0.021207772505969058,0.00011148968703666995
550,0.022833935984308273,0.024454509780710287
551,0.020029566130461918,0.0003998899365398323
552,0.02199713992016794,0.00041400114641654273
553,0.020682821040315158,0.009488088359080105
554,0.020928464782089318,0.023730695692914416
555,0.02012541197907991,0.021468293322235765
556,0.021883682935749382,0.05941912509631597
557,0.021754273994416318,0.0486695256617089
558,0.020458651357525004,0.022074672037547094
559,0.021286384278611403,0.0283154413632134
560,0.022755878539203023,0.00011789927725969207
561,0.023390272423762792,0.0025905721102001955
562,0.020987192517816,0.006829871611050087
563,0.019792336637523666,0.058946899267431796
564,0.024060522222309033,0.058261634758959735
565,0.02349562585716969,0.038934529808778984
566,0.024121722863889472,0.04516667646952177
567,0.022354966626146666,0.0402486317635008
568,0.02278657374535309,0.00047763595572225537
569,0.021649480336112692,0.025067178346689034
570,0.022643677815143537,0.0028299266702402903
571,0.021851847970483007,0.04039171024344357
572,0.02253403963848699,0.05313537761339304
573,0.02204739063317529,0.0030127560405102116
574,0.022286822420650165,0.00040799272426239597
575,0.021072908879721686,0.01893737753633684
576,0.02269620318307175,0.0
577,0.021398593173904135,0.06272948637106635
578,0.02197332915011274,0.0010478148610522098
579,0.023438222170403922,0.002941452255414867
580,0.02038285684507435,0.04619036738174431
581,0.020331822543702915,0.018838831939180123
582,0.021876086667704353,0.018973408728200636
583,0.020008703425990926,0.04079971563223839
584,0.022559080586493696,0.021738834371298643
585,0.02172314804646469,0.002676739559408947
586,0.021102375807087737,0.00046745254851077167
587,0.023632454853392493,0.002931109889902306
588,0.019942732393519624,0.0006805929994526672
589,0.021375943401066078,0.022986455997954236
590,0.020609507557216244,0.01942673750281354
591,0.021562738649219648,0.03874216358135807
592,0.022871034164507753,0.0027460940609279616
593,0.021913323051285905,0.01885775017264124
594,0.023231393054292115,0.022506594286824888
595,0.020250128945205836,0.0026946022456399987
596,0.02047491508897903,0.023279184283802268
597,0.021236960225559987,0.04255033830908406
598,0.021037712443859546,0.00041358780509326287
599,0.022173831855957227,0.0003564979528974943
600,0.022401577115365834,0.02218380757751426
601,0.022084105317734304,0.02135986544214563
602,0.020992221440061076,0.04150575097424858
603,0.025127055532050635,0.023485962160771146
604,0.022637550281174312,0.0004998552029563674
605,0.018047986419464923,0.023558694397405988
606,0.01907202003277142,0.021628109404731366
607,0.0237259233814594,0.0006061671572872296
608,0.022703228533575093,0.04631115605686453
609,0.021761615077006136,0.04437564242550862
610,0.023251443567042784,0.024933704241869137
611,0.022669708589209914,0.00010105404935711881
612,0.02465326445577798,0.021091849550442632
613,0.020165184926835833,0.021045780537305547
614,0.022556173381147238,0.002594213919669297
615,0.02321613505731701,0.00285494142768028
616,0.025332668624467036,0.004797096436962689
617,0.019687584890973553,0.025496098900717246
618,0.02083734330507092,0.03771251389593311
619,0.021853285948516987,0.04693964978408571
620,0.02173170520457146,0.0026245688120402066
621,0.020840561349809272,0.0004116915312850633
622,0.01950984952495438,0.04233587551802853
623,0.023284629859017025,0.023294375096383102
624,0.022021318951611746,0.02131413037490204
625,0.021436493156139158,0.03788779499353512
626,0.021492061005229157,0.040070320472780585
627,0.019676521240123312,0.06427529812456112
628,0.019420943413470226,0.0005201131715747431
629,0.02232997216010546,0.026172421246378974
630,0.022594169912851236,0.01923142894502372
631,0.021535134097885655,0.03941515899756731
632,0.022165003369443603,0.020451322678094908
633,0.020572109124930682,0.04048368872258523
634,0.020733050703079403,0.1103054252370671
635,0.020627727589190847,0.03941189628686259
636,0.02220405901587097,0.004804662658596914
637,0.022066383522675093,0.027672195109222697
638,0.022259638077887334,0.02211133675724286
639,0.019793411090380797,0.004675305913873884
640,0.022035570487559553,0.000439789787508138
641,0.021935088239960265,0.04012969431858937
642,0.020103471456010547,0.04875099362090152
643,0.019309284451078712,0.00030073224091176076
644,0.024502151603719602,0.0003124782973515927
645,0.02503005657121804,0.03949698290904735
646,0.0197140825094545,0.02217153308215647
647,0.021316972532785528,0.018841510070948697
648,0.02163626842129629,0.03968056495953898
649,0.02194008647498391,0.0024007767020975956
650,0.02186163897464577,0.04247535485243814
651,0.023207849660721536,0.04154945839008217
652,0.0227509404062487,0.04450263143459865
653,0.02245677581016048,0.019376534305207138
654,0.022994632332203002,0.019578762701732533
655,0.02052489964564508,0.02640768347352651
656,0.01982556240256783,0.023932996067009715
657,0.024257801455480288,0.018757442587053363
658,0.02073346151913169,0.07755925030049593
659,0.021708972529552062,0.04106291696425668
660,0.021960035883654805,0.024644431201361727
661,0.023123982790251074,0.02635712993506023
662,0.023060524493760948,0.04081900811453543
663,0.02503144849099248,0.02146534446725268
664,0.021452680831159365,0.040580585532324465
665,0.020202625823213416,0.00010043375413082423
666,0.022958316128509404,0.0218651622695184
667,0.023180656039461178,0.020899668242197134
668,0.023295229851027277,0.0410248318872759
669,0.02173092029199597,0.004449238692571189
670,0.018994050208174795,0.023097487366517844
671,0.02215528380869114,0.0081977200628226
672,0.02111066277925655,0.01992526934288441
673,0.019176239311390675,0.022965481272854138
674,0.021406924597728416,0.08067841645677731
675,0.02164112562979348,0.004408768110125472
676,0.02030602277055893,0.021517044088280368
677,0.021863938293165797,0.019172393684959377
678,0.024106649803724123,0.04215577765117473
679,0.02317820796553849,0.0031308522475852474
680,0.020741014709965255,0.022936525407650565
681,0.023277608994738297,0.00938321096812278
682,0.020107320895753955,0.024807812188246903
683,0.02085822066404086,0.00030707852738820485
684,0.020753937364784036,0.023156098853118978
685,0.02232222099971648,0.020933579811404757
686,0.021461356343173477,0.023982531165727683
687,0.020772554786734343,0.04254138584106515
688,0.023538952408904024,0.0449868009824852
