heldout_group,model_id,artifact,artifact_hash,training_seconds,training_seed
benign:BitTorrent,stats_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_runs/seed_46/ustc_multiseed/seed_46/hybrid/model_artifacts/benign_BitTorrent__stats_hgb.joblib,5bf0a9de37f3e46375bab8b75e7fb2d5b315d6958086a542525053c55faa6bbe,13.776714899999206,46
benign:BitTorrent,stats_extra_trees,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_runs/seed_46/ustc_multiseed/seed_46/hybrid/model_artifacts/benign_BitTorrent__stats_extra_trees.joblib,74d80ac47ccaf790bc59bbcc558faabab22a4173fe7588772bb4c339fd8e7db9,0.5517405000009603,46
benign:BitTorrent,temporal_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_runs/seed_46/ustc_multiseed/seed_46/hybrid/model_artifacts/benign_BitTorrent__temporal_hgb.joblib,8a2a706162d1ceb906095f1136452fbfe0ae69ecff7eaf664ecdac2d7b97e859,8.829300899998998,46
benign:FTP,stats_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_runs/seed_46/ustc_multiseed/seed_46/hybrid/model_artifacts/benign_FTP__stats_hgb.joblib,af5b61ded105c5a63ef44348ea3d23fcb6c1b611b64f129dc269eb165e5fae60,7.50866859999951,46
benign:FTP,stats_extra_trees,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_runs/seed_46/ustc_multiseed/seed_46/hybrid/model_artifacts/benign_FTP__stats_extra_trees.joblib,73fb13c5972f51e3f42c5edf7790f6758e3508b22f796a108807f95c17da9e83,0.5461468000012246,46
benign:FTP,temporal_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_runs/seed_46/ustc_multiseed/seed_46/hybrid/model_artifacts/benign_FTP__temporal_hgb.joblib,d1ec4b7b312b3d83652a0705977532f6834090c78564838684a7de9e0e4ab894,5.712978999999905,46
benign:Facetime,stats_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_runs/seed_46/ustc_multiseed/seed_46/hybrid/model_artifacts/benign_Facetime__stats_hgb.joblib,68f824b27df68b053021a0faa43d976213e17e5c727159a3dfdb73e48f8618ad,8.911521799998809,46
benign:Facetime,stats_extra_trees,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_runs/seed_46/ustc_multiseed/seed_46/hybrid/model_artifacts/benign_Facetime__stats_extra_trees.joblib,395b51a7926cbbdb4f4cabe7b841ca4647b2d91ddc6e7d851c798fccc601a128,0.6370093000004999,46
benign:Facetime,temporal_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_runs/seed_46/ustc_multiseed/seed_46/hybrid/model_artifacts/benign_Facetime__temporal_hgb.joblib,6f32d6d5b373efe2c186f04567e1dd4a49946ac48966dc955c05885e7ecb0098,8.197991600000023,46
benign:Gmail,stats_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_runs/seed_46/ustc_multiseed/seed_46/hybrid/model_artifacts/benign_Gmail__stats_hgb.joblib,7c69734b9ccd3326d1cefc0711eca48eeeb80349fe5ff77dee8948fa15466df6,6.8298070000000735,46
benign:Gmail,stats_extra_trees,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_runs/seed_46/ustc_multiseed/seed_46/hybrid/model_artifacts/benign_Gmail__stats_extra_trees.joblib,672ffde7387065e0cf4c7954fe312358c214ff0f57687eec2fb900d3fad7e2ae,0.6006208999988303,46
benign:Gmail,temporal_hgb,data/runs/mad_etd_thesis_reviewer_closure_v24/ustc_ten_seed_runs/seed_46/ustc_multiseed/seed_46/hybrid/model_artifacts/benign_Gmail__temporal_hgb.joblib,9329125da28d8195f8a859e60659d018f9ce4f8adac0851c1a609481bfff0145,5.965974700000515,46
